22 231
1 2 51
1 3 20
1 4 7
1 5 98
1 6 95
1 7 9
1 8 21
1 9 29
1 10 73
1 11 24
1 12 27
1 13 25
1 14 26
1 15 3
1 16 58
1 17 53
1 18 100
1 19 89
1 20 96
1 21 2
1 22 67
2 3 89
2 4 28
2 5 12
2 6 1
2 7 99
2 8 83
2 9 22
2 10 15
2 11 74
2 12 14
2 13 2
2 14 28
2 15 52
2 16 59
2 17 63
2 18 86
2 19 2
2 20 9
2 21 12
2 22 64
3 4 23
3 5 73
3 6 95
3 7 4
3 8 88
3 9 56
3 10 44
3 11 19
3 12 86
3 13 71
3 14 91
3 15 20
3 16 68
3 17 94
3 18 65
3 19 92
3 20 71
3 21 23
3 22 54
4 5 52
4 6 47
4 7 11
4 8 78
4 9 79
4 10 41
4 11 69
4 12 2
4 13 34
4 14 0
4 15 83
4 16 43
4 17 84
4 18 52
4 19 76
4 20 15
4 21 74
4 22 77
5 6 30
5 7 93
5 8 23
5 9 33
5 10 85
5 11 32
5 12 15
5 13 2
5 14 11
5 15 63
5 16 49
5 17 65
5 18 41
5 19 75
5 20 86
5 21 75
5 22 65
6 7 32
6 8 90
6 9 23
6 10 26
6 11 37
6 12 55
6 13 55
6 14 57
6 15 66
6 16 14
6 17 21
6 18 15
6 19 16
6 20 89
6 21 34
6 22 62
7 8 45
7 9 20
7 10 6
7 11 71
7 12 77
7 13 78
7 14 54
7 15 43
7 16 80
7 17 81
7 18 55
7 19 55
7 20 80
7 21 22
7 22 94
8 9 92
8 10 45
8 11 17
8 12 56
8 13 64
8 14 99
8 15 67
8 16 33
8 17 6
8 18 0
8 19 79
8 20 60
8 21 39
8 22 26
9 10 88
9 11 43
9 12 92
9 13 64
9 14 16
9 15 85
9 16 26
9 17 76
9 18 83
9 19 1
9 20 48
9 21 54
9 22 13
10 11 57
10 12 71
10 13 71
10 14 80
10 15 84
10 16 72
10 17 64
10 18 27
10 19 12
10 20 46
10 21 60
10 22 13
11 12 60
11 13 1
11 14 93
11 15 81
11 16 59
11 17 35
11 18 97
11 19 21
11 20 73
11 21 9
11 22 8
12 13 29
12 14 39
12 15 0
12 16 46
12 17 8
12 18 31
12 19 68
12 20 98
12 21 7
12 22 15
13 14 38
13 15 18
13 16 60
13 17 88
13 18 31
13 19 56
13 20 69
13 21 36
13 22 90
14 15 74
14 16 60
14 17 65
14 18 76
14 19 3
14 20 5
14 21 87
14 22 22
15 16 49
15 17 76
15 18 83
15 19 68
15 20 49
15 21 84
15 22 56
16 17 34
16 18 19
16 19 31
16 20 93
16 21 33
16 22 31
17 18 29
17 19 10
17 20 63
17 21 61
17 22 61
18 19 39
18 20 6
18 21 12
18 22 42
19 20 10
19 21 34
19 22 21
20 21 14
20 22 43
21 22 56
