25 300
1 2 17
1 3 65
1 4 24
1 5 65
1 6 78
1 7 47
1 8 2
1 9 100
1 10 59
1 11 36
1 12 26
1 13 36
1 14 74
1 15 60
1 16 64
1 17 42
1 18 44
1 19 13
1 20 9
1 21 47
1 22 9
1 23 43
1 24 8
1 25 80
2 3 67
2 4 46
2 5 35
2 6 32
2 7 6
2 8 65
2 9 77
2 10 44
2 11 8
2 12 96
2 13 94
2 14 50
2 15 10
2 16 64
2 17 36
2 18 68
2 19 14
2 20 8
2 21 70
2 22 94
2 23 42
2 24 0
2 25 14
3 4 48
3 5 46
3 6 14
3 7 44
3 8 69
3 9 78
3 10 78
3 11 49
3 12 68
3 13 21
3 14 63
3 15 38
3 16 66
3 17 10
3 18 8
3 19 86
3 20 74
3 21 35
3 22 13
3 23 35
3 24 89
3 25 82
4 5 6
4 6 57
4 7 79
4 8 49
4 9 43
4 10 45
4 11 97
4 12 78
4 13 58
4 14 100
4 15 96
4 16 92
4 17 35
4 18 82
4 19 55
4 20 45
4 21 70
4 22 9
4 23 28
4 24 36
4 25 78
5 6 37
5 7 49
5 8 77
5 9 0
5 10 87
5 11 25
5 12 50
5 13 38
5 14 46
5 15 55
5 16 71
5 17 34
5 18 61
5 19 100
5 20 8
5 21 98
5 22 49
5 23 61
5 24 80
5 25 95
6 7 20
6 8 38
6 9 32
6 10 23
6 11 38
6 12 71
6 13 52
6 14 13
6 15 84
6 16 46
6 17 25
6 18 55
6 19 38
6 20 98
6 21 20
6 22 46
6 23 40
6 24 30
6 25 61
7 8 84
7 9 47
7 10 50
7 11 76
7 12 52
7 13 78
7 14 34
7 15 24
7 16 25
7 17 32
7 18 66
7 19 100
7 20 14
7 21 53
7 22 86
7 23 28
7 24 62
7 25 19
8 9 69
8 10 17
8 11 11
8 12 5
8 13 71
8 14 54
8 15 0
8 16 84
8 17 15
8 18 94
8 19 13
8 20 78
8 21 13
8 22 36
8 23 16
8 24 89
8 25 96
9 10 97
9 11 16
9 12 2
9 13 90
9 14 68
9 15 1
9 16 90
9 17 3
9 18 23
9 19 7
9 20 16
9 21 69
9 22 94
9 23 55
9 24 36
9 25 65
10 11 25
10 12 38
10 13 41
10 14 91
10 15 6
10 16 99
10 17 86
10 18 9
10 19 68
10 20 48
10 21 63
10 22 98
10 23 92
10 24 34
10 25 46
11 12 31
11 13 11
11 14 82
11 15 26
11 16 25
11 17 90
11 18 58
11 19 97
11 20 99
11 21 7
11 22 65
11 23 56
11 24 67
11 25 90
12 13 35
12 14 26
12 15 15
12 16 28
12 17 70
12 18 100
12 19 84
12 20 15
12 21 73
12 22 96
12 23 70
12 24 2
12 25 100
13 14 10
13 15 62
13 16 84
13 17 97
13 18 49
13 19 85
13 20 52
13 21 16
13 22 0
13 23 37
13 24 38
13 25 18
14 15 91
14 16 21
14 17 65
14 18 19
14 19 96
14 20 22
14 21 75
14 22 68
14 23 49
14 24 8
14 25 7
15 16 41
15 17 33
15 18 12
15 19 100
15 20 90
15 21 88
15 22 62
15 23 88
15 24 35
15 25 4
16 17 42
16 18 71
16 19 95
16 20 92
16 21 52
16 22 12
16 23 44
16 24 93
16 25 44
17 18 70
17 19 34
17 20 40
17 21 81
17 22 61
17 23 55
17 24 25
17 25 96
18 19 82
18 20 8
18 21 6
18 22 94
18 23 71
18 24 30
18 25 72
19 20 80
19 21 3
19 22 11
19 23 62
19 24 87
19 25 23
20 21 15
20 22 88
20 23 87
20 24 36
20 25 49
21 22 47
21 23 36
21 24 69
21 25 3
22 23 71
22 24 11
22 25 4
23 24 99
23 25 81
24 25 56
