12 66
1 2 96
1 3 23
1 4 88
1 5 47
1 6 75
1 7 100
1 8 7
1 9 6
1 10 32
1 11 10
1 12 3
2 3 13
2 4 42
2 5 90
2 6 88
2 7 84
2 8 90
2 9 57
2 10 25
2 11 50
2 12 95
3 4 46
3 5 61
3 6 46
3 7 40
3 8 71
3 9 75
3 10 43
3 11 46
3 12 14
4 5 45
4 6 90
4 7 32
4 8 43
4 9 88
4 10 45
4 11 91
4 12 78
5 6 69
5 7 82
5 8 51
5 9 15
5 10 59
5 11 96
5 12 66
6 7 91
6 8 100
6 9 82
6 10 84
6 11 87
6 12 100
7 8 9
7 9 5
7 10 37
7 11 70
7 12 34
8 9 56
8 10 72
8 11 100
8 12 69
9 10 90
9 11 47
9 12 41
10 11 45
10 12 47
11 12 64
