28 378
1 2 87
1 3 81
1 4 90
1 5 90
1 6 89
1 7 48
1 8 73
1 9 93
1 10 40
1 11 93
1 12 33
1 13 78
1 14 74
1 15 11
1 16 98
1 17 45
1 18 35
1 19 11
1 20 12
1 21 30
1 22 21
1 23 51
1 24 78
1 25 80
1 26 97
1 27 89
1 28 16
2 3 91
2 4 2
2 5 3
2 6 32
2 7 15
2 8 49
2 9 52
2 10 89
2 11 57
2 12 84
2 13 12
2 14 29
2 15 1
2 16 23
2 17 87
2 18 70
2 19 71
2 20 61
2 21 46
2 22 10
2 23 22
2 24 71
2 25 52
2 26 5
2 27 65
2 28 97
3 4 18
3 5 92
3 6 76
3 7 48
3 8 53
3 9 42
3 10 28
3 11 32
3 12 80
3 13 51
3 14 3
3 15 81
3 16 57
3 17 27
3 18 53
3 19 13
3 20 10
3 21 16
3 22 12
3 23 94
3 24 34
3 25 88
3 26 19
3 27 52
3 28 93
4 5 67
4 6 0
4 7 64
4 8 55
4 9 8
4 10 18
4 11 9
4 12 87
4 13 100
4 14 65
4 15 22
4 16 17
4 17 5
4 18 97
4 19 56
4 20 2
4 21 23
4 22 100
4 23 96
4 24 59
4 25 52
4 26 17
4 27 17
4 28 87
5 6 63
5 7 95
5 8 71
5 9 44
5 10 17
5 11 26
5 12 63
5 13 3
5 14 88
5 15 94
5 16 92
5 17 85
5 18 84
5 19 10
5 20 58
5 21 23
5 22 9
5 23 92
5 24 6
5 25 12
5 26 48
5 27 17
5 28 50
6 7 22
6 8 41
6 9 0
6 10 80
6 11 52
6 12 26
6 13 62
6 14 70
6 15 19
6 16 99
6 17 56
6 18 2
6 19 9
6 20 33
6 21 84
6 22 11
6 23 99
6 24 8
6 25 20
6 26 17
6 27 21
6 28 61
7 8 51
7 9 42
7 10 73
7 11 92
7 12 23
7 13 7
7 14 31
7 15 7
7 16 0
7 17 66
7 18 18
7 19 2
7 20 79
7 21 69
7 22 86
7 23 36
7 24 80
7 25 70
7 26 64
7 27 63
7 28 59
8 9 13
8 10 3
8 11 57
8 12 90
8 13 4
8 14 22
8 15 45
8 16 49
8 17 72
8 18 20
8 19 82
8 20 97
8 21 10
8 22 26
8 23 14
8 24 30
8 25 15
8 26 13
8 27 80
8 28 26
9 10 59
9 11 32
9 12 50
9 13 75
9 14 85
9 15 96
9 16 82
9 17 10
9 18 83
9 19 61
9 20 68
9 21 67
9 22 14
9 23 26
9 24 11
9 25 69
9 26 40
9 27 35
9 28 81
10 11 91
10 12 37
10 13 79
10 14 70
10 15 75
10 16 18
10 17 22
10 18 46
10 19 37
10 20 52
10 21 51
10 22 23
10 23 67
10 24 76
10 25 10
10 26 14
10 27 81
10 28 76
11 12 66
11 13 62
11 14 2
11 15 31
11 16 71
11 17 33
11 18 54
11 19 55
11 20 78
11 21 61
11 22 64
11 23 47
11 24 33
11 25 87
11 26 45
11 27 57
11 28 20
12 13 59
12 14 54
12 15 39
12 16 17
12 17 76
12 18 39
12 19 12
12 20 19
12 21 28
12 22 87
12 23 23
12 24 73
12 25 18
12 26 92
12 27 41
12 28 97
13 14 94
13 15 85
13 16 43
13 17 13
13 18 35
13 19 9
13 20 72
13 21 35
13 22 24
13 23 37
13 24 71
13 25 16
13 26 60
13 27 56
13 28 71
14 15 31
14 16 13
14 17 73
14 18 64
14 19 14
14 20 51
14 21 46
14 22 19
14 23 57
14 24 76
14 25 65
14 26 37
14 27 92
14 28 16
15 16 70
15 17 55
15 18 99
15 19 8
15 20 51
15 21 81
15 22 53
15 23 30
15 24 60
15 25 48
15 26 27
15 27 62
15 28 52
16 17 31
16 18 79
16 19 64
16 20 56
16 21 26
16 22 51
16 23 43
16 24 84
16 25 63
16 26 70
16 27 57
16 28 96
17 18 41
17 19 40
17 20 59
17 21 69
17 22 49
17 23 93
17 24 62
17 25 78
17 26 46
17 27 43
17 28 50
18 19 19
18 20 19
18 21 10
18 22 22
18 23 41
18 24 68
18 25 46
18 26 48
18 27 1
18 28 72
19 20 69
19 21 91
19 22 6
19 23 37
19 24 53
19 25 57
19 26 62
19 27 68
19 28 66
20 21 33
20 22 94
20 23 22
20 24 37
20 25 36
20 26 89
20 27 39
20 28 65
21 22 89
21 23 66
21 24 76
21 25 97
21 26 26
21 27 100
21 28 62
22 23 30
22 24 42
22 25 40
22 26 79
22 27 92
22 28 91
23 24 85
23 25 12
23 26 1
23 27 23
23 28 57
24 25 75
24 26 5
24 27 76
24 28 69
25 26 90
25 27 19
25 28 71
26 27 35
26 28 65
27 28 90
