97 4656
1 2 67
1 3 54
1 4 71
1 5 77
1 6 82
1 7 0
1 8 8
1 9 90
1 10 85
1 11 64
1 12 94
1 13 57
1 14 39
1 15 68
1 16 96
1 17 65
1 18 75
1 19 11
1 20 26
1 21 64
1 22 67
1 23 33
1 24 86
1 25 8
1 26 94
1 27 15
1 28 7
1 29 87
1 30 8
1 31 99
1 32 15
1 33 11
1 34 19
1 35 14
1 36 62
1 37 84
1 38 94
1 39 68
1 40 34
1 41 38
1 42 19
1 43 83
1 44 15
1 45 18
1 46 51
1 47 59
1 48 40
1 49 29
1 50 67
1 51 52
1 52 97
1 53 98
1 54 61
1 55 90
1 56 34
1 57 33
1 58 75
1 59 72
1 60 9
1 61 64
1 62 71
1 63 63
1 64 33
1 65 27
1 66 56
1 67 22
1 68 36
1 69 77
1 70 84
1 71 46
1 72 27
1 73 45
1 74 16
1 75 85
1 76 20
1 77 41
1 78 98
1 79 56
1 80 44
1 81 14
1 82 40
1 83 3
1 84 33
1 85 23
1 86 1
1 87 27
1 88 41
1 89 56
1 90 30
1 91 46
1 92 65
1 93 87
1 94 82
1 95 38
1 96 17
1 97 58
2 3 85
2 4 86
2 5 23
2 6 42
2 7 28
2 8 55
2 9 11
2 10 68
2 11 46
2 12 98
2 13 43
2 14 26
2 15 64
2 16 50
2 17 93
2 18 24
2 19 35
2 20 1
2 21 38
2 22 46
2 23 72
2 24 29
2 25 79
2 26 45
2 27 99
2 28 51
2 29 24
2 30 54
2 31 12
2 32 17
2 33 28
2 34 38
2 35 48
2 36 2
2 37 60
2 38 14
2 39 59
2 40 17
2 41 12
2 42 68
2 43 95
2 44 90
2 45 51
2 46 58
2 47 66
2 48 74
2 49 62
2 50 64
2 51 69
2 52 49
2 53 49
2 54 37
2 55 66
2 56 2
2 57 34
2 58 67
2 59 70
2 60 8
2 61 10
2 62 72
2 63 79
2 64 27
2 65 48
2 66 46
2 67 60
2 68 38
2 69 85
2 70 29
2 71 8
2 72 14
2 73 73
2 74 1
2 75 98
2 76 80
2 77 53
2 78 90
2 79 34
2 80 48
2 81 8
2 82 92
2 83 37
2 84 63
2 85 89
2 86 48
2 87 51
2 88 89
2 89 26
2 90 4
2 91 28
2 92 8
2 93 2
2 94 26
2 95 11
2 96 92
2 97 90
3 4 51
3 5 55
3 6 17
3 7 4
3 8 26
3 9 93
3 10 73
3 11 75
3 12 82
3 13 28
3 14 94
3 15 78
3 16 73
3 17 93
3 18 15
3 19 20
3 20 8
3 21 21
3 22 41
3 23 46
3 24 30
3 25 59
3 26 49
3 27 34
3 28 2
3 29 88
3 30 86
3 31 63
3 32 17
3 33 79
3 34 99
3 35 26
3 36 22
3 37 28
3 38 97
3 39 21
3 40 32
3 41 70
3 42 59
3 43 2
3 44 40
3 45 31
3 46 63
3 47 39
3 48 62
3 49 30
3 50 77
3 51 70
3 52 16
3 53 67
3 54 10
3 55 87
3 56 56
3 57 19
3 58 97
3 59 37
3 60 49
3 61 3
3 62 16
3 63 3
3 64 52
3 65 79
3 66 51
3 67 77
3 68 52
3 69 5
3 70 75
3 71 96
3 72 16
3 73 8
3 74 21
3 75 44
3 76 69
3 77 25
3 78 18
3 79 43
3 80 56
3 81 96
3 82 94
3 83 23
3 84 92
3 85 19
3 86 26
3 87 58
3 88 84
3 89 38
3 90 29
3 91 95
3 92 93
3 93 26
3 94 63
3 95 32
3 96 14
3 97 38
4 5 96
4 6 98
4 7 59
4 8 74
4 9 4
4 10 68
4 11 87
4 12 42
4 13 1
4 14 25
4 15 70
4 16 78
4 17 83
4 18 27
4 19 70
4 20 24
4 21 29
4 22 40
4 23 98
4 24 50
4 25 90
4 26 85
4 27 59
4 28 33
4 29 2
4 30 83
4 31 88
4 32 4
4 33 35
4 34 27
4 35 81
4 36 14
4 37 89
4 38 40
4 39 34
4 40 43
4 41 66
4 42 57
4 43 15
4 44 38
4 45 41
4 46 42
4 47 93
4 48 15
4 49 66
4 50 62
4 51 3
4 52 26
4 53 5
4 54 6
4 55 2
4 56 62
4 57 58
4 58 83
4 59 18
4 60 96
4 61 75
4 62 22
4 63 13
4 64 44
4 65 6
4 66 35
4 67 21
4 68 81
4 69 29
4 70 75
4 71 0
4 72 52
4 73 23
4 74 53
4 75 85
4 76 77
4 77 15
4 78 82
4 79 45
4 80 94
4 81 41
4 82 15
4 83 18
4 84 90
4 85 43
4 86 85
4 87 73
4 88 42
4 89 35
4 90 76
4 91 77
4 92 25
4 93 57
4 94 83
4 95 7
4 96 2
4 97 23
5 6 36
5 7 63
5 8 12
5 9 92
5 10 67
5 11 75
5 12 57
5 13 51
5 14 67
5 15 53
5 16 57
5 17 65
5 18 60
5 19 61
5 20 0
5 21 49
5 22 81
5 23 71
5 24 80
5 25 72
5 26 25
5 27 31
5 28 67
5 29 13
5 30 88
5 31 59
5 32 54
5 33 79
5 34 62
5 35 65
5 36 73
5 37 72
5 38 73
5 39 83
5 40 82
5 41 12
5 42 1
5 43 44
5 44 85
5 45 21
5 46 72
5 47 13
5 48 35
5 49 9
5 50 37
5 51 91
5 52 77
5 53 95
5 54 77
5 55 56
5 56 10
5 57 15
5 58 96
5 59 41
5 60 45
5 61 86
5 62 65
5 63 51
5 64 64
5 65 46
5 66 69
5 67 28
5 68 43
5 69 17
5 70 9
5 71 21
5 72 20
5 73 61
5 74 38
5 75 10
5 76 49
5 77 59
5 78 87
5 79 62
5 80 86
5 81 63
5 82 91
5 83 73
5 84 43
5 85 46
5 86 73
5 87 98
5 88 41
5 89 50
5 90 98
5 91 9
5 92 95
5 93 48
5 94 100
5 95 58
5 96 6
5 97 12
6 7 54
6 8 100
6 9 35
6 10 65
6 11 62
6 12 38
6 13 0
6 14 34
6 15 8
6 16 48
6 17 28
6 18 89
6 19 24
6 20 88
6 21 35
6 22 21
6 23 98
6 24 4
6 25 9
6 26 12
6 27 76
6 28 82
6 29 94
6 30 35
6 31 2
6 32 24
6 33 58
6 34 22
6 35 99
6 36 57
6 37 62
