91 4095
1 2 63
1 3 91
1 4 92
1 5 50
1 6 56
1 7 29
1 8 89
1 9 86
1 10 86
1 11 88
1 12 24
1 13 98
1 14 38
1 15 52
1 16 0
1 17 8
1 18 53
1 19 76
1 20 43
1 21 81
1 22 86
1 23 84
1 24 80
1 25 48
1 26 52
1 27 55
1 28 89
1 29 25
1 30 60
1 31 98
1 32 23
1 33 48
1 34 5
1 35 7
1 36 21
1 37 35
1 38 50
1 39 21
1 40 72
1 41 48
1 42 10
1 43 53
1 44 53
1 45 88
1 46 49
1 47 31
1 48 22
1 49 11
1 50 93
1 51 26
1 52 88
1 53 68
1 54 65
1 55 49
1 56 70
1 57 10
1 58 65
1 59 20
1 60 24
1 61 21
1 62 36
1 63 22
1 64 53
1 65 47
1 66 51
1 67 17
1 68 7
1 69 56
1 70 81
1 71 83
1 72 62
1 73 63
1 74 21
1 75 53
1 76 64
1 77 48
1 78 41
1 79 44
1 80 14
1 81 84
1 82 30
1 83 81
1 84 96
1 85 50
1 86 5
1 87 32
1 88 26
1 89 83
1 90 46
1 91 9
2 3 92
2 4 92
2 5 93
2 6 82
2 7 14
2 8 61
2 9 88
2 10 88
2 11 56
2 12 27
2 13 98
2 14 2
2 15 12
2 16 100
2 17 5
2 18 50
2 19 85
2 20 60
2 21 51
2 22 63
2 23 74
2 24 98
2 25 1
2 26 26
2 27 68
2 28 22
2 29 26
2 30 0
2 31 43
2 32 47
2 33 42
2 34 66
2 35 61
2 36 28
2 37 78
2 38 42
2 39 50
2 40 9
2 41 77
2 42 95
2 43 35
2 44 55
2 45 43
2 46 69
2 47 36
2 48 74
2 49 71
2 50 79
2 51 22
2 52 97
2 53 61
2 54 48
2 55 76
2 56 96
2 57 48
2 58 19
2 59 63
2 60 45
2 61 12
2 62 59
2 63 77
2 64 76
2 65 53
2 66 33
2 67 92
2 68 87
2 69 28
2 70 44
2 71 3
2 72 17
2 73 16
2 74 37
2 75 57
2 76 6
2 77 8
2 78 57
2 79 37
2 80 26
2 81 78
2 82 51
2 83 18
2 84 70
2 85 35
2 86 88
2 87 96
2 88 95
2 89 18
2 90 16
2 91 61
3 4 98
3 5 80
3 6 1
3 7 98
3 8 35
3 9 23
3 10 55
3 11 15
3 12 43
3 13 73
3 14 50
3 15 89
3 16 20
3 17 10
3 18 79
3 19 1
3 20 36
3 21 3
3 22 84
3 23 5
3 24 78
3 25 99
3 26 49
3 27 7
3 28 72
3 29 30
3 30 4
3 31 35
3 32 39
3 33 16
3 34 76
3 35 53
3 36 88
3 37 28
3 38 20
3 39 87
3 40 87
3 41 14
3 42 16
3 43 60
3 44 64
3 45 23
3 46 59
3 47 53
3 48 83
3 49 73
3 50 58
3 51 54
3 52 36
3 53 96
3 54 76
3 55 32
3 56 64
3 57 46
3 58 75
3 59 82
3 60 3
3 61 30
3 62 69
3 63 63
3 64 8
3 65 80
3 66 20
3 67 71
3 68 84
3 69 85
3 70 85
3 71 26
3 72 80
3 73 32
3 74 17
3 75 25
3 76 25
3 77 69
3 78 95
3 79 51
3 80 59
3 81 38
3 82 30
3 83 64
3 84 12
3 85 26
3 86 46
3 87 66
3 88 30
3 89 45
3 90 40
3 91 52
4 5 83
4 6 83
4 7 95
4 8 33
4 9 75
4 10 5
4 11 43
4 12 70
4 13 99
4 14 53
4 15 65
4 16 59
4 17 44
4 18 30
4 19 86
4 20 60
4 21 89
4 22 53
4 23 74
4 24 70
4 25 95
4 26 41
4 27 45
4 28 22
4 29 36
4 30 24
4 31 13
4 32 100
4 33 40
4 34 7
4 35 85
4 36 97
4 37 17
4 38 91
4 39 21
4 40 70
4 41 9
4 42 84
4 43 11
4 44 99
4 45 61
4 46 43
4 47 86
4 48 99
4 49 12
4 50 59
4 51 37
4 52 38
4 53 29
4 54 21
4 55 2
4 56 49
4 57 69
4 58 0
4 59 97
4 60 6
4 61 15
4 62 85
4 63 70
4 64 73
4 65 31
4 66 50
4 67 24
4 68 26
4 69 44
4 70 95
4 71 33
4 72 40
4 73 38
4 74 49
4 75 52
4 76 77
4 77 47
4 78 47
4 79 94
4 80 91
4 81 47
4 82 37
4 83 54
4 84 6
4 85 83
4 86 100
4 87 36
4 88 70
4 89 73
4 90 28
4 91 51
5 6 83
5 7 85
5 8 88
5 9 41
5 10 71
5 11 0
5 12 100
5 13 66
5 14 96
5 15 33
5 16 50
5 17 93
5 18 86
5 19 20
5 20 93
5 21 80
5 22 39
5 23 63
5 24 20
5 25 2
5 26 14
5 27 1
5 28 43
5 29 100
5 30 95
5 31 53
5 32 7
5 33 3
5 34 72
5 35 5
5 36 44
5 37 83
5 38 68
5 39 37
5 40 32
5 41 99
5 42 3
5 43 68
5 44 4
5 45 11
5 46 47
5 47 51
5 48 29
5 49 40
5 50 24
5 51 47
5 52 58
5 53 7
5 54 96
5 55 49
5 56 63
5 57 40
5 58 59
5 59 13
5 60 7
5 61 88
5 62 5
5 63 0
5 64 36
5 65 28
5 66 86
5 67 9
5 68 82
5 69 3
5 70 8
5 71 39
5 72 38
5 73 25
5 74 14
5 75 10
5 76 69
5 77 70
5 78 66
5 79 52
5 80 39
5 81 43
5 82 99
5 83 50
5 84 74
5 85 85
5 86 11
5 87 64
5 88 43
5 89 91
5 90 65
5 91 82
6 7 37
6 8 58
6 9 84
6 10 1
6 11 86
6 12 22
6 13 90
6 14 76
6 15 75
6 16 74
6 17 77
6 18 55
6 19 62
6 20 42
6 21 37
6 22 23
6 23 75
6 24 22
6 25 2
6 26 21
6 27 31
6 28 26
6 29 53
6 30 17
6 31 65
6 32 36
6 33 63
6 34 73
6 35 4
6 36 35
6 37 51
6 38 26
6 39 89
6 40 76
6 41 20
6 42 100
6 43 26
6 44 17
6 45 58
6 46 69
6 47 93
6 48 77
6 49 28
6 50 22
6 51 33
6 52 73
6 53 93
6 54 76
6 55 95
6 56 25
6 57 58
6 58 49
6 59 86
6 60 14
6 61 49
6 62 1
6 63 13
6 64 89
6 65 54
6 66 80
6 67 40
6 68 43
6 69 26
6 70 2
6 71 4
6 72 71
6 73 71
6 74 88
6 75 84
6 76 58
6 77 30
6 78 65
6 79 22
6 80 30
6 81 98
6 82 13
6 83 19
6 84 37
6 85 54
6 86 64
6 87 100
6 88 97
6 89 91
6 90 80
6 91 99
7 8 59
7 9 41
7 10 87
7 11 23
7 12 10
7 13 74
7 14 7
7 15 37
7 16 8
7 17 68
7 18 40
7 19 37
7 20 28
7 21 1
7 22 2
7 23 82
7 24 22
7 25 56
7 26 8
7 27 75
7 28 91
7 29 26
7 30 32
7 31 32
7 32 25
7 33 70
7 34 88
7 35 75
7 36 96
7 37 89
7 38 85
7 39 61
7 40 68
7 41 71
7 42 10
7 43 66
7 44 50
7 45 8
7 46 32
7 47 76
7 48 21
7 49 83
7 50 84
7 51 2
7 52 57
7 53 39
7 54 50
7 55 31
7 56 28
7 57 85
7 58 9
7 59 6
7 60 22
7 61 33
7 62 65
7 63 52
7 64 34
7 65 90
7 66 31
7 67 27
7 68 14
7 69 63
7 70 44
7 71 62
7 72 69
7 73 16
7 74 49
7 75 11
7 76 57
7 77 50
7 78 60
7 79 23
7 80 81
7 81 95
7 82 68
7 83 8
7 84 23
7 85 53
7 86 50
7 87 70
7 88 57
7 89 14
7 90 85
7 91 12
8 9 30
8 10 41
8 11 9
8 12 55
8 13 10
8 14 93
8 15 46
8 16 34
8 17 47
8 18 42
8 19 84
8 20 13
8 21 0
8 22 87
8 23 61
8 24 43
8 25 36
8 26 12
8 27 9
8 28 52
8 29 54
8 30 31
8 31 26
8 32 7
8 33 89
8 34 98
8 35 28
8 36 53
8 37 0
8 38 25
8 39 8
8 40 30
8 41 44
8 42 59
8 43 13
8 44 20
8 45 77
8 46 40
8 47 55
8 48 11
8 49 49
8 50 36
8 51 19
8 52 87
8 53 25
8 54 74
8 55 93
8 56 1
8 57 63
8 58 46
8 59 68
8 60 16
8 61 32
8 62 91
8 63 2
8 64 2
8 65 69
8 66 29
8 67 99
8 68 71
8 69 64
8 70 97
8 71 4
8 72 38
8 73 6
8 74 36
8 75 98
8 76 93
8 77 47
8 78 79
8 79 72
8 80 77
8 81 3
8 82 68
8 83 4
8 84 76
8 85 87
8 86 51
8 87 100
8 88 19
8 89 85
8 90 15
8 91 87
9 10 60
9 11 13
9 12 21
9 13 14
9 14 22
9 15 98
9 16 85
9 17 39
9 18 77
9 19 29
9 20 72
9 21 32
9 22 15
9 23 74
9 24 96
9 25 60
9 26 94
9 27 22
9 28 47
9 29 71
9 30 57
9 31 30
9 32 42
9 33 25
9 34 54
9 35 33
9 36 41
9 37 43
9 38 24
9 39 55
9 40 94
9 41 44
9 42 28
9 43 74
9 44 36
9 45 2
9 46 74
9 47 87
9 48 52
9 49 20
9 50 11
9 51 14
9 52 27
9 53 59
9 54 39
9 55 82
9 56 23
9 57 60
9 58 39
9 59 83
9 60 17
9 61 1
9 62 20
9 63 19
9 64 9
9 65 52
9 66 31
9 67 98
9 68 86
9 69 69
9 70 80
9 71 90
9 72 38
9 73 27
9 74 35
9 75 54
9 76 68
9 77 66
9 78 75
9 79 79
9 80 6
9 81 4
9 82 25
9 83 37
9 84 55
9 85 59
9 86 43
9 87 79
9 88 35
9 89 90
9 90 27
9 91 45
10 11 7
10 12 28
10 13 32
10 14 61
10 15 8
10 16 58
10 17 86
10 18 53
10 19 59
10 20 13
10 21 32
10 22 17
10 23 67
10 24 20
10 25 70
10 26 55
10 27 44
10 28 21
10 29 91
10 30 20
10 31 41
10 32 52
10 33 76
10 34 82
10 35 68
10 36 45
10 37 2
10 38 76
10 39 74
10 40 4
10 41 22
10 42 75
10 43 91
10 44 44
10 45 74
10 46 12
10 47 24
10 48 14
10 49 80
10 50 51
10 51 11
10 52 13
10 53 7
10 54 68
10 55 66
10 56 80
10 57 97
10 58 12
10 59 35
10 60 69
10 61 67
10 62 15
10 63 64
10 64 79
10 65 84
10 66 0
10 67 6
10 68 53
10 69 39
10 70 5
10 71 31
10 72 25
10 73 92
10 74 3
10 75 35
10 76 48
10 77 60
10 78 48
10 79 49
10 80 75
10 81 3
10 82 10
10 83 61
10 84 77
10 85 59
10 86 10
10 87 72
10 88 100
10 89 66
10 90 40
10 91 36
11 12 74
11 13 70
11 14 22
11 15 69
11 16 4
11 17 80
11 18 61
11 19 85
11 20 2
11 21 51
11 22 95
11 23 73
11 24 68
11 25 67
11 26 0
11 27 68
11 28 93
11 29 66
11 30 59
11 31 30
11 32 40
11 33 46
11 34 55
11 35 74
11 36 8
11 37 76
11 38 33
11 39 71
11 40 79
11 41 63
11 42 41
11 43 17
11 44 66
11 45 81
11 46 69
11 47 70
11 48 45
11 49 24
11 50 25
11 51 31
11 52 11
11 53 30
11 54 74
11 55 90
11 56 61
11 57 41
11 58 23
11 59 61
11 60 33
11 61 70
11 62 76
11 63 22
11 64 87
11 65 53
11 66 79
11 67 37
11 68 89
11 69 11
11 70 85
11 71 88
11 72 49
11 73 19
11 74 6
11 75 10
11 76 30
11 77 28
11 78 47
11 79 40
11 80 31
11 81 93
11 82 90
11 83 3
11 84 53
11 85 55
11 86 30
11 87 94
11 88 89
11 89 22
11 90 56
11 91 38
12 13 8
12 14 0
12 15 48
12 16 10
12 17 78
12 18 43
12 19 1
12 20 65
12 21 35
12 22 85
12 23 15
12 24 35
12 25 44
12 26 90
12 27 47
12 28 1
12 29 94
12 30 46
12 31 29
12 32 10
12 33 59
12 34 59
12 35 49
12 36 47
12 37 40
12 38 47
12 39 48
12 40 91
12 41 7
12 42 15
12 43 21
12 44 11
12 45 80
12 46 26
12 47 11
12 48 50
12 49 66
12 50 69
12 51 35
12 52 58
12 53 8
12 54 32
12 55 70
12 56 87
