70 2415
1 2 39
1 3 94
1 4 1
1 5 70
1 6 77
1 7 14
1 8 66
1 9 70
1 10 45
1 11 87
1 12 88
1 13 17
1 14 43
1 15 32
1 16 16
1 17 8
1 18 57
1 19 96
1 20 98
1 21 90
1 22 44
1 23 62
1 24 24
1 25 56
1 26 30
1 27 21
1 28 41
1 29 54
1 30 44
1 31 64
1 32 78
1 33 55
1 34 70
1 35 41
1 36 31
1 37 56
1 38 2
1 39 40
1 40 49
1 41 36
1 42 77
1 43 20
1 44 66
1 45 71
1 46 19
1 47 97
1 48 16
1 49 100
1 50 13
1 51 37
1 52 23
1 53 89
1 54 47
1 55 4
1 56 99
1 57 93
1 58 3
1 59 16
1 60 25
1 61 89
1 62 11
1 63 73
1 64 23
1 65 90
1 66 41
1 67 100
1 68 29
1 69 68
1 70 39
2 3 34
2 4 19
2 5 36
2 6 68
2 7 74
2 8 49
2 9 81
2 10 28
2 11 59
2 12 16
2 13 23
2 14 64
2 15 50
2 16 46
2 17 49
2 18 33
2 19 87
2 20 1
2 21 3
2 22 47
2 23 93
2 24 91
2 25 59
2 26 93
2 27 99
2 28 79
2 29 34
2 30 50
2 31 66
2 32 4
2 33 4
2 34 26
2 35 22
2 36 89
2 37 34
2 38 31
2 39 61
2 40 25
2 41 53
2 42 72
2 43 66
2 44 79
2 45 14
2 46 6
2 47 74
2 48 91
2 49 24
2 50 15
2 51 1
2 52 80
2 53 73
2 54 88
2 55 20
2 56 66
2 57 23
2 58 43
2 59 69
2 60 20
2 61 24
2 62 50
2 63 28
2 64 60
2 65 73
2 66 88
2 67 98
2 68 77
2 69 38
2 70 39
3 4 89
3 5 90
3 6 23
3 7 30
3 8 0
3 9 15
3 10 65
3 11 16
3 12 78
3 13 23
3 14 29
3 15 61
3 16 89
3 17 62
3 18 26
3 19 79
3 20 49
3 21 82
3 22 71
3 23 42
3 24 25
3 25 19
3 26 8
3 27 30
3 28 90
3 29 55
3 30 2
3 31 76
3 32 66
3 33 71
3 34 8
3 35 20
3 36 10
3 37 81
3 38 10
3 39 51
3 40 49
3 41 6
3 42 34
3 43 13
3 44 23
3 45 43
3 46 39
3 47 16
3 48 31
3 49 53
3 50 71
3 51 21
3 52 68
3 53 31
3 54 15
3 55 64
3 56 90
3 57 52
3 58 89
3 59 32
3 60 3
3 61 81
3 62 13
3 63 58
3 64 85
3 65 58
3 66 57
3 67 1
3 68 77
3 69 63
3 70 45
4 5 48
4 6 41
4 7 98
4 8 81
4 9 89
4 10 30
4 11 83
4 12 53
4 13 75
4 14 2
4 15 51
4 16 49
4 17 67
4 18 35
4 19 86
4 20 66
4 21 60
4 22 85
4 23 24
4 24 96
4 25 11
4 26 50
4 27 61
4 28 39
4 29 17
4 30 55
4 31 19
4 32 50
4 33 40
4 34 93
4 35 17
4 36 94
4 37 87
4 38 67
4 39 99
4 40 50
4 41 55
4 42 15
4 43 37
4 44 89
4 45 62
4 46 14
4 47 79
4 48 62
4 49 3
4 50 74
4 51 35
4 52 92
4 53 20
4 54 49
4 55 82
4 56 59
4 57 76
4 58 37
4 59 38
4 60 9
4 61 53
4 62 21
4 63 18
4 64 9
4 65 76
4 66 85
4 67 52
4 68 33
4 69 86
4 70 47
5 6 88
