21 210
1 2 46
1 3 96
1 4 88
1 5 54
1 6 5
1 7 0
1 8 59
1 9 9
1 10 14
1 11 1
1 12 21
1 13 85
1 14 56
1 15 7
1 16 1
1 17 35
1 18 40
1 19 32
1 20 76
1 21 68
2 3 28
2 4 95
2 5 25
2 6 30
2 7 54
2 8 9
2 9 98
2 10 68
2 11 59
2 12 16
2 13 90
2 14 37
2 15 22
2 16 34
2 17 61
2 18 38
2 19 90
2 20 93
2 21 65
3 4 97
3 5 82
3 6 40
3 7 7
3 8 13
3 9 95
3 10 96
3 11 88
3 12 69
3 13 73
3 14 77
3 15 53
3 16 90
3 17 24
3 18 18
3 19 26
3 20 67
3 21 71
4 5 79
4 6 19
4 7 10
4 8 98
4 9 90
4 10 19
4 11 96
4 12 4
4 13 66
4 14 9
4 15 88
4 16 100
4 17 32
4 18 90
4 19 58
4 20 46
4 21 8
5 6 28
5 7 3
5 8 56
5 9 60
5 10 38
5 11 40
5 12 27
5 13 29
5 14 27
5 15 66
5 16 70
5 17 93
5 18 74
5 19 46
5 20 28
5 21 78
6 7 56
6 8 70
6 9 1
6 10 37
6 11 2
6 12 72
6 13 56
6 14 49
6 15 75
6 16 69
6 17 46
6 18 56
6 19 62
6 20 23
6 21 45
7 8 100
7 9 53
7 10 94
7 11 0
7 12 56
7 13 87
7 14 31
7 15 61
7 16 1
7 17 68
7 18 57
7 19 2
7 20 87
7 21 16
8 9 77
8 10 78
8 11 20
8 12 83
8 13 43
8 14 0
8 15 98
8 16 65
8 17 72
8 18 91
8 19 7
8 20 78
8 21 60
9 10 75
9 11 52
9 12 95
9 13 2
9 14 79
9 15 75
9 16 84
9 17 28
9 18 51
9 19 82
9 20 75
9 21 53
10 11 10
10 12 15
10 13 73
10 14 27
10 15 19
10 16 16
10 17 7
10 18 10
10 19 0
10 20 86
10 21 72
11 12 19
11 13 87
11 14 78
11 15 87
11 16 41
11 17 28
11 18 56
11 19 17
11 20 49
11 21 89
12 13 98
12 14 40
12 15 1
12 16 77
12 17 41
12 18 40
12 19 5
12 20 85
12 21 81
13 14 3
13 15 71
13 16 30
13 17 11
13 18 9
13 19 81
13 20 87
13 21 16
14 15 58
14 16 45
14 17 41
14 18 9
14 19 55
14 20 29
14 21 53
15 16 36
15 17 99
15 18 91
15 19 24
15 20 87
15 21 20
16 17 45
16 18 8
16 19 89
16 20 80
16 21 58
17 18 73
17 19 11
17 20 37
17 21 66
18 19 91
18 20 84
18 21 87
19 20 42
19 21 83
20 21 27
