41 820
1 2 7
1 3 90
1 4 81
1 5 60
1 6 42
1 7 92
1 8 38
1 9 39
1 10 65
1 11 1
1 12 19
1 13 55
1 14 94
1 15 24
1 16 17
1 17 83
1 18 18
1 19 42
1 20 73
1 21 90
1 22 48
1 23 97
1 24 4
1 25 31
1 26 28
1 27 96
1 28 33
1 29 13
1 30 33
1 31 62
1 32 46
1 33 43
1 34 51
1 35 58
1 36 68
1 37 32
1 38 18
1 39 79
1 40 33
1 41 16
2 3 83
2 4 85
2 5 2
2 6 63
2 7 28
2 8 85
2 9 5
2 10 27
2 11 91
2 12 28
2 13 2
2 14 38
2 15 92
2 16 68
2 17 62
2 18 4
2 19 44
2 20 77
2 21 58
2 22 99
2 23 3
2 24 2
2 25 69
2 26 45
2 27 1
2 28 42
2 29 75
2 30 26
2 31 83
2 32 62
2 33 1
2 34 13
2 35 33
2 36 73
2 37 9
2 38 34
2 39 8
2 40 59
2 41 7
3 4 19
3 5 5
3 6 47
3 7 84
3 8 21
3 9 52
3 10 20
3 11 86
3 12 18
3 13 40
3 14 32
3 15 73
3 16 35
3 17 98
3 18 88
3 19 70
3 20 49
3 21 28
3 22 75
3 23 77
3 24 41
3 25 52
3 26 52
3 27 5
3 28 45
3 29 26
3 30 14
3 31 75
3 32 38
3 33 16
3 34 11
3 35 75
3 36 41
3 37 21
3 38 57
3 39 50
3 40 48
3 41 31
4 5 61
4 6 58
4 7 18
4 8 17
4 9 7
4 10 31
4 11 68
4 12 50
4 13 39
4 14 82
4 15 53
4 16 98
4 17 38
4 18 46
4 19 21
4 20 80
4 21 45
4 22 56
4 23 96
4 24 86
4 25 57
4 26 49
4 27 59
4 28 83
4 29 24
4 30 17
4 31 10
4 32 10
4 33 64
4 34 31
4 35 44
4 36 69
4 37 10
4 38 54
4 39 92
4 40 27
4 41 77
5 6 37
5 7 9
5 8 41
5 9 99
5 10 77
5 11 14
5 12 80
5 13 33
5 14 82
5 15 100
5 16 92
5 17 0
5 18 56
5 19 83
5 20 7
5 21 74
5 22 26
5 23 93
5 24 38
5 25 97
5 26 24
5 27 61
5 28 75
5 29 11
5 30 89
5 31 51
5 32 67
5 33 72
5 34 46
5 35 6
5 36 89
5 37 93
5 38 92
5 39 69
5 40 82
5 41 16
6 7 72
6 8 91
6 9 90
6 10 67
6 11 98
6 12 52
6 13 73
6 14 100
6 15 44
6 16 6
6 17 11
6 18 74
6 19 13
6 20 38
6 21 34
6 22 90
6 23 12
6 24 55
6 25 19
6 26 99
6 27 45
6 28 20
6 29 94
6 30 23
6 31 91
6 32 94
6 33 7
6 34 91
6 35 3
