29 406
1 2 49
1 3 68
1 4 99
1 5 30
1 6 83
1 7 16
1 8 56
1 9 45
1 10 13
1 11 78
1 12 26
1 13 75
1 14 68
1 15 9
1 16 69
1 17 59
1 18 50
1 19 66
1 20 67
1 21 41
1 22 94
1 23 14
1 24 85
1 25 62
1 26 25
1 27 73
1 28 52
1 29 69
2 3 49
2 4 78
2 5 0
2 6 78
2 7 76
2 8 100
2 9 91
2 10 80
2 11 69
2 12 84
2 13 96
2 14 83
2 15 11
2 16 62
2 17 5
2 18 77
2 19 85
2 20 73
2 21 99
2 22 1
2 23 53
2 24 56
2 25 91
2 26 84
2 27 58
2 28 6
2 29 18
3 4 28
3 5 73
3 6 59
3 7 76
3 8 51
3 9 85
3 10 29
3 11 27
3 12 59
3 13 63
3 14 70
3 15 97
3 16 24
3 17 95
3 18 39
3 19 55
3 20 67
3 21 48
3 22 96
3 23 2
3 24 0
3 25 46
3 26 44
3 27 0
3 28 60
3 29 42
4 5 32
4 6 8
4 7 25
4 8 46
4 9 93
4 10 44
4 11 43
4 12 53
4 13 75
4 14 93
4 15 10
4 16 12
4 17 34
4 18 89
4 19 82
4 20 69
4 21 70
4 22 63
4 23 54
4 24 52
4 25 48
4 26 99
4 27 61
4 28 55
4 29 53
5 6 2
5 7 67
5 8 28
5 9 26
5 10 80
5 11 82
5 12 28
5 13 40
5 14 69
5 15 2
5 16 75
5 17 53
5 18 78
5 19 53
5 20 40
5 21 100
5 22 17
5 23 94
5 24 44
5 25 5
5 26 60
5 27 79
5 28 36
5 29 64
6 7 74
6 8 80
6 9 42
6 10 84
6 11 45
6 12 11
6 13 71
6 14 0
6 15 39
6 16 100
6 17 4
6 18 73
6 19 79
6 20 90
6 21 82
6 22 46
6 23 4
6 24 42
6 25 41
6 26 42
6 27 84
6 28 31
6 29 70
7 8 66
7 9 38
7 10 58
7 11 71
7 12 98
7 13 57
7 14 75
7 15 64
7 16 31
7 17 90
7 18 11
7 19 60
7 20 31
7 21 6
7 22 82
7 23 73
7 24 17
7 25 30
7 26 18
7 27 1
7 28 80
7 29 72
8 9 42
8 10 28
8 11 42
8 12 55
8 13 19
8 14 43
8 15 88
8 16 56
8 17 79
8 18 86
8 19 3
8 20 83
8 21 67
8 22 60
8 23 57
8 24 90
8 25 58
8 26 44
8 27 53
8 28 95
8 29 1
9 10 80
9 11 83
9 12 57
9 13 30
9 14 88
9 15 7
9 16 91
9 17 82
9 18 21
9 19 12
9 20 3
9 21 0
9 22 96
9 23 82
9 24 98
9 25 18
9 26 44
9 27 20
9 28 79
9 29 67
10 11 88
10 12 72
10 13 41
10 14 48
10 15 65
10 16 66
10 17 61
10 18 38
10 19 84
10 20 59
10 21 9
10 22 70
10 23 100
10 24 13
10 25 52
10 26 71
10 27 67
10 28 63
10 29 29
11 12 92
11 13 15
11 14 98
11 15 31
11 16 14
11 17 21
11 18 10
11 19 11
11 20 44
11 21 94
11 22 89
11 23 79
11 24 76
11 25 44
11 26 13
11 27 100
11 28 83
11 29 80
12 13 32
12 14 8
12 15 31
12 16 35
12 17 79
12 18 89
12 19 49
12 20 53
12 21 29
12 22 2
12 23 88
12 24 18
12 25 59
12 26 32
12 27 73
12 28 12
12 29 73
13 14 67
13 15 95
13 16 60
13 17 54
13 18 77
13 19 92
13 20 87
13 21 8
13 22 61
13 23 88
13 24 40
13 25 83
13 26 93
13 27 11
13 28 37
13 29 37
14 15 100
14 16 10
14 17 63
14 18 20
14 19 52
14 20 78
14 21 73
14 22 0
14 23 71
14 24 63
14 25 23
14 26 89
14 27 81
14 28 80
14 29 55
15 16 28
15 17 99
15 18 89
15 19 28
15 20 80
15 21 74
15 22 19
15 23 28
15 24 24
15 25 14
15 26 43
15 27 80
15 28 10
15 29 75
16 17 50
16 18 2
16 19 52
16 20 19
16 21 97
16 22 44
16 23 48
16 24 24
16 25 14
16 26 66
16 27 62
16 28 40
16 29 78
17 18 26
17 19 29
17 20 1
17 21 3
17 22 93
17 23 54
17 24 76
17 25 57
17 26 74
17 27 50
17 28 58
17 29 49
18 19 96
18 20 29
18 21 72
18 22 26
18 23 98
18 24 7
18 25 33
18 26 17
18 27 98
18 28 34
18 29 51
19 20 91
19 21 60
19 22 70
19 23 75
19 24 62
19 25 33
19 26 58
19 27 22
19 28 70
19 29 42
20 21 72
20 22 65
20 23 16
20 24 75
20 25 4
20 26 54
20 27 43
20 28 44
20 29 87
21 22 38
21 23 73
21 24 42
21 25 55
21 26 62
21 27 61
21 28 38
21 29 14
22 23 0
22 24 20
22 25 71
22 26 58
22 27 58
22 28 70
22 29 99
23 24 52
23 25 41
23 26 10
23 27 83
23 28 68
23 29 83
24 25 75
24 26 84
24 27 25
24 28 36
24 29 30
25 26 32
25 27 24
25 28 7
25 29 61
26 27 18
26 28 90
26 29 47
27 28 13
27 29 28
28 29 47
