89 3916
1 2 32
1 3 20
1 4 0
1 5 88
1 6 17
1 7 99
1 8 46
1 9 50
1 10 38
1 11 38
1 12 78
1 13 87
1 14 24
1 15 92
1 16 84
1 17 55
1 18 16
1 19 11
1 20 19
1 21 3
1 22 40
1 23 60
1 24 57
1 25 94
1 26 87
1 27 65
1 28 97
1 29 90
1 30 61
1 31 40
1 32 83
1 33 79
1 34 52
1 35 24
1 36 21
1 37 36
1 38 69
1 39 51
1 40 0
1 41 79
1 42 50
1 43 34
1 44 86
1 45 52
1 46 41
1 47 38
1 48 63
1 49 25
1 50 16
1 51 85
1 52 29
1 53 31
1 54 77
1 55 73
1 56 66
1 57 76
1 58 27
1 59 14
1 60 83
1 61 15
1 62 51
1 63 89
1 64 51
1 65 64
1 66 85
1 67 22
1 68 98
1 69 21
1 70 92
1 71 44
1 72 3
1 73 94
1 74 26
1 75 86
1 76 31
1 77 51
1 78 14
1 79 91
1 80 92
1 81 71
1 82 66
1 83 66
1 84 84
1 85 51
1 86 90
1 87 9
1 88 25
1 89 23
2 3 4
2 4 37
2 5 53
2 6 16
2 7 34
2 8 27
2 9 7
2 10 46
2 11 71
2 12 10
2 13 94
2 14 49
2 15 96
2 16 84
2 17 100
2 18 93
2 19 8
2 20 40
2 21 94
2 22 89
2 23 0
2 24 31
2 25 68
2 26 36
2 27 95
2 28 33
2 29 48
2 30 46
2 31 65
2 32 86
2 33 95
2 34 87
2 35 47
2 36 14
2 37 2
2 38 86
2 39 30
2 40 80
2 41 6
2 42 48
2 43 29
2 44 8
2 45 41
2 46 90
2 47 29
2 48 100
2 49 62
2 50 49
2 51 83
2 52 26
2 53 55
2 54 40
2 55 6
2 56 93
2 57 36
2 58 13
2 59 24
2 60 3
2 61 37
2 62 34
2 63 60
2 64 57
2 65 97
2 66 64
2 67 91
2 68 91
2 69 38
2 70 36
2 71 62
2 72 4
2 73 80
2 74 81
2 75 38
2 76 58
2 77 18
2 78 84
2 79 24
2 80 83
2 81 24
2 82 0
2 83 69
2 84 26
2 85 91
2 86 40
2 87 97
2 88 45
2 89 7
3 4 42
3 5 12
3 6 32
3 7 49
3 8 35
3 9 45
3 10 97
3 11 36
3 12 74
3 13 23
3 14 31
3 15 44
3 16 86
3 17 92
3 18 96
3 19 100
3 20 66
3 21 69
3 22 69
3 23 9
3 24 87
3 25 75
3 26 68
3 27 97
3 28 29
3 29 30
3 30 100
3 31 5
3 32 78
3 33 93
3 34 17
3 35 21
3 36 28
3 37 81
3 38 91
3 39 59
3 40 87
3 41 37
3 42 94
3 43 50
3 44 87
3 45 0
3 46 4
3 47 100
3 48 40
3 49 11
3 50 40
3 51 82
3 52 64
3 53 35
3 54 12
3 55 87
3 56 82
3 57 56
3 58 10
3 59 39
3 60 23
3 61 2
3 62 16
3 63 28
3 64 62
3 65 16
3 66 90
3 67 3
3 68 60
3 69 55
3 70 34
3 71 100
3 72 75
3 73 52
3 74 65
3 75 69
3 76 72
3 77 7
3 78 31
3 79 9
3 80 40
3 81 16
3 82 92
3 83 19
3 84 45
3 85 34
3 86 12
3 87 80
3 88 95
3 89 21
4 5 14
4 6 61
4 7 60
4 8 45
4 9 47
4 10 31
4 11 72
4 12 46
4 13 35
4 14 92
4 15 4
4 16 42
4 17 1
4 18 83
4 19 14
4 20 4
4 21 29
4 22 15
4 23 80
4 24 4
4 25 6
4 26 73
4 27 80
4 28 2
4 29 53
4 30 48
4 31 35
4 32 94
4 33 90
4 34 59
4 35 37
4 36 56
4 37 72
4 38 2
4 39 94
4 40 61
4 41 67
4 42 55
4 43 4
4 44 32
4 45 5
4 46 20
4 47 78
4 48 88
4 49 12
4 50 93
4 51 63
4 52 79
4 53 95
4 54 68
4 55 93
4 56 99
4 57 62
4 58 62
4 59 7
4 60 40
4 61 74
4 62 79
