73 2628
1 2 33
1 3 80
1 4 93
1 5 15
1 6 87
1 7 33
1 8 35
1 9 76
1 10 83
1 11 43
1 12 23
1 13 0
1 14 28
1 15 31
1 16 27
1 17 39
1 18 43
1 19 39
1 20 90
1 21 50
1 22 84
1 23 12
1 24 95
1 25 96
1 26 26
1 27 34
1 28 33
1 29 78
1 30 81
1 31 60
1 32 44
1 33 35
1 34 54
1 35 12
1 36 41
1 37 4
1 38 72
1 39 71
1 40 0
1 41 47
1 42 95
1 43 99
1 44 9
1 45 73
1 46 35
1 47 39
1 48 42
1 49 19
1 50 32
1 51 50
1 52 92
1 53 98
1 54 89
1 55 71
1 56 78
1 57 82
1 58 59
1 59 97
1 60 18
1 61 27
1 62 43
1 63 19
1 64 33
1 65 16
1 66 26
1 67 54
1 68 79
1 69 87
1 70 95
1 71 43
1 72 29
1 73 100
2 3 22
2 4 71
2 5 9
2 6 74
2 7 64
2 8 32
2 9 66
2 10 52
2 11 39
2 12 93
2 13 84
2 14 87
2 15 66
2 16 16
2 17 21
2 18 48
2 19 7
2 20 19
2 21 83
2 22 43
2 23 7
2 24 60
2 25 73
2 26 56
2 27 11
2 28 94
2 29 83
2 30 81
2 31 60
2 32 40
2 33 96
2 34 2
2 35 17
2 36 52
2 37 20
2 38 72
2 39 61
2 40 29
2 41 22
2 42 83
2 43 19
2 44 63
2 45 58
2 46 54
2 47 89
2 48 90
2 49 98
2 50 73
2 51 51
2 52 4
2 53 88
2 54 23
2 55 53
2 56 54
2 57 81
2 58 56
2 59 64
2 60 42
2 61 78
2 62 87
2 63 72
2 64 57
2 65 55
2 66 75
2 67 15
2 68 45
2 69 26
2 70 40
2 71 37
2 72 70
2 73 7
3 4 100
3 5 41
3 6 98
3 7 37
3 8 96
3 9 59
3 10 98
3 11 97
3 12 86
3 13 55
3 14 100
3 15 74
3 16 23
3 17 77
3 18 78
3 19 78
3 20 39
3 21 3
3 22 39
3 23 91
3 24 53
3 25 63
3 26 56
3 27 99
3 28 8
3 29 67
3 30 26
3 31 27
3 32 26
3 33 14
3 34 58
3 35 34
3 36 62
3 37 74
3 38 80
3 39 1
3 40 84
3 41 58
3 42 14
3 43 54
3 44 30
3 45 7
3 46 46
3 47 95
3 48 70
3 49 80
3 50 8
3 51 56
3 52 61
3 53 31
3 54 71
3 55 37
3 56 80
3 57 98
3 58 39
3 59 56
3 60 7
3 61 84
3 62 61
3 63 28
3 64 66
3 65 77
3 66 26
3 67 74
3 68 94
3 69 41
3 70 88
3 71 43
3 72 2
3 73 16
4 5 38
4 6 64
4 7 12
4 8 74
4 9 47
4 10 9
4 11 40
4 12 60
4 13 91
4 14 3
4 15 57
4 16 32
4 17 1
4 18 17
4 19 51
4 20 94
4 21 70
4 22 36
4 23 61
4 24 82
4 25 80
4 26 99
4 27 43
4 28 10
4 29 8
4 30 44
4 31 31
4 32 97
4 33 61
4 34 66
4 35 32
4 36 24
4 37 16
4 38 100
4 39 75
4 40 7
4 41 100
4 42 87
4 43 68
4 44 2
4 45 28
4 46 44
4 47 95
4 48 7
4 49 11
4 50 91
4 51 67
4 52 97
4 53 62
4 54 50
4 55 94
4 56 85
4 57 90
4 58 53
4 59 84
4 60 0
4 61 93
4 62 34
4 63 13
4 64 4
4 65 41
4 66 91
4 67 3
4 68 15
4 69 50
4 70 47
4 71 3
4 72 50
4 73 33
5 6 90
5 7 14
5 8 77
5 9 10
5 10 57
5 11 6
5 12 86
5 13 73
5 14 7
5 15 51
5 16 5
5 17 99
5 18 91
5 19 40
5 20 99
5 21 33
5 22 40
5 23 37
5 24 89
5 25 37
5 26 33
5 27 23
5 28 46
5 29 16
5 30 54
5 31 34
5 32 71
5 33 19
5 34 65
5 35 31
5 36 34
5 37 16
5 38 16
5 39 58
5 40 1
5 41 31
5 42 64
5 43 97
5 44 47
5 45 100
5 46 31
5 47 37
5 48 7
5 49 75
5 50 69
5 51 27
5 52 55
5 53 61
5 54 72
5 55 54
5 56 81
5 57 46
5 58 69
5 59 35
5 60 20
5 61 11
5 62 3
5 63 85
5 64 93
5 65 33
5 66 34
5 67 35
5 68 32
5 69 53
5 70 66
5 71 65
5 72 21
5 73 56
6 7 20
6 8 78
6 9 93
6 10 83
6 11 4
6 12 16
6 13 28
6 14 26
6 15 66
6 16 44
6 17 9
6 18 71
6 19 18
6 20 29
6 21 19
6 22 19
6 23 32
6 24 18
6 25 100
6 26 70
6 27 46
6 28 3
6 29 23
6 30 46
6 31 33
6 32 77
6 33 98
6 34 6
6 35 51
6 36 17
6 37 91
6 38 73
6 39 43
6 40 83
6 41 74
6 42 56
6 43 77
6 44 71
6 45 63
6 46 79
6 47 18
6 48 78
6 49 85
6 50 70
6 51 50
6 52 64
6 53 21
6 54 76
6 55 23
6 56 28
6 57 35
6 58 37
6 59 25
6 60 57
6 61 100
6 62 24
6 63 49
6 64 4
6 65 24
6 66 67
6 67 96
6 68 63
6 69 55
6 70 7
6 71 93
6 72 86
6 73 47
7 8 49
7 9 6
7 10 73
7 11 87
7 12 74
7 13 45
7 14 79
7 15 13
7 16 90
7 17 73
7 18 75
7 19 3
7 20 71
7 21 60
7 22 61
7 23 9
7 24 93
7 25 51
7 26 30
7 27 72
7 28 31
7 29 97
7 30 79
7 31 9
7 32 80
7 33 7
7 34 85
7 35 73
7 36 89
7 37 80
7 38 53
7 39 88
7 40 50
7 41 42
7 42 84
7 43 50
7 44 11
7 45 60
7 46 7
7 47 61
7 48 13
7 49 51
7 50 45
7 51 94
7 52 68
7 53 97
7 54 52
7 55 61
7 56 99
7 57 62
7 58 23
7 59 12
7 60 11
7 61 48
7 62 27
7 63 50
7 64 37
7 65 31
7 66 79
7 67 26
7 68 33
7 69 27
7 70 82
7 71 95
7 72 22
7 73 85
8 9 36
8 10 6
8 11 56
8 12 44
8 13 28
8 14 56
8 15 64
8 16 54
8 17 35
8 18 27
8 19 90
8 20 19
8 21 77
8 22 4
8 23 58
8 24 76
8 25 74
8 26 8
8 27 77
8 28 94
8 29 68
8 30 54
8 31 62
8 32 24
8 33 35
8 34 5
8 35 77
8 36 86
8 37 41
8 38 5
8 39 44
8 40 25
8 41 61
8 42 94
8 43 7
8 44 6
8 45 59
8 46 58
8 47 58
8 48 80
8 49 52
8 50 8
8 51 54
8 52 13
8 53 26
8 54 71
8 55 53
8 56 58
8 57 23
8 58 5
8 59 6
8 60 1
8 61 64
8 62 59
8 63 87
8 64 0
8 65 46
8 66 62
8 67 37
8 68 57
8 69 34
8 70 32
8 71 0
8 72 20
8 73 80
9 10 1
