62 1891
1 2 22
1 3 52
1 4 57
1 5 42
1 6 10
1 7 1
1 8 27
1 9 72
1 10 100
1 11 16
1 12 4
1 13 29
1 14 9
1 15 99
1 16 42
1 17 28
1 18 47
1 19 89
1 20 36
1 21 59
1 22 4
1 23 62
1 24 1
1 25 100
1 26 65
1 27 55
1 28 30
1 29 16
1 30 94
1 31 57
1 32 51
1 33 55
1 34 48
1 35 59
1 36 25
1 37 25
1 38 85
1 39 43
1 40 67
1 41 97
1 42 90
1 43 38
1 44 80
1 45 22
1 46 5
1 47 23
1 48 64
1 49 31
1 50 89
1 51 4
1 52 88
1 53 20
1 54 94
1 55 14
1 56 70
1 57 37
1 58 78
1 59 78
1 60 95
1 61 56
1 62 32
2 3 37
2 4 16
2 5 40
2 6 92
2 7 48
2 8 5
2 9 19
2 10 26
2 11 89
2 12 34
2 13 100
2 14 41
2 15 54
2 16 98
2 17 14
2 18 23
2 19 91
2 20 63
2 21 48
2 22 69
2 23 83
2 24 90
2 25 12
2 26 0
2 27 13
2 28 63
2 29 94
2 30 62
2 31 71
2 32 8
2 33 25
2 34 78
2 35 72
2 36 67
2 37 50
2 38 64
2 39 62
2 40 2
2 41 37
2 42 1
2 43 61
2 44 31
2 45 56
2 46 74
2 47 42
2 48 92
2 49 91
2 50 75
2 51 21
2 52 60
2 53 94
2 54 71
2 55 13
2 56 0
2 57 61
2 58 100
2 59 75
2 60 25
2 61 87
2 62 44
3 4 62
3 5 52
3 6 47
3 7 71
3 8 39
3 9 77
3 10 23
3 11 60
3 12 77
3 13 80
3 14 15
3 15 54
3 16 47
3 17 59
3 18 12
3 19 27
3 20 78
3 21 97
3 22 64
3 23 84
3 24 31
3 25 24
3 26 32
3 27 59
3 28 19
3 29 91
3 30 22
3 31 40
3 32 28
3 33 100
3 34 35
3 35 29
3 36 84
3 37 17
3 38 23
3 39 7
3 40 51
3 41 20
3 42 60
3 43 58
3 44 59
3 45 41
3 46 2
3 47 54
3 48 29
3 49 59
3 50 59
3 51 94
3 52 4
3 53 42
3 54 83
3 55 85
3 56 27
3 57 69
3 58 32
3 59 56
3 60 64
3 61 93
3 62 26
4 5 17
4 6 3
4 7 58
4 8 5
4 9 92
4 10 45
4 11 12
4 12 52
4 13 75
4 14 10
4 15 25
4 16 62
4 17 51
4 18 43
4 19 39
4 20 22
4 21 11
4 22 9
4 23 71
4 24 38
4 25 80
4 26 65
4 27 1
4 28 56
4 29 65
4 30 42
4 31 12
4 32 93
4 33 60
4 34 77
4 35 73
4 36 29
4 37 19
4 38 3
4 39 72
4 40 24
4 41 2
4 42 67
4 43 50
4 44 95
4 45 35
4 46 74
4 47 3
4 48 18
4 49 42
4 50 50
4 51 23
4 52 63
4 53 12
4 54 97
4 55 43
4 56 55
4 57 81
4 58 59
4 59 56
4 60 40
4 61 66
4 62 26
5 6 9
5 7 61
5 8 76
5 9 28
5 10 71
5 11 5
5 12 32
5 13 44
5 14 56
5 15 100
5 16 80
5 17 59
5 18 39
5 19 10
5 20 12
5 21 23
5 22 78
5 23 16
5 24 98
5 25 73
5 26 79
5 27 26
5 28 90
5 29 96
5 30 27
5 31 37
5 32 13
5 33 2
5 34 50
5 35 23
5 36 40
5 37 47
5 38 20
5 39 43
5 40 72
5 41 81
5 42 99
5 43 19
5 44 34
5 45 61
5 46 92
5 47 6
5 48 86
5 49 12
5 50 16
5 51 18
5 52 24
5 53 7
5 54 25
5 55 13
5 56 54
5 57 65
5 58 8
5 59 27
5 60 56
5 61 56
5 62 14
6 7 93
6 8 20
6 9 10
6 10 100
6 11 80
6 12 36
6 13 4
6 14 86
6 15 34
6 16 47
6 17 30
6 18 35
6 19 88
6 20 57
6 21 93
6 22 29
6 23 26
6 24 60
6 25 83
6 26 32
6 27 47
6 28 86
