46 1035
1 2 69
1 3 43
1 4 6
1 5 97
1 6 71
1 7 41
1 8 3
1 9 22
1 10 65
1 11 72
1 12 54
1 13 98
1 14 53
1 15 48
1 16 42
1 17 37
1 18 7
1 19 35
1 20 50
1 21 96
1 22 92
1 23 61
1 24 1
1 25 75
1 26 56
1 27 9
1 28 23
1 29 62
1 30 69
1 31 75
1 32 55
1 33 26
1 34 64
1 35 33
1 36 40
1 37 66
1 38 24
1 39 63
1 40 85
1 41 62
1 42 25
1 43 76
1 44 9
1 45 77
1 46 66
2 3 46
2 4 18
2 5 96
2 6 69
2 7 61
2 8 63
2 9 35
2 10 2
2 11 6
2 12 23
2 13 54
2 14 47
2 15 58
2 16 50
2 17 83
2 18 89
2 19 53
2 20 63
2 21 40
2 22 38
2 23 10
2 24 56
2 25 21
2 26 48
2 27 59
2 28 12
2 29 56
2 30 86
2 31 7
2 32 34
2 33 94
2 34 39
2 35 71
2 36 79
2 37 23
2 38 77
2 39 15
2 40 40
2 41 35
2 42 6
2 43 56
2 44 96
2 45 10
2 46 97
3 4 85
3 5 14
3 6 37
3 7 98
3 8 5
3 9 15
3 10 30
3 11 86
3 12 32
3 13 21
3 14 68
3 15 61
3 16 91
3 17 75
3 18 51
3 19 11
3 20 38
3 21 58
3 22 36
3 23 17
3 24 8
3 25 40
3 26 26
3 27 12
3 28 7
3 29 23
3 30 2
3 31 99
3 32 97
3 33 65
3 34 27
3 35 94
3 36 62
3 37 55
3 38 93
3 39 38
3 40 10
3 41 19
3 42 32
3 43 92
3 44 59
3 45 64
3 46 18
4 5 48
4 6 25
4 7 11
4 8 15
4 9 47
4 10 59
4 11 77
4 12 21
4 13 60
4 14 41
4 15 24
4 16 22
4 17 27
4 18 47
4 19 47
4 20 21
4 21 12
4 22 43
4 23 71
4 24 56
4 25 34
4 26 49
4 27 15
4 28 50
4 29 22
4 30 96
4 31 67
4 32 10
4 33 75
4 34 13
4 35 32
4 36 100
4 37 7
4 38 62
4 39 74
4 40 36
4 41 50
4 42 16
4 43 7
4 44 25
4 45 61
