13 78
1 2 22
1 3 17
1 4 84
1 5 6
1 6 38
1 7 4
1 8 31
1 9 74
1 10 12
1 11 15
1 12 5
1 13 33
2 3 85
2 4 94
2 5 52
2 6 8
2 7 50
2 8 30
2 9 91
2 10 83
2 11 73
2 12 51
2 13 40
3 4 35
3 5 99
3 6 95
3 7 8
3 8 58
3 9 27
3 10 30
3 11 4
3 12 51
3 13 74
4 5 1
4 6 26
4 7 15
4 8 83
4 9 64
4 10 91
4 11 28
4 12 27
4 13 2
5 6 1
5 7 85
5 8 13
5 9 80
5 10 56
5 11 79
5 12 42
5 13 57
6 7 56
6 8 68
6 9 30
6 10 8
6 11 64
6 12 1
6 13 30
7 8 34
7 9 73
7 10 46
7 11 53
7 12 10
7 13 63
8 9 45
8 10 3
8 11 87
8 12 48
8 13 53
9 10 0
9 11 55
9 12 42
9 13 69
10 11 59
10 12 93
10 13 94
11 12 12
11 13 93
12 13 66
