47 1081
1 2 19
1 3 8
1 4 5
1 5 43
1 6 23
1 7 96
1 8 49
1 9 84
1 10 52
1 11 72
1 12 73
1 13 51
1 14 15
1 15 86
1 16 60
1 17 3
1 18 74
1 19 69
1 20 73
1 21 24
1 22 54
1 23 40
1 24 26
1 25 14
1 26 98
1 27 96
1 28 5
1 29 10
1 30 44
1 31 27
1 32 72
1 33 77
1 34 33
1 35 58
1 36 41
1 37 27
1 38 7
1 39 66
1 40 66
1 41 70
1 42 88
1 43 12
1 44 8
1 45 4
1 46 14
1 47 61
2 3 79
2 4 24
2 5 75
2 6 47
2 7 0
2 8 72
2 9 3
2 10 69
2 11 68
2 12 75
2 13 19
2 14 38
2 15 55
2 16 99
2 17 90
2 18 61
2 19 48
2 20 61
2 21 96
2 22 88
2 23 14
2 24 68
2 25 28
2 26 84
2 27 20
2 28 83
2 29 68
2 30 78
2 31 11
2 32 94
2 33 14
2 34 52
2 35 1
2 36 95
2 37 64
2 38 35
2 39 26
2 40 59
2 41 65
2 42 14
2 43 12
2 44 98
2 45 95
2 46 23
2 47 38
3 4 83
3 5 63
3 6 75
3 7 35
3 8 39
3 9 26
3 10 48
3 11 44
3 12 85
3 13 100
3 14 55
3 15 80
3 16 11
3 17 81
3 18 26
3 19 37
3 20 30
3 21 44
3 22 3
3 23 91
3 24 71
3 25 51
3 26 83
3 27 5
3 28 30
3 29 39
3 30 96
3 31 9
3 32 99
3 33 21
3 34 46
3 35 84
3 36 57
3 37 93
3 38 40
3 39 5
3 40 47
3 41 70
3 42 91
3 43 47
3 44 25
3 45 68
3 46 72
3 47 92
4 5 100
4 6 7
4 7 57
4 8 75
4 9 32
4 10 5
4 11 2
4 12 99
4 13 99
4 14 94
4 15 51
4 16 7
4 17 32
4 18 5
4 19 22
4 20 70
4 21 50
4 22 23
4 23 60
4 24 58
4 25 60
4 26 65
4 27 17
4 28 58
4 29 23
4 30 85
4 31 49
4 32 77
4 33 95
4 34 47
4 35 57
4 36 32
4 37 98
4 38 35
4 39 78
4 40 41
4 41 36
4 42 45
4 43 63
4 44 66
4 45 12
4 46 3
4 47 70
5 6 91
5 7 61
5 8 64
5 9 47
5 10 29
5 11 90
5 12 65
5 13 64
5 14 18
5 15 92
5 16 99
5 17 29
5 18 90
5 19 8
5 20 42
5 21 93
5 22 65
5 23 61
5 24 34
5 25 62
5 26 82
5 27 73
5 28 68
5 29 63
5 30 65
5 31 37
5 32 59
5 33 0
5 34 31
5 35 16
5 36 38
5 37 48
5 38 20
5 39 17
5 40 84
5 41 97
5 42 27
5 43 70
5 44 73
5 45 68
5 46 99
5 47 5
6 7 100
6 8 83
6 9 47
6 10 29
6 11 4
6 12 32
6 13 10
6 14 14
