31 465
1 2 62
1 3 4
1 4 16
1 5 79
1 6 13
1 7 67
1 8 100
1 9 28
1 10 40
1 11 50
1 12 35
1 13 15
1 14 78
1 15 68
1 16 83
1 17 85
1 18 82
1 19 44
1 20 62
1 21 44
1 22 34
1 23 59
1 24 19
1 25 19
1 26 55
1 27 55
1 28 34
1 29 31
1 30 71
1 31 39
2 3 17
2 4 52
2 5 60
2 6 89
2 7 60
2 8 79
2 9 7
2 10 71
2 11 79
2 12 95
2 13 78
2 14 18
2 15 100
2 16 32
2 17 76
2 18 87
2 19 46
2 20 41
2 21 51
2 22 69
2 23 26
2 24 86
2 25 94
2 26 59
2 27 68
2 28 23
2 29 70
2 30 29
2 31 92
3 4 41
3 5 40
3 6 82
3 7 57
3 8 19
3 9 93
3 10 22
3 11 80
3 12 48
3 13 71
3 14 86
3 15 45
3 16 64
3 17 24
3 18 27
3 19 19
3 20 76
3 21 22
3 22 72
3 23 5
3 24 73
3 25 93
3 26 6
3 27 69
3 28 23
3 29 39
3 30 77
3 31 28
4 5 61
4 6 26
4 7 34
4 8 36
4 9 63
4 10 43
4 11 37
4 12 48
4 13 68
4 14 84
4 15 94
4 16 57
4 17 80
4 18 7
4 19 84
4 20 20
4 21 38
4 22 8
4 23 80
4 24 72
4 25 32
4 26 42
4 27 34
4 28 11
4 29 66
4 30 54
4 31 25
5 6 94
5 7 76
5 8 49
5 9 89
5 10 43
5 11 29
5 12 70
5 13 50
5 14 16
5 15 56
5 16 28
5 17 61
5 18 53
5 19 57
5 20 79
5 21 68
5 22 85
5 23 65
5 24 1
5 25 65
5 26 67
5 27 46
5 28 75
5 29 62
5 30 43
5 31 17
6 7 15
6 8 78
6 9 83
6 10 9
6 11 3
6 12 16
6 13 48
6 14 11
6 15 5
6 16 84
6 17 89
6 18 3
6 19 29
6 20 96
6 21 79
6 22 27
6 23 19
6 24 25
6 25 31
6 26 6
6 27 73
6 28 32
6 29 70
6 30 7
6 31 21
7 8 83
7 9 52
7 10 45
7 11 79
7 12 38
7 13 84
7 14 80
7 15 49
7 16 46
7 17 26
7 18 63
7 19 44
7 20 10
7 21 75
7 22 53
7 23 78
7 24 55
7 25 95
7 26 44
7 27 43
7 28 46
7 29 44
7 30 28
7 31 0
8 9 41
8 10 58
8 11 49
8 12 21
8 13 32
8 14 45
8 15 99
8 16 76
8 17 60
8 18 19
8 19 22
8 20 64
8 21 63
8 22 81
8 23 88
8 24 85
8 25 91
8 26 25
8 27 56
8 28 93
8 29 32
8 30 64
8 31 62
9 10 55
9 11 72
9 12 5
9 13 83
9 14 34
9 15 83
9 16 17
9 17 90
9 18 52
9 19 24
9 20 12
9 21 96
9 22 51
9 23 50
9 24 96
9 25 70
9 26 48
9 27 64
9 28 44
9 29 6
9 30 55
9 31 20
10 11 39
10 12 94
10 13 67
10 14 70
10 15 77
10 16 74
10 17 96
10 18 84
10 19 74
10 20 89
10 21 66
10 22 11
10 23 53
10 24 69
10 25 82
10 26 12
10 27 90
10 28 50
10 29 31
10 30 9
10 31 18
11 12 44
11 13 47
11 14 30
11 15 76
11 16 61
11 17 80
11 18 86
11 19 44
11 20 40
11 21 11
11 22 91
11 23 37
11 24 57
11 25 33
11 26 93
11 27 67
11 28 78
11 29 39
11 30 54
11 31 13
12 13 45
12 14 88
12 15 16
12 16 27
12 17 92
12 18 8
12 19 62
12 20 70
12 21 22
12 22 12
12 23 56
12 24 2
12 25 75
12 26 27
12 27 100
12 28 13
12 29 34
12 30 20
12 31 57
13 14 97
13 15 6
13 16 80
13 17 67
13 18 99
13 19 44
13 20 73
13 21 100
13 22 93
13 23 61
13 24 18
13 25 3
13 26 42
13 27 32
13 28 91
13 29 40
13 30 24
13 31 56
14 15 39
14 16 67
14 17 1
14 18 22
14 19 21
14 20 73
14 21 17
14 22 0
14 23 58
14 24 84
14 25 78
14 26 78
14 27 51
14 28 75
14 29 21
14 30 23
14 31 100
15 16 74
15 17 75
15 18 87
15 19 70
15 20 54
15 21 100
15 22 51
15 23 84
15 24 75
15 25 26
15 26 55
15 27 12
15 28 87
15 29 93
15 30 5
15 31 71
16 17 64
16 18 92
16 19 44
16 20 2
16 21 5
16 22 54
16 23 55
16 24 19
16 25 19
16 26 96
16 27 63
16 28 69
16 29 28
16 30 43
16 31 60
17 18 18
17 19 66
17 20 67
17 21 47
17 22 76
17 23 12
17 24 82
17 25 39
17 26 54
17 27 58
17 28 97
17 29 24
17 30 62
17 31 15
18 19 58
18 20 35
18 21 51
18 22 95
18 23 52
18 24 4
18 25 13
18 26 54
18 27 35
18 28 3
18 29 81
18 30 69
18 31 1
19 20 74
19 21 93
19 22 10
19 23 31
19 24 93
19 25 100
19 26 99
19 27 16
19 28 45
19 29 91
19 30 43
19 31 68
20 21 67
20 22 24
20 23 84
20 24 97
20 25 39
20 26 13
20 27 98
20 28 98
20 29 92
20 30 83
20 31 31
21 22 29
21 23 29
21 24 38
21 25 58
21 26 64
21 27 41
21 28 44
21 29 49
21 30 1
21 31 90
22 23 83
22 24 3
22 25 60
22 26 97
22 27 29
22 28 48
22 29 23
22 30 67
22 31 6
23 24 48
23 25 89
23 26 81
23 27 58
23 28 8
23 29 70
23 30 5
23 31 27
24 25 64
24 26 86
24 27 66
24 28 81
24 29 53
24 30 27
24 31 19
25 26 2
25 27 82
25 28 19
25 29 33
25 30 32
25 31 7
26 27 43
26 28 12
26 29 30
26 30 55
26 31 64
27 28 89
27 29 14
27 30 47
27 31 95
28 29 12
28 30 74
28 31 34
29 30 77
29 31 55
30 31 95
