44 946
1 2 22
1 3 85
1 4 73
1 5 59
1 6 90
1 7 42
1 8 25
1 9 52
1 10 76
1 11 2
1 12 83
1 13 94
1 14 84
1 15 68
1 16 46
1 17 29
1 18 35
1 19 30
1 20 47
1 21 71
1 22 99
1 23 70
1 24 16
1 25 76
1 26 35
1 27 34
1 28 48
1 29 65
1 30 27
1 31 31
1 32 69
1 33 52
1 34 33
1 35 71
1 36 55
1 37 49
1 38 26
1 39 57
1 40 52
1 41 71
1 42 44
1 43 37
1 44 83
2 3 68
2 4 80
2 5 40
2 6 84
2 7 92
2 8 53
2 9 96
2 10 46
2 11 61
2 12 72
2 13 51
2 14 30
2 15 53
2 16 85
2 17 96
2 18 21
2 19 88
2 20 63
2 21 18
2 22 37
2 23 63
2 24 22
2 25 30
2 26 96
2 27 70
2 28 70
2 29 52
2 30 6
2 31 84
2 32 87
2 33 9
2 34 38
2 35 66
2 36 13
2 37 50
2 38 53
2 39 95
2 40 0
2 41 54
2 42 56
2 43 4
2 44 75
3 4 14
3 5 27
3 6 47
3 7 32
3 8 44
3 9 19
3 10 40
3 11 87
3 12 60
3 13 18
3 14 92
3 15 93
3 16 51
3 17 16
3 18 90
3 19 0
3 20 12
3 21 82
3 22 100
3 23 100
3 24 95
3 25 27
3 26 98
3 27 55
3 28 83
3 29 28
3 30 29
3 31 76
3 32 58
3 33 26
3 34 27
3 35 92
3 36 55
3 37 62
3 38 66
3 39 84
3 40 25
3 41 80
3 42 26
3 43 55
3 44 5
4 5 79
4 6 32
4 7 50
4 8 45
4 9 51
4 10 96
4 11 71
4 12 89
4 13 85
4 14 72
4 15 55
4 16 58
4 17 2
4 18 6
4 19 93
4 20 99
4 21 86
4 22 47
4 23 68
4 24 60
4 25 37
4 26 21
4 27 20
4 28 53
4 29 76
4 30 54
4 31 97
4 32 90
4 33 8
4 34 88
4 35 5
4 36 54
4 37 96
4 38 6
4 39 62
4 40 16
4 41 80
4 42 37
4 43 40
4 44 11
5 6 23
5 7 72
5 8 25
5 9 74
5 10 34
5 11 24
5 12 62
5 13 20
5 14 13
5 15 37
5 16 35
5 17 95
5 18 72
5 19 56
5 20 16
5 21 64
5 22 10
5 23 82
5 24 23
5 25 16
5 26 17
5 27 50
5 28 30
5 29 5
5 30 21
5 31 78
5 32 67
5 33 94
5 34 5
5 35 18
5 36 95
5 37 18
5 38 90
5 39 53
5 40 79
5 41 18
5 42 89
5 43 100
5 44 49
6 7 72
6 8 62
6 9 20
6 10 15
6 11 58
6 12 3
6 13 53
6 14 31
6 15 14
6 16 53
6 17 84
6 18 15
6 19 52
6 20 44
6 21 27
6 22 41
6 23 95
6 24 41
6 25 96
6 26 99
6 27 62
6 28 22
6 29 28
6 30 74
6 31 37
6 32 57
6 33 45
6 34 94
6 35 18
6 36 34
6 37 35
6 38 75
6 39 26
6 40 80
6 41 69
6 42 91
6 43 55
6 44 11
7 8 43
7 9 53
7 10 69
7 11 76
7 12 35
7 13 50
7 14 38
7 15 54
7 16 17
7 17 29
7 18 4
7 19 11
7 20 16
7 21 64
7 22 33
7 23 17
7 24 35
7 25 75
7 26 73
7 27 33
7 28 79
7 29 94
7 30 71
7 31 15
7 32 37
7 33 59
7 34 72
7 35 78
7 36 74
7 37 43
7 38 12
7 39 73
7 40 64
7 41 76
7 42 57
7 43 44
7 44 36
8 9 92
8 10 40
8 11 6
8 12 82
8 13 22
8 14 97
8 15 53
8 16 16
8 17 89
8 18 0
8 19 53
8 20 73
8 21 15
8 22 95
8 23 73
8 24 86
8 25 83
8 26 31
8 27 40
8 28 56
8 29 94
8 30 18
8 31 65
8 32 66
8 33 30
8 34 34
8 35 0
8 36 77
8 37 94
8 38 13
8 39 4
8 40 79
8 41 73
8 42 53
8 43 92
8 44 92
9 10 58
9 11 6
9 12 42
9 13 75
9 14 4
9 15 39
9 16 58
9 17 80
9 18 60
9 19 10
9 20 1
9 21 78
9 22 99
9 23 100
9 24 90
9 25 83
9 26 70
9 27 16
9 28 63
9 29 10
9 30 15
9 31 28
9 32 79
9 33 41
9 34 26
9 35 81
9 36 74
9 37 44
9 38 12
9 39 25
9 40 98
9 41 38
9 42 11
9 43 41
9 44 66
10 11 72
10 12 100
10 13 51
10 14 79
10 15 37
10 16 58
10 17 17
10 18 94
10 19 67
10 20 71
10 21 20
10 22 88
10 23 29
10 24 17
10 25 61
10 26 93
10 27 90
10 28 100
10 29 68
10 30 34
10 31 45
10 32 18
10 33 87
10 34 65
10 35 33
