36 630
1 2 39
1 3 64
1 4 26
1 5 65
1 6 82
1 7 68
1 8 78
1 9 13
1 10 38
1 11 24
1 12 35
1 13 94
1 14 65
1 15 77
1 16 66
1 17 2
1 18 60
1 19 21
1 20 31
1 21 55
1 22 96
1 23 68
1 24 78
1 25 34
1 26 5
1 27 83
1 28 43
1 29 57
1 30 19
1 31 12
1 32 38
1 33 84
1 34 47
1 35 51
1 36 6
2 3 100
2 4 57
2 5 81
2 6 27
2 7 79
2 8 37
2 9 100
2 10 3
2 11 87
2 12 76
2 13 52
2 14 39
2 15 55
2 16 20
2 17 90
2 18 73
2 19 92
2 20 10
2 21 84
2 22 23
2 23 86
2 24 31
2 25 1
2 26 100
2 27 34
2 28 33
2 29 54
2 30 82
2 31 46
2 32 82
2 33 47
2 34 19
2 35 100
2 36 79
3 4 84
3 5 84
3 6 64
3 7 53
3 8 93
3 9 39
3 10 42
3 11 4
3 12 28
3 13 75
3 14 70
3 15 49
3 16 0
3 17 2
3 18 55
3 19 2
3 20 52
3 21 14
3 22 61
3 23 49
3 24 89
3 25 81
3 26 13
3 27 37
3 28 42
3 29 99
3 30 41
3 31 12
3 32 89
3 33 58
3 34 13
3 35 59
3 36 91
4 5 26
4 6 82
4 7 19
4 8 13
4 9 91
4 10 86
4 11 39
4 12 85
4 13 4
4 14 2
4 15 96
4 16 98
4 17 91
4 18 62
4 19 14
4 20 60
4 21 48
4 22 21
4 23 15
4 24 48
4 25 64
4 26 13
4 27 84
4 28 65
4 29 82
4 30 71
4 31 63
4 32 12
4 33 31
4 34 87
4 35 20
4 36 81
5 6 79
5 7 19
5 8 85
5 9 94
5 10 41
5 11 98
5 12 45
5 13 17
5 14 47
5 15 52
5 16 91
5 17 32
5 18 14
5 19 93
5 20 62
5 21 69
5 22 17
5 23 43
5 24 12
5 25 27
5 26 63
5 27 93
5 28 41
5 29 44
5 30 30
5 31 68
5 32 49
5 33 10
5 34 41
5 35 64
5 36 98
6 7 41
6 8 40
6 9 24
6 10 41
6 11 85
6 12 31
6 13 20
6 14 65
6 15 10
6 16 25
6 17 21
6 18 68
6 19 0
6 20 7
6 21 1
6 22 7
6 23 89
6 24 93
6 25 7
6 26 26
6 27 24
6 28 13
6 29 85
6 30 85
6 31 12
6 32 100
6 33 37
6 34 72
6 35 89
6 36 14
7 8 55
7 9 62
7 10 29
7 11 97
7 12 58
7 13 77
7 14 57
7 15 28
7 16 76
7 17 88
7 18 1
7 19 19
7 20 38
7 21 34
7 22 74
7 23 48
7 24 16
7 25 85
7 26 69
