15 105
1 2 72
1 3 24
1 4 48
1 5 28
1 6 69
1 7 24
1 8 14
1 9 19
1 10 39
1 11 52
1 12 53
1 13 40
1 14 24
1 15 28
2 3 78
2 4 97
2 5 12
2 6 28
2 7 32
2 8 96
2 9 86
2 10 16
2 11 92
2 12 77
2 13 26
2 14 69
2 15 12
3 4 5
3 5 16
3 6 99
3 7 6
3 8 81
3 9 5
3 10 36
3 11 31
3 12 95
3 13 81
3 14 40
3 15 31
4 5 33
4 6 14
4 7 53
4 8 79
4 9 26
4 10 44
4 11 21
4 12 2
4 13 31
4 14 65
4 15 84
5 6 7
5 7 82
5 8 80
5 9 39
5 10 38
5 11 24
5 12 43
5 13 81
5 14 94
5 15 91
6 7 65
6 8 37
6 9 10
6 10 37
6 11 53
6 12 24
6 13 59
6 14 51
6 15 22
7 8 33
7 9 0
7 10 70
7 11 85
7 12 90
7 13 17
7 14 58
7 15 72
8 9 22
8 10 1
8 11 37
8 12 66
8 13 76
8 14 27
8 15 61
9 10 48
9 11 3
9 12 23
9 13 18
9 14 4
9 15 83
10 11 58
10 12 40
10 13 28
10 14 1
10 15 80
11 12 1
11 13 20
11 14 44
11 15 36
12 13 18
12 14 62
12 15 100
13 14 12
13 15 90
14 15 13
