69 2346
1 2 75
1 3 79
1 4 18
1 5 58
1 6 83
1 7 9
1 8 31
1 9 10
1 10 98
1 11 84
1 12 49
1 13 57
1 14 72
1 15 90
1 16 50
1 17 41
1 18 86
1 19 94
1 20 10
1 21 13
1 22 33
1 23 78
1 24 2
1 25 17
1 26 79
1 27 5
1 28 28
1 29 22
1 30 63
1 31 91
1 32 3
1 33 62
1 34 0
1 35 55
1 36 6
1 37 81
1 38 57
1 39 23
1 40 40
1 41 47
1 42 21
1 43 68
1 44 86
1 45 76
1 46 6
1 47 95
1 48 86
1 49 14
1 50 49
1 51 10
1 52 6
1 53 40
1 54 40
1 55 24
1 56 36
1 57 21
1 58 90
1 59 25
1 60 89
1 61 85
1 62 89
1 63 34
1 64 13
1 65 50
1 66 100
1 67 98
1 68 80
1 69 5
2 3 18
2 4 42
2 5 69
2 6 74
2 7 72
2 8 76
2 9 8
2 10 79
2 11 56
2 12 84
2 13 73
2 14 91
2 15 90
2 16 86
2 17 85
2 18 27
2 19 68
2 20 42
2 21 8
2 22 34
2 23 0
2 24 63
2 25 97
2 26 77
2 27 85
2 28 37
2 29 42
2 30 89
2 31 18
2 32 38
2 33 28
2 34 54
2 35 44
2 36 95
2 37 78
2 38 47
2 39 48
2 40 50
2 41 31
2 42 35
2 43 55
2 44 6
2 45 100
2 46 3
2 47 51
2 48 67
2 49 34
2 50 10
2 51 85
2 52 15
2 53 14
2 54 76
2 55 10
2 56 60
2 57 90
2 58 13
2 59 65
2 60 82
2 61 77
2 62 27
2 63 14
2 64 94
2 65 18
2 66 97
2 67 12
2 68 86
2 69 82
3 4 37
3 5 97
3 6 60
3 7 59
3 8 68
3 9 34
3 10 1
3 11 83
3 12 81
3 13 90
3 14 7
3 15 92
3 16 59
3 17 15
3 18 62
3 19 27
3 20 93
3 21 60
3 22 44
3 23 3
3 24 2
3 25 92
3 26 13
3 27 69
3 28 4
3 29 77
3 30 49
3 31 81
3 32 94
3 33 49
3 34 44
3 35 26
3 36 95
3 37 33
3 38 31
3 39 83
3 40 2
3 41 38
3 42 0
3 43 75
3 44 89
3 45 82
3 46 98
3 47 98
3 48 58
3 49 88
3 50 60
3 51 68
3 52 11
3 53 83
3 54 63
3 55 72
3 56 63
3 57 66
3 58 31
3 59 26
3 60 41
3 61 50
3 62 100
3 63 6
3 64 19
3 65 8
3 66 46
3 67 98
3 68 19
3 69 44
4 5 100
4 6 5
4 7 80
4 8 51
4 9 78
4 10 25
4 11 44
4 12 37
4 13 78
4 14 38
4 15 53
4 16 10
4 17 91
4 18 87
4 19 50
4 20 52
4 21 24
4 22 68
4 23 39
4 24 95
4 25 32
4 26 93
4 27 41
4 28 94
4 29 19
4 30 79
4 31 86
4 32 39
4 33 90
4 34 27
4 35 7
4 36 74
4 37 39
4 38 50
4 39 46
4 40 82
4 41 22
4 42 3
4 43 88
4 44 22
4 45 66
4 46 100
4 47 74
4 48 37
4 49 96
4 50 61
4 51 66
4 52 67
4 53 93
4 54 60
4 55 56
4 56 71
4 57 62
4 58 88
4 59 99
4 60 35
4 61 3
4 62 45
4 63 82
4 64 32
4 65 9
4 66 14
4 67 17
4 68 91
4 69 14
5 6 64
5 7 38
5 8 93
5 9 74
5 10 14
5 11 1
5 12 57
5 13 64
5 14 34
5 15 59
5 16 74
5 17 10
5 18 26
5 19 17
5 20 29
5 21 41
5 22 97
5 23 30
5 24 23
5 25 0
5 26 20
5 27 90
5 28 77
5 29 5
5 30 27
5 31 48
5 32 96
5 33 82
5 34 94
5 35 63
5 36 20
5 37 70
5 38 93
5 39 59
5 40 94
5 41 100
5 42 87
5 43 45
5 44 30
5 45 9
5 46 4
5 47 38
5 48 69
5 49 94
5 50 18
5 51 13
5 52 17
5 53 11
5 54 89
5 55 25
5 56 99
5 57 94
5 58 75
5 59 37
5 60 53
5 61 52
5 62 87
5 63 14
5 64 70
5 65 52
5 66 53
5 67 16
5 68 23
5 69 82
6 7 99
6 8 69
6 9 48
6 10 4
6 11 10
6 12 92
6 13 73
6 14 43
6 15 78
6 16 38
6 17 17
6 18 86
6 19 21
6 20 8
6 21 13
6 22 80
6 23 45
6 24 35
6 25 98
6 26 74
6 27 4
6 28 43
6 29 69
6 30 24
6 31 57
6 32 20
6 33 96
6 34 61
6 35 33
6 36 52
6 37 61
6 38 65
6 39 67
6 40 41
6 41 16
6 42 23
6 43 28
6 44 9
6 45 35
6 46 64
6 47 66
6 48 99
6 49 86
6 50 96
6 51 95
6 52 34
6 53 67
6 54 83
6 55 85
6 56 3
6 57 55
6 58 37
6 59 12
6 60 39
6 61 50
6 62 59
6 63 15
6 64 64
6 65 63
6 66 21
6 67 63
6 68 74
6 69 3
7 8 1
7 9 72
7 10 96
7 11 34
7 12 51
7 13 29
7 14 44
7 15 13
7 16 2
7 17 44
7 18 23
7 19 94
7 20 85
7 21 6
7 22 18
7 23 24
7 24 87
7 25 96
7 26 11
7 27 45
7 28 78
7 29 36
7 30 42
7 31 14
7 32 77
7 33 78
7 34 89
7 35 39
7 36 58
7 37 3
7 38 47
7 39 3
7 40 34
7 41 36
7 42 72
7 43 27
7 44 41
7 45 10
7 46 88
7 47 37
7 48 88
7 49 45
7 50 93
7 51 25
7 52 91
7 53 11
7 54 9
7 55 53
7 56 15
7 57 41
7 58 56
7 59 57
7 60 72
7 61 67
7 62 56
7 63 47
7 64 70
7 65 28
7 66 50
7 67 75
