81 3240
1 2 22
1 3 92
1 4 22
1 5 85
1 6 49
1 7 39
1 8 29
1 9 90
1 10 9
1 11 14
1 12 10
1 13 7
1 14 78
1 15 31
1 16 78
1 17 11
1 18 74
1 19 0
1 20 65
1 21 18
1 22 70
1 23 76
1 24 54
1 25 55
1 26 62
1 27 18
1 28 9
1 29 66
1 30 8
1 31 14
1 32 9
1 33 13
1 34 71
1 35 77
1 36 32
1 37 42
1 38 74
1 39 98
1 40 36
1 41 91
1 42 2
1 43 44
1 44 83
1 45 61
1 46 52
1 47 42
1 48 27
1 49 32
1 50 95
1 51 21
1 52 46
1 53 64
1 54 4
1 55 26
1 56 31
1 57 49
1 58 68
1 59 1
1 60 7
1 61 89
1 62 57
1 63 41
1 64 56
1 65 79
1 66 55
1 67 77
1 68 7
1 69 19
1 70 84
1 71 65
1 72 89
1 73 37
1 74 85
1 75 22
1 76 49
1 77 5
1 78 48
1 79 64
1 80 94
1 81 86
2 3 90
2 4 50
2 5 79
2 6 84
2 7 96
2 8 48
2 9 73
2 10 66
2 11 85
2 12 73
2 13 29
2 14 24
2 15 41
2 16 80
2 17 34
2 18 60
2 19 66
2 20 69
2 21 41
2 22 95
2 23 60
2 24 49
2 25 87
2 26 29
2 27 66
2 28 81
2 29 27
2 30 48
2 31 67
2 32 79
2 33 76
2 34 47
2 35 1
2 36 15
2 37 98
2 38 63
2 39 66
2 40 35
2 41 55
2 42 11
2 43 58
2 44 45
2 45 9
2 46 48
2 47 74
2 48 25
2 49 72
2 50 40
2 51 48
2 52 5
2 53 81
2 54 85
2 55 46
2 56 48
2 57 89
2 58 38
2 59 65
2 60 29
2 61 97
2 62 21
2 63 70
2 64 2
2 65 68
2 66 84
2 67 32
2 68 69
2 69 75
2 70 99
2 71 15
2 72 12
2 73 18
2 74 69
2 75 76
2 76 58
2 77 82
2 78 0
2 79 93
2 80 33
2 81 19
3 4 99
3 5 54
3 6 43
3 7 43
3 8 85
3 9 24
3 10 99
3 11 92
3 12 36
3 13 92
3 14 33
3 15 46
3 16 64
3 17 13
3 18 8
3 19 10
3 20 18
3 21 64
3 22 31
3 23 4
3 24 78
3 25 45
3 26 1
3 27 98
3 28 55
3 29 25
3 30 75
3 31 96
3 32 98
3 33 19
3 34 26
3 35 64
3 36 73
3 37 81
3 38 22
3 39 75
3 40 26
3 41 76
3 42 67
3 43 13
3 44 38
3 45 75
3 46 19
3 47 31
3 48 44
3 49 90
3 50 42
3 51 79
3 52 65
3 53 77
3 54 54
3 55 99
3 56 21
3 57 100
3 58 14
3 59 45
3 60 52
3 61 50
3 62 92
3 63 80
3 64 59
3 65 24
3 66 56
3 67 6
3 68 73
3 69 26
3 70 56
3 71 15
3 72 84
3 73 2
3 74 91
3 75 26
3 76 1
3 77 87
3 78 82
3 79 48
3 80 46
3 81 96
4 5 27
4 6 32
4 7 61
4 8 49
4 9 88
4 10 96
4 11 86
4 12 35
4 13 55
4 14 28
4 15 56
4 16 57
4 17 78
4 18 6
4 19 63
4 20 2
4 21 56
4 22 53
4 23 47
4 24 12
4 25 8
4 26 72
4 27 26
4 28 20
4 29 53
4 30 32
4 31 60
4 32 94
4 33 76
4 34 99
4 35 100
4 36 1
4 37 78
4 38 40
4 39 25
4 40 24
4 41 99
4 42 67
4 43 5
4 44 72
4 45 100
4 46 63
4 47 44
4 48 59
4 49 57
4 50 92
4 51 81
4 52 8
4 53 34
4 54 72
4 55 56
4 56 6
4 57 25
4 58 96
4 59 64
4 60 15
4 61 34
4 62 79
4 63 18
4 64 67
4 65 26
4 66 25
4 67 84
4 68 14
4 69 33
4 70 4
4 71 99
4 72 1
4 73 89
4 74 78
4 75 80
4 76 11
4 77 53
4 78 64
4 79 78
4 80 61
4 81 20
5 6 43
5 7 24
5 8 85
5 9 36
5 10 21
5 11 53
5 12 56
5 13 94
5 14 92
5 15 0
5 16 15
5 17 11
5 18 80
5 19 2
5 20 67
5 21 47
5 22 6
5 23 31
5 24 93
5 25 55
5 26 37
5 27 8
5 28 24
5 29 89
5 30 2
5 31 92
5 32 38
5 33 36
5 34 96
5 35 45
5 36 42
5 37 72
5 38 43
5 39 22
5 40 33
5 41 62
5 42 24
5 43 59
5 44 50
5 45 1
5 46 23
5 47 92
5 48 54
5 49 100
5 50 37
5 51 84
5 52 39
5 53 26
5 54 91
5 55 22
5 56 91
5 57 9
5 58 77
5 59 55
5 60 28
5 61 23
5 62 98
5 63 25
5 64 55
5 65 24
5 66 56
5 67 3
5 68 24
5 69 42
5 70 25
5 71 74
5 72 42
5 73 98
5 74 15
5 75 27
5 76 61
5 77 63
5 78 25
5 79 13
5 80 83
5 81 57
6 7 84
6 8 80
6 9 77
6 10 96
6 11 36
6 12 56
6 13 3
6 14 51
6 15 65
6 16 46
6 17 63
6 18 75
6 19 59
6 20 76
6 21 78
6 22 24
6 23 94
6 24 98
6 25 77
6 26 25
6 27 11
6 28 35
6 29 55
6 30 95
6 31 89
6 32 93
6 33 26
6 34 97
6 35 57
6 36 91
6 37 9
6 38 93
6 39 54
6 40 42
6 41 90
6 42 37
6 43 33
6 44 50
6 45 65
6 46 77
6 47 37
6 48 53
6 49 91
6 50 64
6 51 77
6 52 5
6 53 29
6 54 37
6 55 48
6 56 29
6 57 45
6 58 95
6 59 100
6 60 70
6 61 51
6 62 91
6 63 91
6 64 32
6 65 58
6 66 34
6 67 65
6 68 76
6 69 41
6 70 75
6 71 41
6 72 95
6 73 56
6 74 83
6 75 67
6 76 0
6 77 11
6 78 24
6 79 69
6 80 53
6 81 65
7 8 53
7 9 80
7 10 37
7 11 82
7 12 92
7 13 17
7 14 29
7 15 88
7 16 83
7 17 94
7 18 79
7 19 8
7 20 65
7 21 80
7 22 67
7 23 6
7 24 75
7 25 48
7 26 78
7 27 62
7 28 22
7 29 89
7 30 92
7 31 65
7 32 27
7 33 68
7 34 10
7 35 24
7 36 62
7 37 97
7 38 13
7 39 65
7 40 29
7 41 99
7 42 83
7 43 49
7 44 100
7 45 74
7 46 76
7 47 78
7 48 98
7 49 73
7 50 47
7 51 8
7 52 15
7 53 64
7 54 27
7 55 35
7 56 95
7 57 80
7 58 98
7 59 82
7 60 61
7 61 52
7 62 50
7 63 20
7 64 57
7 65 62
7 66 40
7 67 23
7 68 11
7 69 42
7 70 10
7 71 25
7 72 68
7 73 63
7 74 28
7 75 96
7 76 29
7 77 63
7 78 67
7 79 32
7 80 34
7 81 18
8 9 82
8 10 51
8 11 94
8 12 10
8 13 80
8 14 88
8 15 37
8 16 36
8 17 34
8 18 28
8 19 1
8 20 10
8 21 53
8 22 47
8 23 73
8 24 85
8 25 83
8 26 59
8 27 91
8 28 63
8 29 26
8 30 62
8 31 93
8 32 52
8 33 83
8 34 92
8 35 45
8 36 10
8 37 12
8 38 43
8 39 90
8 40 81
8 41 14
8 42 43
8 43 23
8 44 12
8 45 95
8 46 22
8 47 13
8 48 30
8 49 73
8 50 93
8 51 36
8 52 36
8 53 97
8 54 6
8 55 4
8 56 39
8 57 74
8 58 21
8 59 57
8 60 67
8 61 1
8 62 13
8 63 37
8 64 7
8 65 65
8 66 24
8 67 50
8 68 44
8 69 90
8 70 89
8 71 66
8 72 15
8 73 3
8 74 12
8 75 97
8 76 9
8 77 13
8 78 21
8 79 45
8 80 23
8 81 53
9 10 24
9 11 33
9 12 56
9 13 100
9 14 97
9 15 10
9 16 91
9 17 79
9 18 61
9 19 84
9 20 48
9 21 6
9 22 73
9 23 100
9 24 7
9 25 71
9 26 87
9 27 19
9 28 32
9 29 78
9 30 38
9 31 67
9 32 83
9 33 47
9 34 50
9 35 80
9 36 95
9 37 70
9 38 39
9 39 76
9 40 30
9 41 45
9 42 51
9 43 97
9 44 38
9 45 68
9 46 1
9 47 89
9 48 13
9 49 78
9 50 89
9 51 1
9 52 36
9 53 19
9 54 52
9 55 24
9 56 78
9 57 86
9 58 87
9 59 19
9 60 92
9 61 2
9 62 45
9 63 4
9 64 98
9 65 44
9 66 30
9 67 79
9 68 29
9 69 5
9 70 59
9 71 52
9 72 7
9 73 20
9 74 11
9 75 3
9 76 96
9 77 80
9 78 84
9 79 97
9 80 16
9 81 82
10 11 12
10 12 55
10 13 12
10 14 21
10 15 59
10 16 23
10 17 11
10 18 43
10 19 49
10 20 1
10 21 86
10 22 41
10 23 73
10 24 13
10 25 9
10 26 87
10 27 13
10 28 83
10 29 81
10 30 37
10 31 18
10 32 80
10 33 95
10 34 57
10 35 95
10 36 33
10 37 64
10 38 20
10 39 15
10 40 97
10 41 3
10 42 78
10 43 79
10 44 3
10 45 78
10 46 50
10 47 27
10 48 77
10 49 56
10 50 41
10 51 66
10 52 44
10 53 47
10 54 83
10 55 96
10 56 96
10 57 93
10 58 84
10 59 15
10 60 94
10 61 1
10 62 4
10 63 100
10 64 72
10 65 62
10 66 21
10 67 31
10 68 22
10 69 25
10 70 95
10 71 1
10 72 26
10 73 100
10 74 89
10 75 41
10 76 47
10 77 5
10 78 31
10 79 65
10 80 4
10 81 99
11 12 10
11 13 34
11 14 45
11 15 44
11 16 30
11 17 5
11 18 92
11 19 90
11 20 67
11 21 80
11 22 15
11 23 52
11 24 28
11 25 50
11 26 39
11 27 97
11 28 63
11 29 49
11 30 13
11 31 60
11 32 64
11 33 14
11 34 17
11 35 85
11 36 72
11 37 16
11 38 7
11 39 96
11 40 47
11 41 99
11 42 11
11 43 98
11 44 82
11 45 51
11 46 87
11 47 99
11 48 87
11 49 65
11 50 9
11 51 72
11 52 80
11 53 27
11 54 0
11 55 12
11 56 58
11 57 66
11 58 39
11 59 75
11 60 54
11 61 12
11 62 67
11 63 22
11 64 53
11 65 89
11 66 72
11 67 90
11 68 14
11 69 38
11 70 45
11 71 62
11 72 82
11 73 72
11 74 16
11 75 51
11 76 54
11 77 82
11 78 74
11 79 11
11 80 45
11 81 6
12 13 2
12 14 74
12 15 98
12 16 29
12 17 90
12 18 2
12 19 66
12 20 57
12 21 22
12 22 24
12 23 18
12 24 96
12 25 87
12 26 84
12 27 73
12 28 63
12 29 4
12 30 46
12 31 98
12 32 25
12 33 23
12 34 22
12 35 68
12 36 39
12 37 57
12 38 26
12 39 1
12 40 57
12 41 49
12 42 28
12 43 68
12 44 86
12 45 62
12 46 59
12 47 70
12 48 79
12 49 46
12 50 51
12 51 87
12 52 14
12 53 67
12 54 39
12 55 64
12 56 73
12 57 18
12 58 82
12 59 60
12 60 82
12 61 3
12 62 15
12 63 87
12 64 29
12 65 57
12 66 47
12 67 23
12 68 40
12 69 53
12 70 35
12 71 90
12 72 7
12 73 33
12 74 26
12 75 79
12 76 37
12 77 33
12 78 25
12 79 28
12 80 67
12 81 77
13 14 41
13 15 31
13 16 71
13 17 35
13 18 83
13 19 72
13 20 71
13 21 36
13 22 91
13 23 26
13 24 5
13 25 93
13 26 25
13 27 100
13 28 19
13 29 63
13 30 50
13 31 5
13 32 42
13 33 52
13 34 82
13 35 23
13 36 96
13 37 40
13 38 0
13 39 24
13 40 22
13 41 59
13 42 69
13 43 51
13 44 84
13 45 56
13 46 94
13 47 27
13 48 85
13 49 14
13 50 36
13 51 35
13 52 76
13 53 55
13 54 32
13 55 6
13 56 93
13 57 82
13 58 97
13 59 47
13 60 12
13 61 36
13 62 11
13 63 78
13 64 28
13 65 92
13 66 1
13 67 40
13 68 71
13 69 20
13 70 93
13 71 90
13 72 25
13 73 79
13 74 23
13 75 46
13 76 64
13 77 62
13 78 30
13 79 58
13 80 78
13 81 41
14 15 58
14 16 58
14 17 65
14 18 22
14 19 50
14 20 62
14 21 10
14 22 16
14 23 56
14 24 17
14 25 87
14 26 81
14 27 65
14 28 24
14 29 95
14 30 72
14 31 100
14 32 81
14 33 44
14 34 79
14 35 11
14 36 8
14 37 97
14 38 99
14 39 96
14 40 96
14 41 98
14 42 9
14 43 78
14 44 57
14 45 24
14 46 34
14 47 44
14 48 19
14 49 53
14 50 37
14 51 81
14 52 30
14 53 12
14 54 93
14 55 72
14 56 19
14 57 18
14 58 57
14 59 14
14 60 53
14 61 2
14 62 100
14 63 23
14 64 2
14 65 75
14 66 39
14 67 11
14 68 4
14 69 80
14 70 42
14 71 63
14 72 51
14 73 34
14 74 61
14 75 71
14 76 49
14 77 69
14 78 54
14 79 11
14 80 2
14 81 55
15 16 10
15 17 29
15 18 98
15 19 8
15 20 4
15 21 82
15 22 82
15 23 75
15 24 69
15 25 96
15 26 85
15 27 10
15 28 100
15 29 42
15 30 77
15 31 34
15 32 58
15 33 52
15 34 39
15 35 44
15 36 10
15 37 94
15 38 17
15 39 4
15 40 26
15 41 17
15 42 70
15 43 33
15 44 8
15 45 46
15 46 94
15 47 70
15 48 77
15 49 93
15 50 22
15 51 64
15 52 85
15 53 16
15 54 8
15 55 31
15 56 40
15 57 93
15 58 38
15 59 23
15 60 94
15 61 29
15 62 99
15 63 83
15 64 75
15 65 67
15 66 25
15 67 83
15 68 47
15 69 90
15 70 99
15 71 64
15 72 74
15 73 70
15 74 83
15 75 71
15 76 47
15 77 61
15 78 38
15 79 58
15 80 99
15 81 15
16 17 83
16 18 75
16 19 91
16 20 99
16 21 52
16 22 21
16 23 74
16 24 50
