40 780
1 2 50
1 3 92
1 4 95
1 5 97
1 6 71
1 7 52
1 8 61
1 9 74
1 10 54
1 11 25
1 12 33
1 13 13
1 14 36
1 15 18
1 16 19
1 17 30
1 18 80
1 19 62
1 20 72
1 21 40
1 22 33
1 23 29
1 24 5
1 25 74
1 26 14
1 27 70
1 28 87
1 29 72
1 30 100
1 31 30
1 32 61
1 33 67
1 34 83
1 35 96
1 36 28
1 37 76
1 38 18
1 39 22
1 40 26
2 3 42
2 4 75
2 5 90
2 6 82
2 7 13
2 8 82
2 9 13
2 10 85
2 11 24
2 12 99
2 13 91
2 14 56
2 15 3
2 16 25
2 17 1
2 18 73
2 19 7
2 20 10
2 21 11
2 22 34
2 23 38
2 24 49
2 25 86
2 26 98
2 27 63
2 28 94
2 29 15
2 30 15
2 31 6
2 32 77
2 33 67
2 34 91
2 35 16
2 36 2
2 37 44
2 38 90
2 39 17
2 40 89
3 4 24
3 5 66
3 6 84
3 7 90
3 8 87
3 9 17
3 10 42
3 11 38
3 12 34
3 13 54
3 14 24
3 15 89
3 16 55
3 17 3
3 18 69
3 19 17
3 20 74
3 21 81
3 22 23
3 23 22
3 24 40
3 25 48
3 26 85
3 27 58
3 28 31
3 29 13
3 30 80
3 31 4
3 32 23
3 33 99
3 34 72
3 35 71
3 36 37
3 37 4
3 38 24
3 39 25
3 40 18
4 5 62
4 6 59
4 7 22
4 8 79
4 9 72
4 10 72
4 11 8
4 12 34
4 13 30
4 14 22
4 15 100
4 16 68
4 17 89
4 18 39
4 19 41
4 20 12
4 21 76
4 22 96
4 23 60
4 24 42
4 25 96
4 26 51
4 27 78
4 28 51
4 29 57
4 30 75
4 31 51
4 32 50
4 33 60
4 34 14
4 35 78
4 36 7
4 37 95
4 38 95
4 39 78
4 40 38
5 6 59
5 7 90
5 8 9
5 9 41
5 10 61
5 11 62
5 12 91
5 13 38
5 14 20
5 15 2
5 16 59
5 17 60
5 18 33
5 19 15
5 20 4
5 21 94
5 22 36
5 23 69
5 24 2
5 25 83
5 26 29
5 27 65
5 28 5
5 29 76
5 30 37
5 31 38
5 32 11
5 33 77
5 34 6
5 35 6
5 36 66
5 37 66
5 38 100
5 39 1
5 40 52
6 7 45
6 8 86
6 9 1
6 10 13
6 11 28
6 12 79
6 13 4
6 14 3
6 15 72
6 16 6
6 17 65
6 18 91
6 19 21
6 20 89
6 21 75
6 22 29
6 23 36
6 24 39
6 25 31
6 26 38
6 27 48
6 28 30
6 29 25
6 30 94
6 31 50
6 32 79
6 33 50
6 34 33
6 35 54
6 36 8
6 37 2
6 38 37
6 39 81
6 40 18
7 8 96
7 9 14
7 10 72
7 11 58
7 12 34
7 13 33
7 14 28
7 15 91
7 16 33
7 17 42
7 18 62
7 19 92
7 20 85
7 21 5
7 22 34
7 23 71
7 24 34
7 25 27
7 26 34
7 27 79
7 28 100
7 29 60
7 30 74
7 31 23
7 32 48
7 33 85
7 34 69
7 35 98
7 36 30
7 37 4
7 38 68
7 39 1
7 40 77
8 9 97
8 10 33
8 11 87
8 12 16
8 13 87
8 14 0
8 15 58
8 16 80
8 17 32
8 18 18
8 19 89
8 20 83
8 21 3
8 22 12
8 23 2
8 24 93
8 25 56
8 26 16
8 27 78
8 28 50
8 29 51
8 30 22
8 31 5
8 32 67
8 33 67
8 34 90
8 35 65
8 36 82
8 37 76
8 38 78
8 39 87
8 40 76
9 10 17
9 11 41
9 12 8
9 13 82
9 14 20
9 15 47
9 16 28
9 17 80
9 18 67
9 19 57
9 20 88
9 21 12
9 22 23
9 23 88
9 24 8
9 25 60
9 26 9
9 27 5
9 28 9
9 29 59
9 30 32
9 31 17
9 32 10
9 33 38
9 34 96
9 35 76
9 36 89
9 37 0
9 38 66
9 39 54
9 40 3
10 11 62
10 12 10
10 13 77
10 14 83
10 15 13
10 16 20
10 17 51
10 18 77
10 19 28
10 20 26
10 21 12
10 22 77
10 23 95
10 24 59
10 25 75
10 26 14
10 27 3
10 28 25
10 29 7
10 30 57
10 31 33
10 32 20
10 33 22
10 34 28
10 35 100
10 36 64
10 37 88
10 38 24
10 39 93
10 40 41
11 12 61
11 13 82
11 14 100
11 15 92
11 16 15
11 17 7
11 18 97
11 19 39
11 20 90
11 21 56
11 22 26
11 23 11
11 24 53
11 25 29
11 26 97
11 27 14
11 28 77
11 29 79
11 30 9
11 31 93
11 32 90
11 33 60
11 34 93
11 35 39
11 36 87
11 37 34
11 38 81
11 39 31
11 40 59
12 13 54
12 14 71
12 15 36
12 16 9
12 17 43
12 18 54
12 19 37
12 20 44
12 21 6
12 22 8
12 23 4
12 24 78
12 25 46
12 26 85
12 27 58
12 28 93
12 29 47
12 30 99
12 31 43
12 32 54
12 33 71
12 34 47
12 35 90
12 36 68
12 37 61
12 38 9
12 39 3
12 40 99
13 14 12
13 15 34
13 16 63
