16 120
1 2 13
1 3 88
1 4 63
1 5 85
1 6 52
1 7 14
1 8 86
1 9 71
1 10 3
1 11 51
1 12 96
1 13 55
1 14 79
1 15 2
1 16 31
2 3 37
2 4 29
2 5 2
2 6 68
2 7 74
2 8 11
2 9 82
2 10 1
2 11 67
2 12 4
2 13 63
2 14 79
2 15 99
2 16 90
3 4 22
3 5 66
3 6 10
3 7 48
3 8 52
3 9 18
3 10 16
3 11 50
3 12 83
3 13 44
3 14 44
3 15 54
3 16 9
4 5 17
4 6 3
4 7 84
4 8 67
4 9 65
4 10 74
4 11 22
4 12 39
4 13 88
4 14 36
4 15 58
4 16 30
5 6 47
5 7 63
5 8 34
5 9 89
5 10 91
5 11 63
5 12 3
5 13 74
5 14 35
5 15 23
5 16 7
6 7 84
6 8 70
6 9 60
6 10 67
6 11 23
6 12 13
6 13 59
6 14 10
6 15 83
6 16 78
7 8 23
7 9 16
7 10 16
7 11 75
7 12 26
7 13 11
7 14 45
7 15 86
7 16 20
8 9 97
8 10 9
8 11 63
8 12 81
8 13 2
8 14 94
8 15 99
8 16 91
9 10 71
9 11 32
9 12 0
9 13 60
9 14 48
9 15 7
9 16 86
10 11 19
10 12 81
10 13 42
10 14 31
10 15 31
10 16 25
11 12 47
11 13 5
11 14 24
11 15 21
11 16 44
12 13 14
12 14 24
12 15 41
12 16 1
13 14 3
13 15 0
13 16 58
14 15 7
14 16 73
15 16 81
