54 1431
1 2 27
1 3 18
1 4 9
1 5 24
1 6 21
1 7 2
1 8 89
1 9 93
1 10 64
1 11 50
1 12 34
1 13 86
1 14 1
1 15 68
1 16 19
1 17 35
1 18 89
1 19 59
1 20 11
1 21 37
1 22 13
1 23 97
1 24 89
1 25 48
1 26 62
1 27 8
1 28 43
1 29 18
1 30 88
1 31 77
1 32 22
1 33 24
1 34 22
1 35 6
1 36 49
1 37 90
1 38 32
1 39 26
1 40 45
1 41 98
1 42 67
1 43 35
1 44 71
1 45 35
1 46 69
1 47 18
1 48 1
1 49 77
1 50 7
1 51 63
1 52 11
1 53 41
1 54 28
2 3 86
2 4 17
2 5 68
2 6 17
2 7 89
2 8 53
2 9 7
2 10 28
2 11 48
2 12 40
2 13 56
2 14 8
2 15 94
2 16 67
2 17 30
2 18 15
2 19 2
2 20 46
2 21 54
2 22 28
2 23 9
2 24 64
2 25 37
2 26 23
2 27 36
2 28 50
2 29 36
2 30 3
2 31 98
2 32 54
2 33 93
2 34 39
2 35 66
2 36 64
2 37 62
2 38 20
2 39 36
2 40 31
2 41 15
2 42 83
2 43 57
2 44 42
2 45 73
2 46 6
2 47 95
2 48 73
2 49 17
2 50 81
2 51 30
2 52 66
2 53 76
2 54 41
3 4 3
3 5 2
3 6 82
3 7 46
3 8 97
3 9 50
3 10 93
3 11 65
3 12 0
3 13 69
3 14 81
3 15 16
3 16 69
3 17 79
3 18 22
3 19 35
3 20 18
3 21 57
3 22 9
3 23 46
3 24 69
3 25 48
3 26 86
3 27 18
3 28 35
3 29 87
3 30 90
3 31 38
3 32 91
3 33 16
3 34 53
3 35 96
3 36 81
3 37 69
3 38 42
3 39 11
3 40 26
3 41 40
3 42 84
3 43 71
3 44 26
3 45 13
3 46 12
3 47 65
3 48 18
3 49 83
3 50 76
3 51 6
3 52 31
3 53 60
3 54 79
4 5 100
4 6 11
4 7 18
4 8 79
4 9 33
4 10 56
4 11 90
4 12 44
4 13 65
4 14 31
4 15 29
4 16 19
4 17 82
4 18 20
4 19 4
4 20 30
4 21 25
4 22 16
4 23 13
4 24 72
4 25 37
4 26 80
4 27 75
4 28 98
4 29 49
4 30 14
4 31 26
4 32 82
4 33 98
4 34 8
4 35 2
4 36 30
4 37 95
4 38 33
4 39 35
4 40 16
4 41 74
4 42 86
4 43 86
4 44 100
4 45 48
4 46 8
4 47 11
4 48 92
4 49 88
4 50 4
4 51 63
4 52 49
4 53 34
4 54 54
5 6 82
5 7 94
5 8 18
5 9 62
5 10 39
5 11 60
5 12 8
5 13 90
5 14 45
5 15 45
5 16 92
5 17 68
5 18 70
5 19 8
5 20 77
5 21 16
5 22 6
5 23 0
5 24 37
5 25 46
5 26 43
5 27 62
5 28 94
5 29 31
5 30 28
5 31 91
5 32 30
5 33 40
5 34 19
5 35 68
5 36 3
5 37 12
5 38 18
5 39 85
5 40 50
5 41 89
5 42 29
5 43 55
5 44 8
5 45 41
5 46 28
5 47 54
5 48 36
5 49 76
5 50 72
5 51 96
5 52 44
5 53 92
5 54 42
6 7 44
6 8 26
6 9 27
6 10 52
6 11 5
6 12 47
6 13 90
6 14 7
6 15 92
6 16 41
6 17 40
6 18 48
6 19 61
6 20 15
6 21 87
6 22 21
6 23 66
6 24 95
6 25 20
6 26 66
6 27 18
6 28 15
6 29 36
6 30 51
6 31 52
6 32 73
6 33 44
6 34 72
6 35 94
6 36 60
6 37 76
6 38 75
6 39 45
6 40 18
6 41 92
6 42 41
6 43 82
6 44 60
6 45 33
6 46 39
6 47 60
6 48 97
6 49 28
6 50 9
6 51 91
6 52 70
6 53 19
6 54 20
7 8 43
7 9 99
7 10 6
7 11 72
7 12 19
7 13 62
7 14 29
7 15 99
7 16 23
7 17 92
7 18 39
7 19 7
7 20 35
7 21 91
7 22 7
7 23 79
7 24 78
7 25 94
7 26 89
7 27 56
7 28 64
7 29 26
7 30 53
7 31 93
7 32 30
7 33 84
7 34 100
7 35 1
7 36 84
7 37 94
7 38 44
7 39 64
7 40 29
7 41 46
7 42 74
7 43 73
7 44 55
7 45 14
7 46 17
7 47 86
7 48 53
7 49 43
7 50 13
7 51 62
7 52 97
7 53 18
7 54 25
8 9 73
8 10 40
8 11 4
8 12 85
8 13 62
8 14 89
8 15 95
8 16 57
8 17 50
8 18 22
8 19 70
8 20 75
8 21 47
8 22 66
8 23 57
8 24 0
8 25 17
8 26 40
8 27 23
8 28 51
8 29 44
8 30 41
8 31 92
8 32 17
8 33 71
8 34 88
8 35 52
8 36 25
8 37 69
8 38 63
8 39 13
8 40 5
8 41 26
8 42 75
8 43 66
8 44 0
8 45 51
8 46 46
8 47 6
8 48 59
8 49 90
8 50 1
8 51 11
8 52 36
8 53 12
8 54 11
9 10 87
9 11 40
9 12 39
9 13 42
9 14 32
9 15 87
9 16 75
9 17 3
9 18 16
9 19 37
9 20 58
9 21 71
9 22 0
9 23 89
9 24 56
9 25 0
9 26 54
9 27 93
9 28 77
9 29 30
9 30 81
9 31 44
9 32 7
9 33 8
9 34 32
9 35 31
9 36 26
9 37 23
9 38 38
9 39 87
9 40 49
9 41 95
9 42 38
9 43 86
9 44 47
9 45 20
9 46 76
9 47 41
9 48 79
9 49 92
9 50 28
9 51 83
9 52 99
9 53 91
9 54 77
10 11 41
10 12 13
10 13 83
10 14 17
10 15 81
10 16 83
10 17 80
10 18 71
10 19 3
10 20 29
10 21 77
10 22 89
10 23 14
10 24 99
10 25 51
10 26 60
10 27 20
10 28 90
10 29 3
10 30 19
10 31 77
10 32 29
10 33 99
10 34 27
10 35 75
10 36 42
10 37 87
10 38 0
10 39 92
10 40 28
10 41 53
10 42 95
10 43 26
10 44 98
10 45 73
10 46 19
10 47 64
10 48 63
10 49 94
10 50 68
10 51 43
10 52 67
10 53 4
10 54 94
11 12 36
11 13 1
11 14 12
11 15 86
11 16 9
11 17 16
11 18 6
11 19 5
11 20 93
11 21 75
11 22 88
11 23 5
11 24 48
11 25 1
11 26 60
11 27 96
11 28 63
11 29 6
11 30 88
11 31 55
11 32 9
11 33 61
11 34 26
11 35 28
11 36 18
11 37 56
11 38 95
11 39 36
11 40 18
11 41 72
11 42 23
11 43 21
11 44 62
11 45 47
11 46 8
11 47 98
11 48 79
11 49 82
11 50 78
11 51 97
11 52 31
11 53 25
11 54 85
12 13 49
12 14 42
12 15 38
12 16 24
12 17 14
12 18 19
12 19 68
12 20 79
12 21 29
12 22 23
12 23 84
12 24 36
12 25 100
12 26 31
12 27 61
12 28 17
12 29 8
12 30 89
12 31 86
12 32 100
12 33 100
12 34 28
12 35 19
12 36 29
12 37 11
12 38 9
12 39 84
12 40 39
12 41 66
12 42 55
12 43 16
12 44 0
12 45 14
12 46 37
12 47 88
12 48 46
12 49 55
12 50 38
12 51 38
12 52 36
12 53 18
12 54 55
13 14 78
13 15 69
13 16 19
13 17 96
13 18 93
13 19 83
13 20 50
13 21 79
13 22 45
13 23 92
13 24 23
13 25 97
13 26 11
13 27 21
13 28 30
13 29 58
13 30 34
13 31 30
13 32 37
13 33 100
13 34 35
13 35 73
13 36 11
13 37 58
13 38 93
13 39 34
13 40 74
13 41 23
13 42 73
13 43 83
13 44 47
13 45 47
13 46 11
13 47 96
13 48 0
13 49 57
13 50 39
13 51 26
13 52 19
13 53 38
13 54 96
14 15 47
14 16 13
14 17 54
14 18 31
14 19 27
14 20 39
14 21 25
14 22 99
14 23 93
14 24 65
14 25 96
14 26 77
14 27 45
14 28 46
14 29 40
14 30 53
14 31 51
14 32 77
14 33 80
14 34 51
14 35 74
14 36 20
14 37 95
14 38 18
14 39 57
14 40 75
14 41 87
14 42 91
14 43 91
14 44 84
14 45 41
14 46 69
14 47 75
14 48 78
14 49 21
14 50 55
14 51 39
14 52 58
14 53 81
14 54 18
15 16 54
15 17 20
15 18 55
15 19 18
15 20 65
15 21 43
15 22 65
15 23 71
15 24 34
15 25 46
15 26 58
15 27 26
15 28 70
15 29 53
15 30 1
15 31 50
15 32 67
15 33 12
15 34 23
15 35 14
15 36 37
15 37 56
15 38 74
15 39 1
15 40 88
15 41 65
15 42 24
15 43 5
15 44 95
15 45 28
15 46 11
15 47 6
15 48 40
15 49 41
15 50 82
15 51 73
15 52 79
15 53 32
15 54 74
16 17 20
16 18 49
16 19 45
16 20 27
