18 153
1 2 15
1 3 60
1 4 45
1 5 34
1 6 96
1 7 39
1 8 45
1 9 53
1 10 56
1 11 14
1 12 34
1 13 59
1 14 1
1 15 98
1 16 85
1 17 25
1 18 58
2 3 42
2 4 84
2 5 69
2 6 76
2 7 94
2 8 98
2 9 66
2 10 75
2 11 15
2 12 70
2 13 16
2 14 86
2 15 62
2 16 59
2 17 80
2 18 4
3 4 60
3 5 81
3 6 29
3 7 5
3 8 32
3 9 93
3 10 100
3 11 25
3 12 33
3 13 25
3 14 75
3 15 74
3 16 82
3 17 18
3 18 66
4 5 49
4 6 59
4 7 29
4 8 10
4 9 49
4 10 2
4 11 9
4 12 91
4 13 55
4 14 35
4 15 93
4 16 19
4 17 47
4 18 52
5 6 77
5 7 21
5 8 77
5 9 63
5 10 53
5 11 18
5 12 64
5 13 23
5 14 22
5 15 72
5 16 10
5 17 92
5 18 45
6 7 57
6 8 20
6 9 67
6 10 35
6 11 18
6 12 16
6 13 83
6 14 45
6 15 22
6 16 61
6 17 51
6 18 46
7 8 11
7 9 47
7 10 5
7 11 64
7 12 63
7 13 5
7 14 89
7 15 52
7 16 88
7 17 35
7 18 100
8 9 100
8 10 29
8 11 92
8 12 57
8 13 62
8 14 88
8 15 95
8 16 3
8 17 90
8 18 66
9 10 61
9 11 67
9 12 100
9 13 59
9 14 76
9 15 98
9 16 55
9 17 5
9 18 9
10 11 54
10 12 42
10 13 64
10 14 47
10 15 82
10 16 31
10 17 19
10 18 68
11 12 47
11 13 86
11 14 52
11 15 71
11 16 0
11 17 35
11 18 26
12 13 96
12 14 71
12 15 5
12 16 30
12 17 77
12 18 66
13 14 25
13 15 35
13 16 99
13 17 33
13 18 43
14 15 26
14 16 13
14 17 70
14 18 2
15 16 45
15 17 86
15 18 46
16 17 34
16 18 30
17 18 11
