34 561
1 2 33
1 3 77
1 4 12
1 5 4
1 6 0
1 7 62
1 8 1
1 9 82
1 10 30
1 11 72
1 12 99
1 13 39
1 14 53
1 15 92
1 16 79
1 17 38
1 18 27
1 19 85
1 20 64
1 21 88
1 22 38
1 23 24
1 24 12
1 25 38
1 26 39
1 27 1
1 28 53
1 29 92
1 30 26
1 31 81
1 32 29
1 33 98
1 34 87
2 3 51
2 4 73
2 5 36
2 6 93
2 7 15
2 8 52
2 9 72
2 10 87
2 11 57
2 12 13
2 13 6
2 14 23
2 15 98
2 16 13
2 17 98
2 18 55
2 19 82
2 20 74
2 21 44
2 22 35
2 23 45
2 24 70
2 25 85
2 26 94
2 27 56
2 28 8
2 29 93
2 30 44
2 31 66
2 32 24
2 33 94
2 34 27
3 4 76
3 5 92
3 6 45
3 7 76
3 8 27
3 9 29
3 10 1
3 11 45
3 12 74
3 13 70
3 14 89
3 15 17
3 16 71
3 17 3
3 18 50
3 19 94
3 20 95
3 21 36
3 22 80
3 23 19
3 24 34
3 25 38
3 26 35
3 27 35
3 28 55
3 29 17
3 30 8
3 31 9
3 32 7
3 33 50
3 34 54
4 5 77
4 6 71
4 7 41
4 8 17
4 9 45
4 10 3
4 11 34
4 12 55
4 13 39
4 14 90
4 15 41
4 16 25
4 17 33
4 18 98
4 19 98
4 20 60
4 21 76
4 22 46
4 23 13
4 24 17
4 25 56
4 26 38
4 27 100
4 28 59
4 29 79
4 30 48
4 31 74
4 32 4
4 33 96
4 34 80
5 6 15
5 7 64
5 8 98
5 9 77
5 10 32
5 11 56
5 12 53
5 13 67
5 14 33
5 15 19
5 16 54
5 17 81
5 18 58
5 19 14
5 20 41
5 21 42
5 22 13
5 23 3
5 24 86
5 25 24
5 26 73
5 27 14
5 28 5
5 29 37
5 30 41
5 31 75
5 32 85
5 33 70
5 34 42
6 7 87
6 8 26
6 9 94
6 10 19
6 11 46
6 12 4
6 13 50
6 14 2
6 15 31
6 16 9
6 17 51
6 18 100
6 19 10
6 20 38
6 21 82
6 22 40
6 23 27
6 24 36
6 25 59
6 26 54
6 27 86
6 28 24
6 29 22
6 30 77
6 31 93
6 32 22
6 33 64
6 34 61
7 8 41
7 9 14
7 10 64
7 11 64
7 12 30
7 13 14
7 14 23
7 15 35
7 16 18
7 17 29
7 18 53
7 19 90
7 20 88
7 21 82
7 22 19
7 23 6
7 24 66
7 25 52
7 26 50
7 27 5
7 28 64
7 29 42
7 30 26
7 31 50
7 32 9
7 33 13
7 34 42
8 9 93
8 10 75
8 11 98
8 12 58
8 13 55
8 14 52
8 15 64
8 16 16
8 17 12
8 18 45
8 19 35
8 20 10
8 21 9
8 22 4
8 23 37
8 24 99
8 25 6
8 26 90
8 27 46
8 28 67
8 29 96
8 30 30
8 31 58
8 32 33
8 33 79
8 34 94
9 10 8
9 11 42
9 12 88
9 13 2
9 14 66
9 15 94
9 16 8
9 17 46
9 18 57
9 19 14
9 20 58
9 21 30
9 22 39
9 23 68
9 24 83
9 25 0
9 26 38
9 27 67
9 28 2
9 29 40
9 30 95
9 31 3
9 32 64
9 33 92
9 34 40
10 11 43
