60 1770
1 2 42
1 3 55
1 4 27
1 5 31
1 6 59
1 7 9
1 8 88
1 9 46
1 10 20
1 11 42
1 12 51
1 13 16
1 14 24
1 15 32
1 16 85
1 17 83
1 18 10
1 19 93
1 20 62
1 21 91
1 22 62
1 23 68
1 24 3
1 25 49
1 26 47
1 27 38
1 28 19
1 29 48
1 30 48
1 31 78
1 32 97
1 33 13
1 34 42
1 35 53
1 36 56
1 37 12
1 38 71
1 39 35
1 40 85
1 41 67
1 42 59
1 43 74
1 44 26
1 45 22
1 46 37
1 47 20
1 48 69
1 49 31
1 50 26
1 51 46
1 52 88
1 53 30
1 54 6
1 55 36
1 56 5
1 57 71
1 58 11
1 59 31
1 60 8
2 3 30
2 4 69
2 5 86
2 6 71
2 7 63
2 8 47
2 9 96
2 10 27
2 11 10
2 12 75
2 13 46
2 14 31
2 15 82
2 16 6
2 17 25
2 18 77
2 19 34
2 20 47
2 21 2
2 22 58
2 23 62
2 24 34
2 25 6
2 26 34
2 27 37
2 28 69
2 29 64
2 30 22
2 31 89
2 32 81
2 33 23
2 34 47
2 35 38
2 36 87
2 37 78
2 38 80
2 39 30
2 40 35
2 41 68
2 42 14
2 43 49
2 44 87
2 45 31
2 46 94
2 47 84
2 48 12
2 49 45
2 50 0
2 51 71
2 52 17
2 53 15
2 54 18
2 55 5
2 56 3
2 57 57
2 58 100
2 59 17
2 60 19
3 4 81
3 5 56
3 6 22
3 7 46
3 8 40
3 9 48
3 10 74
3 11 93
3 12 79
3 13 76
3 14 8
3 15 71
3 16 95
3 17 98
3 18 71
3 19 51
3 20 18
3 21 69
3 22 45
3 23 60
3 24 75
3 25 75
3 26 20
3 27 10
3 28 10
3 29 40
3 30 40
3 31 24
3 32 80
3 33 28
3 34 11
3 35 10
3 36 51
3 37 96
3 38 60
3 39 31
3 40 89
3 41 0
3 42 98
3 43 70
3 44 58
3 45 49
3 46 6
3 47 91
3 48 82
3 49 95
3 50 91
3 51 94
3 52 45
3 53 56
3 54 84
3 55 17
3 56 91
3 57 39
3 58 94
3 59 58
3 60 78
4 5 5
4 6 71
4 7 56
4 8 84
4 9 29
4 10 22
4 11 95
4 12 41
4 13 5
4 14 43
4 15 22
4 16 70
4 17 53
4 18 17
4 19 85
4 20 45
4 21 99
4 22 60
4 23 49
4 24 36
4 25 85
4 26 78
4 27 85
4 28 57
4 29 35
4 30 44
4 31 67
4 32 49
4 33 46
4 34 2
4 35 75
4 36 46
4 37 89
4 38 68
4 39 29
4 40 38
4 41 76
4 42 86
4 43 62
4 44 79
4 45 18
4 46 85
4 47 64
4 48 28
4 49 90
4 50 69
4 51 55
4 52 67
4 53 18
4 54 76
4 55 85
4 56 84
4 57 37
4 58 58
4 59 11
4 60 94
5 6 43
5 7 53
5 8 65
5 9 54
5 10 93
5 11 23
5 12 66
5 13 43
5 14 72
5 15 6
5 16 61
5 17 8
5 18 26
5 19 17
5 20 42
5 21 2
5 22 42
5 23 97
5 24 59
5 25 33
5 26 97
5 27 30
5 28 77
5 29 29
5 30 58
5 31 69
5 32 97
5 33 32
5 34 81
5 35 68
5 36 62
5 37 8
5 38 52
5 39 59
5 40 96
5 41 64
5 42 37
5 43 67
5 44 5
5 45 36
5 46 34
5 47 30
5 48 43
5 49 48
5 50 17
5 51 51
5 52 99
5 53 36
5 54 93
5 55 95
5 56 40
5 57 33
5 58 38
5 59 15
5 60 11
6 7 86
6 8 48
6 9 18
6 10 28
6 11 50
6 12 13
6 13 75
6 14 14
6 15 0
6 16 77
6 17 72
6 18 11
6 19 71
6 20 30
6 21 91
6 22 26
6 23 29
6 24 44
6 25 21
6 26 87
6 27 91
6 28 99
6 29 96
6 30 51
6 31 82
6 32 50
6 33 4
6 34 60
6 35 71
6 36 51
6 37 40
6 38 24
6 39 59
6 40 58
6 41 18
6 42 0
6 43 67
6 44 52
6 45 67
6 46 37
6 47 6
6 48 27
6 49 55
6 50 48
6 51 82
6 52 3
6 53 25
6 54 37
6 55 49
6 56 18
6 57 20
6 58 36
6 59 62
6 60 67
7 8 4
7 9 24
7 10 47
7 11 100
7 12 19
7 13 51
7 14 75
7 15 55
7 16 99
7 17 53
7 18 62
7 19 34
7 20 49
7 21 21
7 22 61
7 23 63
7 24 42
7 25 69
7 26 83
7 27 42
7 28 33
7 29 98
7 30 36
7 31 34
7 32 86
7 33 6
7 34 27
7 35 32
7 36 4
7 37 87
7 38 91
7 39 49
7 40 16
7 41 13
7 42 79
7 43 74
7 44 90
7 45 35
7 46 77
7 47 5
7 48 40
7 49 80
7 50 33
7 51 13
7 52 31
7 53 86
7 54 21
7 55 36
7 56 26
7 57 39
7 58 96
7 59 50
7 60 60
8 9 94
8 10 73
8 11 27
8 12 35
8 13 27
8 14 68
8 15 53
8 16 87
8 17 14
8 18 84
8 19 82
8 20 87
8 21 91
8 22 63
8 23 63
8 24 9
8 25 9
8 26 56
8 27 32
8 28 73
8 29 0
8 30 83
8 31 35
8 32 0
8 33 79
8 34 1
8 35 18
8 36 12
8 37 99
8 38 61
8 39 24
8 40 100
8 41 23
8 42 34
8 43 47
8 44 27
8 45 83
8 46 88
8 47 50
8 48 59
8 49 27
8 50 54
8 51 29
8 52 73
8 53 30
8 54 66
8 55 66
8 56 34
8 57 15
8 58 29
8 59 48
8 60 3
9 10 30
9 11 97
9 12 26
9 13 61
9 14 24
9 15 78
9 16 10
9 17 63
9 18 37
9 19 18
9 20 29
9 21 37
9 22 50
9 23 10
9 24 79
9 25 79
9 26 12
9 27 23
9 28 41
9 29 15
9 30 13
9 31 1
9 32 66
9 33 4
9 34 62
9 35 41
9 36 57
9 37 97
9 38 25
9 39 92
9 40 54
9 41 80
9 42 55
9 43 52
9 44 11
9 45 95
9 46 39
9 47 6
9 48 40
9 49 92
9 50 96
9 51 70
9 52 5
9 53 38
9 54 90
9 55 61
9 56 30
9 57 88
9 58 67
9 59 8
9 60 35
10 11 70
10 12 29
10 13 18
10 14 33
10 15 67
10 16 93
10 17 74
10 18 19
10 19 12
10 20 30
10 21 21
10 22 18
10 23 67
10 24 43
10 25 45
10 26 19
10 27 11
10 28 90
10 29 77
10 30 15
10 31 28
10 32 67
10 33 58
10 34 29
10 35 11
10 36 64
10 37 14
10 38 83
10 39 16
10 40 82
10 41 31
10 42 81
10 43 61
10 44 34
10 45 9
10 46 84
10 47 14
10 48 58
10 49 1
10 50 70
10 51 4
10 52 18
10 53 76
10 54 55
10 55 96
10 56 83
10 57 64
10 58 80
10 59 55
10 60 4
11 12 1
11 13 43
11 14 88
