74 2701
1 2 23
1 3 39
1 4 63
1 5 3
1 6 44
1 7 55
1 8 54
1 9 94
1 10 81
1 11 76
1 12 26
1 13 95
1 14 63
1 15 85
1 16 72
1 17 18
1 18 9
1 19 69
1 20 18
1 21 96
1 22 73
1 23 3
1 24 35
1 25 78
1 26 34
1 27 17
1 28 89
1 29 1
1 30 84
1 31 41
1 32 50
1 33 52
1 34 90
1 35 26
1 36 59
1 37 35
1 38 7
1 39 35
1 40 20
1 41 45
1 42 71
1 43 79
1 44 78
1 45 33
1 46 79
1 47 5
1 48 71
1 49 94
1 50 63
1 51 1
1 52 96
1 53 34
1 54 7
1 55 24
1 56 52
1 57 92
1 58 57
1 59 23
1 60 67
1 61 16
1 62 48
1 63 13
1 64 26
1 65 62
1 66 92
1 67 19
1 68 57
1 69 75
1 70 86
1 71 79
1 72 79
1 73 99
1 74 15
2 3 59
2 4 53
2 5 48
2 6 46
2 7 14
2 8 11
2 9 94
2 10 96
2 11 4
2 12 53
2 13 14
2 14 43
2 15 31
2 16 39
2 17 20
2 18 75
2 19 9
2 20 88
2 21 46
2 22 18
2 23 87
2 24 56
2 25 96
2 26 59
2 27 99
2 28 37
2 29 99
2 30 56
2 31 88
2 32 30
2 33 24
2 34 77
2 35 94
2 36 2
2 37 95
2 38 5
2 39 9
2 40 30
2 41 45
2 42 49
2 43 63
2 44 22
2 45 14
2 46 71
2 47 2
2 48 95
2 49 3
2 50 68
2 51 90
2 52 70
2 53 32
2 54 81
2 55 46
2 56 32
2 57 80
2 58 99
2 59 24
2 60 87
2 61 79
2 62 37
2 63 7
2 64 92
2 65 36
2 66 52
2 67 14
2 68 52
2 69 49
2 70 42
2 71 46
2 72 28
2 73 2
2 74 48
3 4 3
3 5 36
3 6 59
3 7 18
3 8 19
3 9 100
3 10 60
3 11 23
3 12 67
3 13 4
3 14 25
3 15 24
3 16 9
3 17 57
3 18 82
3 19 7
3 20 21
3 21 2
3 22 33
3 23 44
3 24 69
3 25 96
3 26 78
3 27 77
3 28 89
3 29 55
3 30 86
3 31 80
3 32 40
3 33 38
3 34 49
3 35 35
3 36 97
3 37 59
3 38 53
3 39 96
3 40 97
3 41 83
3 42 0
3 43 24
3 44 99
3 45 28
3 46 76
3 47 14
3 48 22
3 49 75
3 50 91
3 51 34
3 52 61
3 53 5
3 54 43
3 55 20
3 56 37
3 57 99
3 58 90
3 59 55
3 60 0
3 61 1
3 62 60
3 63 1
3 64 73
3 65 98
3 66 54
3 67 85
3 68 44
3 69 6
3 70 78
3 71 85
3 72 81
3 73 86
3 74 28
4 5 89
4 6 28
4 7 63
4 8 34
4 9 73
4 10 0
4 11 47
4 12 68
4 13 24
4 14 94
4 15 67
4 16 98
4 17 90
4 18 90
4 19 46
4 20 96
4 21 67
4 22 93
4 23 79
4 24 49
4 25 31
4 26 5
4 27 99
4 28 62
4 29 50
4 30 57
4 31 58
4 32 40
4 33 8
4 34 93
4 35 39
4 36 40
4 37 84
4 38 17
4 39 44
4 40 5
4 41 20
4 42 35
4 43 63
4 44 8
4 45 76
4 46 72
4 47 26
4 48 99
4 49 99
4 50 97
4 51 35
4 52 71
4 53 40
4 54 34
4 55 73
4 56 95
4 57 98
4 58 21
4 59 94
4 60 19
4 61 93
4 62 58
4 63 67
4 64 96
4 65 55
4 66 46
4 67 89
4 68 73
4 69 71
4 70 36
4 71 83
4 72 40
4 73 21
4 74 32
5 6 41
5 7 69
5 8 33
5 9 92
5 10 61
5 11 15
5 12 77
5 13 95
5 14 38
5 15 20
5 16 11
5 17 32
5 18 21
5 19 83
5 20 96
5 21 3
5 22 27
5 23 47
5 24 78
5 25 82
5 26 85
5 27 88
5 28 21
5 29 71
5 30 49
5 31 77
5 32 71
5 33 25
5 34 11
5 35 81
5 36 37
5 37 43
5 38 43
5 39 94
5 40 71
5 41 89
5 42 27
5 43 79
5 44 10
5 45 36
5 46 39
5 47 8
5 48 25
5 49 51
5 50 31
5 51 61
5 52 26
5 53 74
5 54 11
5 55 98
5 56 30
5 57 48
5 58 29
5 59 53
5 60 44
5 61 71
5 62 16
5 63 34
5 64 64
5 65 78
5 66 93
5 67 61
5 68 72
5 69 36
5 70 30
5 71 44
5 72 53
5 73 66
5 74 63
6 7 33
6 8 47
6 9 57
6 10 44
6 11 83
6 12 89
6 13 81
6 14 7
6 15 82
6 16 26
6 17 13
6 18 53
6 19 67
6 20 16
6 21 46
6 22 53
6 23 82
6 24 1
6 25 67
6 26 95
6 27 14
6 28 48
6 29 34
6 30 52
6 31 77
6 32 9
6 33 27
6 34 38
6 35 49
6 36 37
6 37 85
6 38 23
6 39 18
6 40 22
6 41 51
6 42 84
6 43 13
6 44 95
6 45 29
6 46 38
6 47 26
6 48 86
6 49 35
6 50 29
6 51 31
6 52 23
6 53 84
6 54 88
6 55 82
6 56 17
6 57 39
6 58 69
6 59 33
6 60 43
6 61 40
6 62 54
6 63 100
6 64 56
6 65 13
6 66 77
6 67 23
6 68 22
6 69 68
6 70 41
6 71 87
6 72 9
6 73 89
6 74 76
7 8 2
7 9 56
7 10 87
7 11 27
7 12 93
7 13 90
7 14 77
7 15 31
7 16 41
7 17 95
7 18 33
7 19 74
7 20 60
7 21 95
7 22 16
7 23 64
7 24 22
7 25 10
7 26 64
7 27 21
7 28 86
7 29 57
7 30 67
7 31 43
7 32 84
7 33 7
7 34 96
7 35 66
7 36 26
7 37 66
7 38 20
7 39 5
7 40 83
7 41 89
7 42 100
7 43 66
7 44 44
7 45 5
7 46 80
7 47 95
7 48 75
7 49 61
7 50 86
7 51 42
7 52 43
7 53 25
7 54 22
7 55 89
7 56 88
7 57 88
7 58 88
7 59 6
7 60 94
7 61 32
7 62 2
7 63 50
7 64 1
7 65 34
7 66 5
7 67 43
7 68 93
7 69 38
7 70 39
7 71 40
7 72 2
7 73 58
7 74 28
8 9 81
8 10 38
8 11 27
8 12 4
8 13 44
8 14 10
8 15 11
8 16 63
8 17 81
8 18 72
8 19 24
8 20 67
8 21 25
8 22 76
8 23 27
8 24 29
8 25 9
8 26 91
8 27 69
8 28 19
8 29 81
8 30 39
8 31 16
8 32 74
8 33 91
8 34 97
8 35 14
8 36 75
8 37 31
8 38 64
8 39 1
8 40 90
8 41 37
8 42 84
8 43 67
8 44 57
8 45 56
8 46 32
8 47 41
8 48 90
8 49 49
8 50 17
8 51 90
8 52 6
8 53 11
8 54 79
8 55 3
8 56 67
8 57 17
8 58 80
8 59 52
8 60 77
8 61 77
8 62 55
8 63 32
8 64 54
8 65 79
8 66 36
8 67 32
8 68 17
8 69 15
8 70 67
8 71 34
8 72 38
8 73 82
8 74 36
9 10 60
9 11 57
9 12 80
9 13 16
9 14 18
9 15 13
9 16 93
9 17 82
9 18 71
9 19 10
9 20 93
9 21 89
9 22 33
9 23 79
9 24 44
9 25 85
9 26 85
9 27 3
9 28 44
9 29 96
9 30 21
9 31 13
9 32 59
9 33 30
9 34 61
9 35 39
9 36 15
9 37 86
9 38 26
9 39 38
9 40 40
9 41 5
9 42 27
9 43 14
9 44 42
9 45 51
9 46 22
9 47 42
9 48 30
9 49 8
9 50 99
9 51 19
9 52 60
9 53 80
9 54 92
9 55 31
9 56 84
9 57 90
9 58 72
9 59 62
9 60 43
9 61 29
9 62 42
9 63 37
9 64 12
9 65 2
9 66 16
9 67 76
9 68 92
9 69 56
9 70 58
9 71 30
9 72 11
9 73 91
9 74 59
10 11 35
10 12 46
10 13 29
10 14 30
10 15 97
10 16 79
10 17 95
10 18 76
10 19 74
10 20 43
10 21 40
10 22 68
10 23 84
10 24 63
10 25 30
10 26 4
10 27 91
10 28 35
10 29 11
10 30 1
10 31 26
10 32 95
10 33 11
10 34 80
10 35 92
10 36 63
10 37 79
10 38 70
10 39 51
10 40 30
10 41 36
10 42 48
10 43 93
10 44 23
10 45 94
10 46 48
10 47 22
10 48 25
10 49 33
10 50 100
10 51 17
10 52 29
10 53 45
10 54 70
10 55 28
10 56 97
10 57 77
10 58 14
10 59 68
10 60 78
10 61 32
10 62 11
10 63 74
10 64 23
10 65 4
10 66 44
10 67 59
10 68 17
10 69 86
10 70 68
10 71 32
10 72 58
10 73 16
10 74 90
11 12 87
11 13 87
11 14 31
11 15 35
11 16 59
11 17 68
11 18 70
11 19 86
11 20 25
11 21 49
11 22 46
11 23 52
11 24 75
11 25 63
11 26 5
11 27 87
11 28 62
11 29 55
11 30 64
11 31 99
11 32 12
11 33 29
11 34 26
11 35 11
11 36 86
11 37 31
11 38 1
11 39 49
11 40 99
11 41 18
11 42 98
11 43 2
11 44 87
11 45 21
11 46 10
11 47 93
11 48 36
11 49 38
11 50 66
11 51 81
11 52 77
11 53 42
11 54 35
11 55 2
11 56 14
11 57 10
11 58 2
11 59 99
11 60 13
11 61 100
11 62 67
11 63 29
11 64 87
11 65 65
11 66 9
11 67 96
11 68 15
11 69 8
11 70 21
11 71 5
11 72 14
11 73 99
11 74 45
12 13 73
12 14 72
12 15 62
12 16 22
12 17 30
12 18 71
12 19 19
12 20 70
12 21 70
12 22 68
12 23 76
12 24 77
12 25 2
12 26 13
12 27 46
12 28 55
12 29 59
12 30 48
12 31 99
12 32 15
12 33 1
12 34 94
12 35 34
12 36 48
12 37 83
12 38 94
12 39 56
12 40 34
12 41 91
12 42 5
12 43 5
12 44 97
12 45 84
12 46 48
12 47 51
12 48 2
12 49 93
12 50 63
12 51 83
12 52 92
12 53 15
12 54 66
12 55 26
12 56 12
12 57 57
12 58 92
12 59 78
12 60 20
12 61 79
12 62 51
12 63 13
12 64 73
12 65 50
12 66 21
12 67 3
12 68 45
12 69 85
12 70 10
12 71 66
12 72 27
12 73 25
12 74 50
13 14 14
13 15 63
13 16 63
13 17 99
13 18 94
13 19 99
13 20 29
13 21 99
13 22 17
13 23 52
13 24 31
13 25 21
13 26 18
13 27 56
13 28 60
13 29 32
13 30 3
13 31 95
13 32 57
13 33 25
13 34 82
13 35 65
13 36 80
13 37 65
13 38 72
13 39 52
13 40 68
13 41 67
13 42 51
13 43 1
13 44 36
13 45 21
13 46 35
13 47 8
13 48 3
13 49 79
13 50 35
13 51 1
13 52 28
13 53 25
13 54 62
13 55 58
13 56 99
13 57 74
13 58 27
13 59 97
13 60 10
13 61 71
13 62 54
13 63 84
13 64 50
13 65 91
13 66 44
13 67 30
13 68 87
13 69 76
13 70 64
13 71 66
13 72 17
13 73 33
13 74 19
14 15 30
14 16 80
14 17 26
14 18 15
14 19 53
14 20 91
14 21 83
14 22 0
14 23 35
14 24 86
14 25 4
14 26 82
14 27 14
14 28 17
14 29 14
14 30 21
14 31 58
14 32 20
14 33 69
14 34 36
14 35 93
14 36 50
14 37 14
14 38 50
14 39 88
14 40 64
14 41 22
14 42 52
14 43 85
14 44 39
14 45 69
14 46 73
14 47 99
14 48 93
14 49 81
14 50 31
14 51 46
14 52 25
14 53 52
14 54 46
14 55 58
14 56 92
14 57 11
14 58 27
14 59 24
14 60 100
14 61 92
14 62 52
14 63 74
14 64 5
14 65 77
14 66 60
