72 2556
1 2 82
1 3 26
1 4 86
1 5 98
1 6 34
1 7 34
1 8 30
1 9 39
1 10 67
1 11 88
1 12 44
1 13 25
1 14 86
1 15 2
1 16 79
1 17 42
1 18 49
1 19 85
1 20 60
1 21 28
1 22 50
1 23 25
1 24 18
1 25 50
1 26 18
1 27 7
1 28 65
1 29 59
1 30 85
1 31 53
1 32 72
1 33 72
1 34 100
1 35 27
1 36 22
1 37 45
1 38 14
1 39 33
1 40 55
1 41 40
1 42 41
1 43 39
1 44 88
1 45 14
1 46 7
1 47 97
1 48 65
1 49 18
1 50 44
1 51 67
1 52 70
1 53 86
1 54 39
1 55 67
1 56 0
1 57 51
1 58 0
1 59 57
1 60 90
1 61 95
1 62 77
1 63 67
1 64 82
1 65 97
1 66 99
1 67 12
1 68 52
1 69 53
1 70 13
1 71 16
1 72 100
2 3 35
2 4 69
2 5 66
2 6 46
2 7 73
2 8 78
2 9 3
2 10 75
2 11 74
2 12 30
2 13 96
2 14 56
2 15 48
2 16 96
2 17 68
2 18 33
2 19 13
2 20 75
2 21 30
2 22 11
2 23 57
2 24 77
2 25 5
2 26 22
2 27 82
2 28 69
2 29 92
2 30 9
2 31 73
2 32 39
2 33 49
2 34 57
2 35 46
2 36 82
2 37 35
2 38 93
2 39 14
2 40 7
2 41 12
2 42 27
2 43 29
2 44 80
2 45 86
2 46 75
2 47 96
2 48 0
2 49 90
2 50 56
2 51 89
2 52 42
2 53 11
2 54 16
2 55 95
2 56 37
2 57 19
2 58 50
2 59 16
2 60 65
2 61 91
2 62 67
2 63 38
2 64 92
2 65 77
2 66 11
2 67 42
2 68 61
2 69 63
2 70 25
2 71 31
2 72 12
3 4 54
3 5 76
3 6 56
3 7 9
3 8 78
3 9 84
3 10 48
3 11 15
3 12 21
3 13 44
3 14 29
3 15 71
3 16 62
3 17 38
3 18 82
3 19 4
3 20 19
3 21 68
3 22 69
3 23 59
3 24 85
3 25 76
3 26 86
3 27 75
3 28 7
3 29 31
3 30 5
3 31 40
3 32 23
3 33 83
3 34 67
3 35 50
3 36 4
3 37 65
3 38 82
3 39 90
3 40 5
3 41 56
3 42 54
3 43 57
3 44 4
3 45 69
3 46 8
3 47 73
3 48 50
3 49 79
3 50 76
3 51 6
3 52 97
3 53 49
3 54 49
3 55 9
3 56 51
3 57 31
3 58 16
3 59 70
3 60 70
3 61 99
3 62 55
3 63 31
3 64 18
3 65 55
3 66 79
3 67 81
3 68 2
3 69 58
3 70 87
3 71 69
3 72 92
4 5 52
4 6 100
4 7 94
4 8 70
4 9 75
4 10 72
4 11 38
4 12 9
4 13 35
4 14 13
4 15 76
4 16 100
4 17 89
4 18 45
4 19 72
4 20 43
4 21 8
4 22 79
4 23 11
4 24 36
4 25 57
4 26 77
4 27 15
4 28 16
4 29 51
4 30 84
4 31 43
4 32 99
4 33 83
4 34 27
4 35 83
