68 2278
1 2 1
1 3 21
1 4 70
1 5 50
1 6 71
1 7 37
1 8 61
1 9 71
1 10 35
1 11 34
1 12 80
1 13 55
1 14 53
1 15 22
1 16 4
1 17 39
1 18 1
1 19 1
1 20 23
1 21 3
1 22 9
1 23 13
1 24 94
1 25 18
1 26 99
1 27 70
1 28 24
1 29 1
1 30 66
1 31 73
1 32 67
1 33 71
1 34 71
1 35 21
1 36 27
1 37 52
1 38 74
1 39 92
1 40 81
1 41 85
1 42 70
1 43 85
1 44 10
1 45 8
1 46 82
1 47 45
1 48 46
1 49 42
1 50 92
1 51 87
1 52 2
1 53 47
1 54 63
1 55 13
1 56 16
1 57 39
1 58 55
1 59 95
1 60 38
1 61 2
1 62 41
1 63 99
1 64 24
1 65 69
1 66 83
1 67 40
1 68 28
2 3 94
2 4 2
2 5 9
2 6 60
2 7 40
2 8 55
2 9 12
2 10 74
2 11 95
2 12 1
2 13 39
2 14 11
2 15 64
2 16 4
2 17 9
2 18 9
2 19 26
2 20 62
2 21 10
2 22 48
2 23 13
2 24 37
2 25 60
2 26 3
2 27 5
2 28 29
2 29 59
2 30 26
2 31 49
2 32 90
2 33 92
2 34 76
2 35 9
2 36 46
2 37 55
2 38 14
2 39 63
2 40 91
2 41 22
2 42 53
2 43 89
2 44 55
2 45 52
2 46 99
2 47 58
2 48 82
2 49 10
2 50 58
2 51 79
2 52 96
2 53 79
2 54 64
2 55 7
2 56 87
2 57 88
2 58 30
2 59 34
2 60 52
2 61 45
2 62 21
2 63 6
2 64 12
2 65 30
2 66 58
2 67 24
2 68 45
3 4 26
3 5 14
3 6 84
3 7 77
3 8 42
3 9 55
3 10 14
3 11 95
3 12 3
3 13 37
3 14 76
3 15 32
3 16 95
3 17 100
3 18 84
3 19 92
3 20 84
3 21 33
3 22 1
3 23 87
3 24 19
3 25 88
3 26 63
3 27 14
3 28 71
3 29 14
3 30 17
3 31 15
3 32 44
3 33 6
3 34 44
3 35 86
3 36 89
3 37 9
3 38 92
3 39 85
3 40 3
3 41 7
3 42 96
3 43 93
3 44 31
3 45 72
3 46 0
3 47 36
3 48 34
3 49 1
3 50 44
3 51 43
3 52 79
3 53 18
3 54 81
3 55 36
3 56 8
3 57 9
3 58 61
3 59 17
3 60 37
3 61 31
3 62 5
3 63 24
3 64 64
3 65 46
3 66 89
3 67 37
3 68 67
4 5 63
4 6 54
4 7 87
4 8 28
4 9 80
4 10 24
4 11 25
4 12 3
4 13 29
4 14 14
4 15 14
4 16 80
4 17 20
4 18 79
4 19 66
4 20 16
4 21 73
4 22 52
4 23 11
4 24 99
4 25 78
4 26 36
4 27 72
4 28 59
4 29 19
4 30 9
4 31 50
4 32 30
4 33 17
4 34 60
4 35 72
4 36 38
4 37 3
4 38 80
4 39 28
4 40 55
4 41 18
4 42 89
4 43 40
4 44 88
4 45 11
4 46 48
4 47 76
4 48 74
4 49 93
4 50 92
4 51 88
4 52 46
4 53 99
4 54 53
4 55 19
4 56 56
4 57 51
4 58 46
4 59 13
4 60 53
4 61 7
4 62 71
4 63 73
4 64 17
4 65 24
4 66 64
4 67 42
4 68 37
5 6 28
5 7 49
5 8 91
5 9 15
5 10 26
5 11 60
5 12 48
5 13 12
5 14 11
5 15 60
5 16 46
5 17 43
5 18 55
5 19 38
5 20 17
5 21 59
5 22 68
5 23 40
5 24 7
5 25 90
5 26 83
5 27 49
5 28 89
5 29 72
5 30 47
5 31 4
5 32 100
5 33 95
5 34 45
5 35 16
5 36 32
5 37 88
5 38 40
5 39 80
5 40 19
5 41 84
5 42 39
5 43 63
5 44 52
5 45 0
5 46 3
5 47 5
5 48 9
5 49 54
5 50 23
5 51 19
5 52 5
5 53 84
5 54 8
5 55 98
5 56 26
5 57 15
5 58 45
5 59 79
5 60 82
5 61 2
5 62 44
5 63 23
5 64 51
5 65 84
5 66 93
5 67 36
5 68 63
6 7 41
6 8 91
6 9 72
6 10 95
6 11 3
6 12 70
6 13 24
6 14 1
6 15 71
6 16 29
6 17 8
6 18 93
6 19 60
6 20 28
6 21 32
6 22 49
6 23 82
6 24 48
6 25 7
6 26 84
6 27 9
6 28 100
6 29 10
6 30 78
6 31 24
6 32 11
6 33 44
6 34 65
6 35 41
6 36 21
6 37 74
6 38 80
6 39 81
6 40 91
6 41 80
6 42 99
6 43 43
6 44 45
6 45 54
6 46 39
6 47 66
6 48 16
6 49 76
6 50 7
6 51 41
6 52 56
6 53 28
6 54 18
6 55 85
6 56 8
6 57 74
6 58 16
6 59 85
6 60 94
6 61 46
6 62 40
6 63 88
6 64 28
6 65 32
6 66 0
6 67 28
6 68 77
7 8 28
7 9 72
7 10 58
7 11 15
7 12 96
7 13 57
7 14 25
7 15 58
7 16 70
7 17 69
7 18 34
7 19 79
7 20 77
7 21 52
7 22 92
7 23 78
7 24 40
7 25 71
7 26 6
7 27 15
7 28 10
7 29 37
7 30 32
7 31 54
7 32 87
7 33 3
7 34 83
7 35 82
7 36 27
7 37 48
7 38 38
7 39 11
7 40 53
7 41 79
7 42 96
7 43 24
7 44 74
7 45 11
7 46 6
7 47 89
7 48 8
7 49 64
7 50 58
7 51 62
7 52 69
7 53 40
7 54 31
7 55 53
7 56 86
7 57 61
7 58 34
7 59 12
7 60 57
7 61 78
7 62 68
7 63 0
7 64 35
7 65 95
7 66 50
7 67 55
7 68 51
8 9 66
8 10 10
8 11 23
8 12 17
8 13 17
8 14 19
8 15 96
8 16 48
8 17 7
8 18 59
8 19 21
8 20 82
8 21 16
8 22 22
8 23 20
8 24 62
8 25 21
8 26 44
8 27 89
8 28 44
8 29 81
8 30 66
8 31 39
8 32 73
8 33 94
8 34 23
8 35 64
8 36 4
8 37 30
8 38 5
8 39 7
8 40 37
8 41 55
8 42 56
8 43 66
8 44 64
8 45 15
8 46 5
8 47 29
8 48 65
8 49 74
8 50 88
8 51 34
8 52 45
8 53 72
8 54 63
8 55 69
8 56 63
8 57 97
8 58 32
8 59 21
8 60 86
8 61 53
8 62 80
8 63 94
8 64 63
8 65 38
8 66 48
8 67 82
8 68 11
9 10 18
9 11 95
9 12 52
9 13 68
9 14 83
9 15 5
9 16 96
9 17 34
9 18 29
9 19 94
9 20 66
9 21 67
9 22 88
9 23 14
9 24 88
9 25 70
9 26 4
9 27 12
9 28 76
9 29 46
9 30 96
9 31 56
9 32 49
9 33 98
9 34 78
9 35 11
9 36 29
9 37 50
9 38 3
9 39 66
9 40 8
9 41 48
9 42 39
9 43 79
9 44 29
9 45 25
9 46 50
9 47 2
9 48 9
9 49 73
9 50 18
9 51 11
9 52 80
9 53 45
9 54 11
9 55 96
9 56 11
9 57 44
9 58 80
9 59 66
9 60 76
9 61 40
9 62 69
9 63 40
9 64 78
9 65 84
9 66 94
9 67 34
9 68 57
10 11 6
10 12 18
10 13 65
10 14 56
10 15 77
10 16 70
10 17 69
10 18 56
10 19 17
10 20 97
10 21 18
10 22 66
10 23 18
10 24 17
10 25 98
10 26 65
10 27 50
10 28 35
10 29 52
10 30 75
10 31 34
10 32 4
10 33 19
10 34 7
10 35 45
10 36 10
10 37 11
10 38 74
10 39 45
10 40 18
10 41 14
10 42 41
10 43 91
10 44 96
10 45 77
10 46 87
10 47 90
10 48 35
10 49 63
10 50 41
10 51 44
10 52 42
10 53 96
10 54 87
10 55 75
10 56 37
10 57 70
10 58 64
10 59 93
10 60 70
10 61 41
10 62 4
10 63 75
10 64 99
10 65 57
10 66 74
10 67 81
10 68 45
11 12 54
11 13 100
11 14 55
11 15 65
11 16 45
11 17 35
11 18 9
11 19 24
11 20 56
11 21 35
11 22 47
11 23 63
11 24 85
11 25 35
11 26 83
11 27 64
11 28 74
11 29 28
11 30 47
11 31 88
11 32 38
11 33 66
11 34 5
11 35 52
11 36 11
11 37 51
11 38 41
11 39 71
11 40 73
11 41 3
11 42 59
11 43 90
11 44 69
11 45 6
11 46 42
11 47 19
11 48 8
11 49 53
11 50 21
11 51 15
11 52 55
11 53 27
11 54 44
11 55 0
11 56 61
11 57 47
11 58 48
11 59 50
11 60 91
11 61 23
11 62 12
11 63 86
11 64 52
11 65 86
11 66 42
11 67 15
11 68 80
12 13 5
12 14 26
12 15 38
12 16 73
12 17 27
12 18 10
12 19 17
12 20 86
12 21 76
12 22 42
12 23 72
12 24 61
12 25 88
12 26 10
12 27 75
12 28 59
12 29 33
12 30 88
12 31 43
12 32 12
12 33 10
12 34 96
12 35 33
12 36 7
12 37 15
12 38 2
12 39 46
12 40 93
12 41 37
12 42 15
12 43 95
12 44 17
12 45 75
12 46 82
12 47 60
12 48 52
12 49 92
12 50 86
12 51 76
12 52 43
12 53 80
12 54 46
12 55 5
12 56 61
12 57 96
12 58 15
12 59 80
12 60 86
12 61 66
12 62 39
12 63 7
12 64 12
12 65 22
12 66 74
12 67 24
12 68 10
13 14 64
13 15 20
13 16 10
13 17 83
13 18 98
13 19 62
13 20 43
13 21 15
13 22 57
13 23 67
13 24 14
13 25 92
13 26 23
13 27 67
13 28 85
13 29 38
13 30 100
13 31 52
13 32 26
13 33 86
13 34 85
13 35 57
13 36 14
13 37 77
13 38 38
13 39 82
13 40 56
13 41 85
13 42 4
13 43 28
13 44 95
13 45 59
13 46 80
13 47 27
13 48 65
13 49 1
13 50 12
13 51 46
13 52 91
13 53 79
13 54 3
13 55 1
13 56 88
13 57 34
13 58 0
13 59 42
13 60 56
13 61 46
13 62 22
13 63 12
13 64 9
13 65 70
13 66 24
13 67 55
13 68 45
14 15 5
14 16 69
14 17 53
14 18 3
14 19 57
14 20 89
14 21 67
14 22 58
14 23 47
14 24 62
14 25 87
14 26 87
14 27 52
14 28 64
14 29 14
14 30 4
14 31 100
14 32 16
14 33 2
14 34 3
14 35 76
14 36 57
14 37 96
14 38 42
14 39 9
14 40 76
14 41 42
14 42 11
14 43 38
14 44 82
14 45 72
14 46 59
14 47 27
14 48 23
14 49 81
14 50 37
14 51 42
14 52 63
14 53 31
14 54 61
14 55 68
14 56 71
14 57 73
14 58 28
14 59 14
14 60 35
14 61 100
14 62 76
14 63 18
14 64 98
14 65 74
14 66 97
14 67 86
14 68 12
15 16 63
15 17 46
15 18 30
15 19 65
15 20 20
15 21 90
15 22 92
15 23 6
15 24 49
15 25 75
15 26 5
15 27 84
15 28 13
15 29 79
15 30 23
15 31 77
15 32 79
15 33 48
15 34 65
15 35 84
15 36 43
15 37 20
15 38 47
15 39 84
15 40 66
15 41 62
15 42 18
15 43 10
15 44 57
15 45 27
15 46 40
15 47 41
15 48 26
15 49 9
15 50 93
15 51 25
15 52 69
15 53 27
15 54 18
15 55 80
15 56 32
15 57 81
15 58 41
15 59 30
15 60 12
15 61 9
15 62 19
15 63 41
15 64 70
15 65 44
15 66 86
15 67 37
15 68 25
16 17 95
16 18 85
16 19 5
16 20 42
16 21 31
16 22 40
16 23 78
16 24 40
16 25 15
16 26 67
16 27 41
16 28 62
16 29 22
16 30 24
16 31 75
16 32 28
16 33 13
16 34 78
16 35 37
16 36 74
16 37 100
16 38 10
16 39 63
16 40 49
16 41 31
16 42 40
16 43 49
16 44 89
16 45 93
16 46 75
16 47 91
16 48 54
16 49 54
16 50 80
16 51 1
16 52 79
16 53 81
16 54 48
16 55 43
16 56 29
16 57 22
16 58 57
16 59 80
16 60 52
16 61 63
16 62 82
16 63 48
16 64 1
16 65 6
16 66 67
16 67 1
16 68 42
17 18 63
17 19 59
17 20 94
17 21 58
17 22 88
17 23 82
17 24 27
17 25 71
17 26 70
17 27 90
17 28 14
17 29 68
