26 325
1 2 1
1 3 86
1 4 36
1 5 25
1 6 66
1 7 23
1 8 66
1 9 14
1 10 52
1 11 53
1 12 7
1 13 52
1 14 74
1 15 82
1 16 6
1 17 84
1 18 20
1 19 8
1 20 87
1 21 70
1 22 12
1 23 76
1 24 19
1 25 73
1 26 89
2 3 74
2 4 75
2 5 13
2 6 73
2 7 44
2 8 66
2 9 61
2 10 59
2 11 72
2 12 100
2 13 3
2 14 2
2 15 20
2 16 92
2 17 76
2 18 82
2 19 59
2 20 53
2 21 32
2 22 67
2 23 81
2 24 44
2 25 100
2 26 37
3 4 71
3 5 58
3 6 39
3 7 8
3 8 68
3 9 91
3 10 24
3 11 17
3 12 54
3 13 64
3 14 69
3 15 67
3 16 78
3 17 66
3 18 65
3 19 54
3 20 12
3 21 77
3 22 88
3 23 74
3 24 57
3 25 88
3 26 2
4 5 79
4 6 8
4 7 66
4 8 36
4 9 79
4 10 4
4 11 6
4 12 94
4 13 80
4 14 12
4 15 28
4 16 39
4 17 69
4 18 73
4 19 44
4 20 4
4 21 61
4 22 75
4 23 58
4 24 36
4 25 91
4 26 4
5 6 31
5 7 50
5 8 3
5 9 70
5 10 64
5 11 27
5 12 100
5 13 75
5 14 32
5 15 32
5 16 12
5 17 1
5 18 68
5 19 68
5 20 35
5 21 96
5 22 48
5 23 70
5 24 81
5 25 63
5 26 40
6 7 49
6 8 65
6 9 2
6 10 36
6 11 8
6 12 2
6 13 26
6 14 96
6 15 28
6 16 61
6 17 90
6 18 56
6 19 14
6 20 39
6 21 1
6 22 63
6 23 77
6 24 23
6 25 1
6 26 88
7 8 8
7 9 45
7 10 0
7 11 11
7 12 25
7 13 4
7 14 64
7 15 78
7 16 11
7 17 16
7 18 28
7 19 5
7 20 50
7 21 50
7 22 46
7 23 81
7 24 66
7 25 72
7 26 16
8 9 78
8 10 17
8 11 99
8 12 23
8 13 88
8 14 64
8 15 30
8 16 19
8 17 100
8 18 48
8 19 49
8 20 17
8 21 78
8 22 75
8 23 41
8 24 88
8 25 5
8 26 76
9 10 67
9 11 100
9 12 80
9 13 53
9 14 54
9 15 22
9 16 67
9 17 16
9 18 94
9 19 17
9 20 100
9 21 88
9 22 38
9 23 79
9 24 28
9 25 53
9 26 48
10 11 43
10 12 62
10 13 97
10 14 76
10 15 32
10 16 93
10 17 38
10 18 88
10 19 18
10 20 39
10 21 88
10 22 32
10 23 89
10 24 56
10 25 4
10 26 33
11 12 78
11 13 19
11 14 69
11 15 15
11 16 45
11 17 54
11 18 89
11 19 46
11 20 41
11 21 55
11 22 11
11 23 65
11 24 16
11 25 20
11 26 26
12 13 18
12 14 97
12 15 72
12 16 42
12 17 80
12 18 86
12 19 62
12 20 65
12 21 38
12 22 28
12 23 72
12 24 72
12 25 60
12 26 94
13 14 22
13 15 52
13 16 79
13 17 41
13 18 8
13 19 10
13 20 39
13 21 35
13 22 51
13 23 96
13 24 89
13 25 19
13 26 11
14 15 63
14 16 80
14 17 74
14 18 41
14 19 11
14 20 16
14 21 9
14 22 16
14 23 7
14 24 6
14 25 23
14 26 63
15 16 18
15 17 15
15 18 71
15 19 87
15 20 71
15 21 16
15 22 6
15 23 70
15 24 55
15 25 51
15 26 56
16 17 45
16 18 2
16 19 23
16 20 20
16 21 58
16 22 19
16 23 59
16 24 85
16 25 90
16 26 41
17 18 34
17 19 58
17 20 85
17 21 38
17 22 34
17 23 74
17 24 55
17 25 78
17 26 81
18 19 68
18 20 53
18 21 100
18 22 81
18 23 45
18 24 38
18 25 50
18 26 70
19 20 31
19 21 21
19 22 43
19 23 52
19 24 21
19 25 3
19 26 96
20 21 2
20 22 96
20 23 36
20 24 60
20 25 39
20 26 13
21 22 36
21 23 63
21 24 32
21 25 66
21 26 52
22 23 9
22 24 73
22 25 28
22 26 18
23 24 47
23 25 72
23 26 27
24 25 2
24 26 79
25 26 67
