39 741
1 2 52
1 3 24
1 4 49
1 5 89
1 6 35
1 7 1
1 8 32
1 9 12
1 10 63
1 11 21
1 12 57
1 13 38
1 14 26
1 15 99
1 16 93
1 17 48
1 18 80
1 19 9
1 20 19
1 21 48
1 22 2
1 23 80
1 24 41
1 25 100
1 26 55
1 27 15
1 28 55
1 29 16
1 30 40
1 31 99
1 32 86
1 33 17
1 34 42
1 35 35
1 36 34
1 37 19
1 38 74
1 39 60
2 3 66
2 4 82
2 5 59
2 6 72
2 7 58
2 8 15
2 9 25
2 10 86
2 11 82
2 12 64
2 13 57
2 14 2
2 15 1
2 16 39
2 17 7
2 18 57
2 19 29
2 20 57
2 21 8
2 22 28
2 23 79
2 24 51
2 25 92
2 26 38
2 27 77
2 28 54
2 29 90
2 30 45
2 31 100
2 32 28
2 33 100
2 34 85
2 35 18
2 36 49
2 37 55
2 38 3
2 39 87
3 4 79
3 5 19
3 6 0
3 7 22
3 8 21
3 9 14
3 10 17
3 11 74
3 12 1
3 13 25
3 14 0
3 15 48
3 16 15
3 17 97
3 18 62
3 19 44
3 20 81
3 21 36
3 22 62
3 23 36
3 24 35
3 25 29
3 26 85
3 27 41
3 28 10
3 29 88
3 30 84
3 31 58
3 32 97
3 33 3
3 34 87
3 35 71
3 36 93
3 37 25
3 38 0
3 39 31
4 5 36
4 6 40
4 7 51
4 8 33
4 9 82
4 10 26
4 11 7
4 12 5
4 13 13
4 14 49
4 15 6
4 16 30
4 17 42
4 18 20
4 19 19
4 20 87
4 21 90
4 22 83
4 23 23
4 24 8
4 25 64
4 26 37
4 27 20
4 28 66
4 29 58
4 30 11
4 31 37
4 32 56
4 33 80
4 34 93
4 35 1
4 36 82
4 37 44
4 38 39
4 39 14
5 6 70
5 7 56
5 8 27
5 9 8
5 10 28
5 11 7
5 12 23
5 13 3
5 14 85
5 15 35
5 16 81
5 17 36
5 18 71
5 19 27
5 20 94
5 21 100
5 22 33
5 23 65
5 24 63
5 25 83
5 26 14
5 27 87
5 28 76
5 29 69
5 30 63
5 31 9
5 32 69
5 33 6
5 34 92
5 35 51
5 36 88
5 37 0
5 38 34
5 39 10
6 7 3
6 8 88
6 9 84
6 10 31
6 11 31
6 12 89
6 13 77
6 14 68
6 15 74
6 16 14
6 17 50
6 18 62
6 19 56
6 20 20
6 21 2
6 22 47
6 23 45
6 24 39
6 25 94
6 26 11
6 27 51
6 28 59
6 29 4
6 30 6
6 31 83
6 32 76
6 33 29
6 34 71
6 35 42
6 36 84
6 37 47
6 38 6
6 39 5
7 8 10
7 9 96
7 10 55
7 11 25
7 12 57
7 13 34
7 14 86
7 15 52
7 16 25
7 17 65
7 18 74
7 19 75
7 20 87
7 21 93
7 22 10
7 23 58
7 24 90
7 25 54
7 26 79
7 27 95
7 28 89
7 29 83
7 30 0
7 31 88
7 32 41
7 33 27
7 34 91
7 35 80
7 36 58
7 37 79
7 38 95
7 39 83
8 9 63
8 10 74
8 11 13
8 12 79
8 13 51
8 14 64
8 15 90
8 16 59
8 17 88
8 18 45
8 19 65
8 20 84
8 21 10
8 22 94
8 23 65
8 24 47
8 25 26
8 26 11
8 27 28
8 28 7
8 29 1
8 30 71
8 31 33
8 32 82
8 33 38
8 34 1
8 35 29
8 36 95
8 37 46
8 38 86
8 39 26
9 10 37
9 11 41
9 12 86
9 13 10
9 14 19
9 15 27
9 16 60
9 17 50
9 18 58
9 19 84
9 20 54
9 21 95
9 22 99
9 23 40
9 24 1
9 25 6
9 26 98
9 27 35
9 28 82
9 29 81
9 30 60
9 31 74
9 32 78
9 33 26
9 34 69
9 35 65
9 36 67
9 37 34
9 38 25
9 39 9
10 11 26
10 12 50
10 13 8
10 14 62
10 15 1
10 16 58
10 17 2
10 18 68
10 19 16
10 20 54
10 21 83
10 22 99
10 23 78
10 24 92
10 25 40
10 26 0
10 27 36
10 28 48
10 29 82
10 30 88
10 31 17
10 32 26
10 33 30
10 34 19
10 35 39
10 36 35
10 37 62
10 38 48
10 39 65
11 12 41
11 13 15
11 14 28
11 15 96
11 16 87
11 17 7
11 18 86
11 19 41
11 20 4
11 21 41
11 22 98
11 23 72
11 24 6
11 25 41
11 26 43
11 27 19
11 28 94
11 29 2
11 30 83
11 31 79
11 32 39
11 33 93
11 34 73
11 35 13
11 36 94
11 37 2
11 38 32
11 39 100
12 13 8
12 14 67
12 15 62
12 16 79
12 17 81
12 18 53
12 19 69
12 20 6
12 21 2
12 22 95
12 23 61
12 24 91
12 25 66
12 26 24
12 27 33
12 28 92
12 29 96
12 30 55
12 31 11
12 32 16
12 33 55
12 34 71
12 35 72
12 36 13
12 37 67
12 38 37
12 39 64
13 14 2
13 15 63
13 16 33
13 17 89
13 18 52
13 19 51
13 20 68
13 21 99
13 22 74
13 23 0
13 24 67
13 25 85
13 26 95
13 27 40
13 28 50
13 29 16
13 30 91
13 31 11
13 32 4
13 33 60
13 34 13
13 35 89
13 36 35
13 37 21
13 38 14
13 39 28
14 15 83
14 16 99
14 17 5
14 18 98
14 19 46
14 20 96
14 21 83
14 22 18
14 23 33
14 24 13
14 25 90
14 26 59
14 27 21
14 28 47
14 29 83
14 30 20
14 31 64
14 32 4
14 33 72
14 34 33
14 35 34
14 36 91
14 37 10
14 38 39
14 39 57
15 16 71
15 17 68
15 18 43
15 19 62
15 20 95
15 21 69
15 22 72
15 23 12
15 24 42
15 25 26
15 26 15
15 27 58
15 28 28
15 29 90
15 30 97
15 31 76
15 32 61
15 33 49
15 34 84
15 35 73
15 36 11
15 37 53
15 38 6
15 39 36
16 17 36
16 18 93
16 19 89
16 20 51
16 21 63
16 22 22
16 23 73
16 24 62
16 25 53
16 26 48
16 27 90
16 28 100
16 29 86
16 30 96
16 31 89
16 32 75
16 33 68
16 34 98
16 35 98
16 36 68
16 37 24
16 38 75
16 39 72
17 18 83
17 19 34
17 20 55
17 21 72
17 22 12
17 23 4
17 24 83
17 25 78
17 26 3
17 27 59
17 28 35
17 29 72
17 30 7
17 31 14
17 32 14
17 33 27
17 34 1
17 35 75
17 36 10
17 37 48
17 38 94
17 39 41
18 19 82
18 20 11
18 21 78
18 22 43
18 23 17
18 24 51
18 25 7
18 26 26
18 27 52
18 28 30
18 29 52
18 30 75
18 31 55
18 32 37
18 33 48
18 34 90
18 35 63
18 36 47
18 37 35
18 38 54
18 39 99
19 20 18
19 21 77
19 22 46
19 23 31
19 24 44
19 25 7
19 26 92
19 27 53
19 28 65
19 29 6
19 30 75
19 31 13
19 32 79
19 33 52
19 34 37
19 35 22
19 36 92
19 37 77
19 38 38
19 39 51
20 21 32
20 22 50
20 23 0
20 24 44
20 25 65
20 26 77
20 27 63
20 28 90
20 29 29
20 30 19
20 31 29
20 32 20
20 33 95
20 34 29
20 35 82
20 36 14
20 37 23
20 38 63
20 39 17
21 22 82
21 23 11
21 24 67
21 25 60
21 26 54
21 27 69
21 28 99
21 29 51
21 30 11
