48 1128
1 2 44
1 3 81
1 4 44
1 5 75
1 6 94
1 7 76
1 8 92
1 9 4
1 10 67
1 11 79
1 12 33
1 13 85
1 14 33
1 15 95
1 16 22
1 17 21
1 18 51
1 19 51
1 20 28
1 21 74
1 22 29
1 23 39
1 24 11
1 25 3
1 26 40
1 27 69
1 28 10
1 29 6
1 30 74
1 31 82
1 32 37
1 33 79
1 34 60
1 35 84
1 36 58
1 37 62
1 38 28
1 39 54
1 40 28
1 41 51
1 42 14
1 43 95
1 44 79
1 45 77
1 46 93
1 47 96
1 48 78
2 3 11
2 4 67
2 5 6
2 6 82
2 7 71
2 8 35
2 9 39
2 10 10
2 11 14
2 12 88
2 13 8
2 14 94
2 15 8
2 16 91
2 17 38
2 18 45
2 19 71
2 20 61
2 21 11
2 22 76
2 23 70
2 24 4
2 25 44
2 26 10
2 27 65
2 28 67
2 29 31
2 30 5
2 31 93
2 32 55
2 33 93
2 34 98
2 35 93
2 36 47
2 37 3
2 38 34
2 39 92
2 40 81
2 41 11
2 42 4
2 43 37
2 44 74
2 45 88
2 46 5
2 47 1
2 48 34
3 4 24
3 5 45
3 6 73
3 7 1
3 8 39
3 9 13
3 10 44
3 11 90
3 12 61
3 13 85
3 14 19
3 15 77
3 16 6
3 17 15
3 18 89
3 19 8
3 20 39
3 21 28
3 22 65
3 23 91
3 24 6
3 25 73
3 26 33
3 27 100
3 28 50
3 29 53
3 30 97
3 31 94
3 32 91
3 33 52
3 34 49
3 35 32
3 36 12
3 37 63
3 38 20
3 39 76
3 40 2
3 41 95
3 42 23
3 43 7
3 44 45
3 45 74
3 46 98
3 47 78
3 48 55
4 5 42
4 6 51
4 7 7
4 8 17
4 9 5
4 10 88
4 11 69
4 12 14
4 13 79
4 14 97
4 15 49
4 16 8
4 17 55
4 18 55
4 19 58
4 20 43
4 21 72
4 22 5
4 23 57
4 24 71
4 25 2
4 26 30
4 27 10
4 28 47
4 29 28
4 30 2
4 31 8
4 32 49
4 33 75
4 34 97
4 35 60
4 36 13
4 37 44
4 38 32
4 39 60
4 40 86
4 41 26
4 42 40
4 43 2
4 44 96
4 45 29
4 46 75
4 47 51
4 48 38
5 6 90
5 7 88
5 8 44
5 9 4
5 10 49
5 11 9
5 12 87
5 13 87
5 14 73
5 15 21
5 16 56
5 17 98
5 18 26
5 19 78
5 20 27
5 21 76
5 22 96
5 23 88
5 24 83
5 25 9
5 26 46
5 27 17
5 28 60
5 29 35
5 30 39
5 31 43
5 32 18
5 33 27
5 34 61
5 35 0
5 36 90
5 37 45
5 38 30
5 39 45
5 40 45
5 41 25
5 42 64
5 43 62
5 44 55
5 45 100
5 46 94
5 47 99
5 48 71
6 7 84
6 8 21
6 9 84
6 10 29
6 11 65
6 12 61
6 13 59
6 14 71
6 15 97
6 16 66
6 17 90
6 18 86
6 19 99
6 20 26
6 21 38
6 22 35
6 23 36
6 24 62
6 25 11
6 26 50
6 27 34
6 28 84
6 29 16
6 30 16
6 31 90
6 32 75
6 33 66
6 34 24
6 35 2
6 36 68
6 37 52
6 38 92
6 39 53
6 40 54
6 41 44
6 42 44
6 43 93
6 44 5
6 45 46
6 46 87
6 47 88
6 48 23
7 8 54
7 9 49
7 10 32
7 11 80
7 12 19
7 13 77
7 14 13
7 15 7
7 16 70
7 17 94
7 18 59
7 19 93
7 20 58
7 21 21
7 22 51
7 23 59
7 24 12
7 25 19
7 26 93
7 27 93
7 28 18
7 29 27
7 30 15
7 31 33
7 32 61
7 33 18
7 34 29
7 35 99
7 36 30
7 37 38
7 38 49
7 39 51
7 40 19
7 41 74
7 42 73
7 43 51
7 44 83
7 45 65
7 46 19
7 47 77
7 48 67
8 9 10
8 10 67
8 11 74
8 12 83
8 13 70
8 14 6
8 15 63
8 16 32
8 17 84
8 18 96
8 19 18
8 20 52
8 21 11
8 22 79
8 23 58
8 24 65
8 25 47
8 26 68
8 27 77
8 28 44
8 29 18
8 30 60
8 31 16
8 32 79
8 33 44
8 34 73
8 35 73
8 36 88
8 37 79
8 38 59
8 39 62
8 40 50
8 41 80
8 42 17
8 43 10
8 44 94
8 45 12
8 46 25
8 47 9
8 48 61
