45 990
1 2 88
1 3 29
1 4 84
1 5 75
1 6 51
1 7 1
1 8 96
1 9 42
1 10 68
1 11 34
1 12 63
1 13 0
1 14 19
1 15 52
1 16 9
1 17 18
1 18 7
1 19 59
1 20 29
1 21 23
1 22 40
1 23 69
1 24 4
1 25 34
1 26 40
1 27 63
1 28 61
1 29 25
1 30 77
1 31 75
1 32 88
1 33 16
1 34 43
1 35 76
1 36 59
1 37 24
1 38 46
1 39 81
1 40 79
1 41 73
1 42 86
1 43 12
1 44 28
1 45 31
2 3 57
2 4 52
2 5 45
2 6 90
2 7 27
2 8 80
2 9 27
2 10 52
2 11 61
2 12 74
2 13 52
2 14 8
2 15 34
2 16 88
2 17 78
2 18 75
2 19 57
2 20 72
2 21 31
2 22 47
2 23 50
2 24 94
2 25 5
2 26 77
2 27 57
2 28 69
2 29 88
2 30 36
2 31 73
2 32 12
2 33 66
2 34 51
2 35 60
2 36 73
2 37 60
2 38 77
2 39 49
2 40 17
2 41 2
2 42 100
2 43 9
2 44 46
2 45 38
3 4 85
3 5 2
3 6 39
3 7 13
3 8 17
3 9 22
3 10 88
3 11 37
3 12 36
3 13 92
3 14 15
3 15 53
3 16 59
3 17 63
3 18 16
3 19 93
3 20 91
3 21 21
3 22 100
3 23 100
3 24 25
3 25 87
3 26 99
3 27 11
3 28 67
3 29 8
3 30 91
3 31 18
3 32 88
3 33 96
3 34 50
3 35 1
3 36 15
3 37 38
3 38 18
3 39 86
3 40 49
3 41 10
3 42 45
3 43 31
3 44 19
3 45 63
4 5 77
4 6 34
4 7 7
4 8 78
4 9 43
4 10 47
4 11 42
4 12 0
4 13 41
4 14 46
4 15 7
4 16 20
4 17 52
4 18 95
4 19 50
4 20 31
4 21 7
4 22 100
4 23 99
4 24 8
4 25 87
4 26 4
4 27 77
4 28 35
4 29 53
4 30 63
4 31 81
4 32 77
4 33 55
4 34 97
4 35 98
4 36 13
4 37 2
4 38 32
4 39 35
4 40 69
4 41 14
4 42 53
4 43 61
4 44 23
4 45 10
5 6 47
5 7 24
5 8 10
5 9 38
5 10 56
5 11 2
5 12 5
5 13 37
5 14 51
5 15 61
5 16 25
5 17 49
5 18 84
5 19 94
5 20 82
5 21 47
5 22 88
5 23 89
5 24 45
5 25 97
5 26 76
5 27 89
5 28 31
5 29 71
5 30 42
5 31 79
5 32 84
5 33 3
5 34 82
5 35 78
5 36 59
5 37 62
5 38 75
5 39 45
5 40 50
5 41 40
5 42 87
5 43 38
5 44 100
5 45 100
6 7 79
6 8 14
6 9 77
6 10 60
6 11 84
6 12 54
6 13 40
6 14 43
6 15 65
6 16 37
6 17 64
6 18 77
6 19 17
6 20 32
6 21 2
6 22 68
6 23 79
6 24 98
6 25 66
6 26 55
6 27 95
6 28 42
6 29 68
6 30 30
6 31 9
6 32 0
6 33 54
6 34 50
6 35 44
6 36 13
6 37 76
6 38 46
6 39 9
6 40 58
6 41 2
6 42 98
6 43 91
6 44 39
6 45 18
7 8 12
7 9 26
7 10 28
7 11 21
7 12 95
7 13 33
7 14 61
7 15 15
7 16 86
7 17 91
7 18 52
7 19 35
7 20 87
7 21 94
7 22 25
7 23 60
7 24 33
7 25 75
7 26 62
7 27 51
7 28 46
7 29 67
7 30 36
7 31 17
7 32 50
7 33 92
7 34 80
7 35 81
7 36 24
7 37 97
7 38 24
7 39 27
7 40 83
7 41 7
7 42 35
7 43 97
7 44 54
7 45 21
8 9 31
8 10 12
8 11 3
8 12 1
8 13 24
8 14 98
8 15 73
8 16 66
8 17 94
8 18 86
8 19 46
8 20 99
8 21 89
8 22 91
8 23 48
8 24 34
8 25 57
8 26 81
8 27 91
8 28 70
8 29 27
8 30 39
8 31 51
8 32 96
8 33 25
8 34 66
8 35 19
8 36 44
8 37 87
8 38 65
8 39 83
8 40 0
8 41 62
8 42 71
8 43 54
8 44 28
8 45 42
9 10 19
9 11 19
9 12 18
