88 3828
1 2 53
1 3 92
1 4 43
1 5 71
1 6 90
1 7 33
1 8 35
1 9 25
1 10 14
1 11 38
1 12 52
1 13 49
1 14 24
1 15 69
1 16 90
1 17 3
1 18 85
1 19 46
1 20 45
1 21 24
1 22 80
1 23 22
1 24 54
1 25 53
1 26 67
1 27 7
1 28 87
1 29 70
1 30 56
1 31 7
1 32 11
1 33 45
1 34 20
1 35 71
1 36 96
1 37 70
1 38 62
1 39 18
1 40 95
1 41 38
1 42 25
1 43 54
1 44 34
1 45 73
1 46 38
1 47 53
1 48 89
1 49 82
1 50 5
1 51 18
1 52 25
1 53 43
1 54 40
1 55 92
1 56 65
1 57 13
1 58 80
1 59 57
1 60 18
1 61 76
1 62 91
1 63 67
1 64 71
1 65 63
1 66 23
1 67 80
1 68 33
1 69 33
1 70 80
1 71 29
1 72 6
1 73 61
1 74 73
1 75 71
1 76 32
1 77 76
1 78 69
1 79 72
1 80 59
1 81 63
1 82 33
1 83 94
1 84 78
1 85 62
1 86 59
1 87 59
1 88 93
2 3 12
2 4 54
2 5 30
2 6 83
2 7 13
2 8 43
2 9 8
2 10 36
2 11 51
2 12 63
2 13 12
2 14 66
2 15 55
2 16 63
2 17 57
2 18 40
2 19 2
2 20 21
2 21 25
2 22 94
2 23 17
2 24 23
2 25 36
2 26 8
2 27 53
2 28 51
2 29 38
2 30 26
2 31 47
2 32 7
2 33 66
2 34 87
2 35 80
2 36 99
2 37 98
2 38 28
2 39 14
2 40 10
2 41 60
2 42 4
2 43 9
2 44 60
2 45 46
2 46 59
2 47 44
2 48 42
2 49 9
2 50 41
2 51 10
2 52 36
2 53 84
2 54 11
2 55 17
2 56 71
2 57 40
2 58 7
2 59 87
2 60 6
2 61 93
2 62 80
2 63 31
2 64 51
2 65 94
2 66 70
2 67 44
2 68 77
2 69 76
2 70 32
2 71 44
2 72 92
2 73 60
2 74 2
2 75 72
2 76 86
2 77 48
2 78 62
2 79 59
2 80 100
2 81 56
2 82 93
2 83 31
2 84 69
2 85 89
2 86 41
2 87 58
2 88 71
3 4 7
3 5 52
3 6 56
3 7 36
3 8 21
3 9 100
3 10 47
3 11 80
3 12 62
3 13 56
3 14 58
3 15 42
3 16 23
3 17 32
3 18 89
3 19 23
3 20 51
3 21 46
3 22 68
3 23 15
3 24 77
3 25 40
3 26 84
3 27 22
3 28 74
3 29 39
3 30 76
3 31 65
3 32 24
3 33 26
3 34 32
3 35 69
3 36 72
3 37 20
3 38 59
3 39 45
3 40 83
3 41 95
3 42 37
3 43 48
3 44 83
3 45 4
3 46 4
3 47 53
3 48 45
3 49 99
3 50 76
3 51 30
3 52 62
3 53 52
3 54 64
3 55 65
3 56 58
3 57 74
3 58 87
3 59 97
3 60 43
3 61 98
3 62 50
3 63 2
3 64 48
3 65 62
3 66 84
3 67 92
3 68 57
3 69 67
3 70 91
3 71 30
3 72 36
3 73 88
3 74 35
3 75 8
3 76 90
3 77 24
3 78 73
3 79 36
3 80 86
3 81 96
3 82 69
3 83 87
3 84 68
3 85 59
3 86 20
3 87 67
3 88 2
4 5 86
4 6 4
4 7 92
4 8 18
4 9 96
4 10 26
4 11 26
4 12 78
4 13 51
4 14 4
4 15 36
4 16 3
4 17 30
4 18 65
4 19 1
4 20 43
4 21 38
4 22 38
4 23 77
4 24 85
4 25 18
4 26 35
4 27 40
4 28 61
4 29 58
4 30 90
4 31 63
4 32 10
4 33 55
4 34 86
4 35 40
4 36 24
4 37 63
4 38 99
4 39 48
4 40 84
4 41 72
4 42 8
4 43 56
4 44 48
4 45 41
4 46 83
4 47 73
4 48 73
4 49 94
4 50 44
4 51 67
4 52 41
4 53 4
4 54 89
4 55 24
4 56 42
4 57 44
4 58 4
4 59 26
4 60 93
4 61 80
4 62 3
4 63 11
4 64 20
4 65 96
4 66 62
4 67 48
4 68 66
4 69 45
4 70 69
4 71 60
4 72 58
4 73 85
4 74 98
4 75 0
4 76 91
4 77 34
4 78 62
4 79 71
4 80 51
4 81 66
4 82 47
4 83 4
4 84 45
4 85 65
4 86 76
4 87 23
4 88 61
5 6 66
5 7 73
5 8 94
5 9 59
5 10 77
5 11 35
5 12 67
5 13 60
5 14 27
5 15 84
5 16 1
5 17 56
5 18 33
5 19 10
5 20 65
5 21 25
5 22 64
5 23 43
5 24 39
5 25 70
5 26 43
5 27 62
5 28 51
5 29 53
5 30 80
5 31 14
5 32 80
5 33 21
5 34 72
5 35 98
5 36 45
5 37 24
5 38 58
5 39 24
5 40 53
5 41 64
5 42 50
5 43 22
5 44 7
5 45 95
5 46 97
5 47 20
5 48 56
5 49 96
5 50 65
5 51 44
5 52 44
5 53 87
5 54 25
5 55 18
5 56 31
5 57 50
5 58 17
5 59 15
5 60 70
5 61 12
5 62 75
5 63 5
5 64 99
5 65 34
5 66 41
5 67 45
5 68 80
5 69 29
5 70 61
5 71 83
5 72 50
5 73 27
5 74 59
5 75 48
5 76 66
5 77 55
5 78 48
5 79 29
5 80 25
5 81 89
5 82 27
5 83 53
5 84 53
5 85 87
5 86 23
5 87 26
5 88 48
6 7 73
6 8 39
6 9 11
6 10 26
6 11 18
6 12 49
6 13 17
6 14 20
6 15 22
6 16 81
6 17 2
6 18 73
6 19 14
6 20 25
6 21 92
6 22 61
6 23 87
6 24 46
6 25 7
6 26 98
6 27 42
