71 2485
1 2 16
1 3 62
1 4 54
1 5 68
1 6 90
1 7 88
1 8 62
1 9 73
1 10 74
1 11 2
1 12 71
1 13 91
1 14 29
1 15 31
1 16 34
1 17 45
1 18 27
1 19 78
1 20 0
1 21 27
1 22 58
1 23 55
1 24 10
1 25 7
1 26 77
1 27 87
1 28 7
1 29 2
1 30 17
1 31 100
1 32 30
1 33 6
1 34 50
1 35 80
1 36 14
1 37 61
1 38 89
1 39 26
1 40 40
1 41 48
1 42 75
1 43 1
1 44 33
1 45 50
1 46 46
1 47 97
1 48 78
1 49 3
1 50 87
1 51 77
1 52 80
1 53 77
1 54 5
1 55 26
1 56 34
1 57 70
1 58 83
1 59 34
1 60 90
1 61 54
1 62 95
1 63 85
1 64 82
1 65 68
1 66 46
1 67 50
1 68 27
1 69 63
1 70 100
1 71 48
2 3 29
2 4 63
2 5 25
2 6 11
2 7 73
2 8 18
2 9 44
2 10 0
2 11 98
2 12 81
2 13 44
2 14 74
2 15 33
2 16 54
2 17 80
2 18 52
2 19 47
2 20 64
2 21 43
2 22 32
2 23 88
2 24 54
2 25 89
2 26 78
2 27 15
2 28 67
2 29 21
2 30 50
2 31 56
2 32 64
2 33 21
2 34 92
2 35 66
2 36 78
2 37 35
2 38 93
2 39 83
2 40 54
2 41 35
2 42 25
2 43 99
2 44 74
2 45 93
2 46 75
2 47 19
2 48 55
2 49 75
2 50 61
2 51 0
2 52 14
2 53 7
2 54 58
2 55 19
2 56 100
2 57 86
2 58 35
2 59 49
2 60 14
2 61 29
2 62 44
2 63 23
2 64 21
2 65 97
2 66 1
2 67 68
2 68 32
2 69 92
2 70 10
2 71 63
3 4 58
3 5 74
3 6 28
3 7 45
3 8 48
3 9 39
3 10 46
3 11 9
3 12 60
3 13 43
3 14 91
3 15 16
3 16 23
3 17 92
3 18 57
3 19 67
3 20 14
3 21 32
3 22 77
3 23 46
3 24 97
3 25 60
3 26 10
3 27 77
3 28 61
3 29 93
3 30 5
3 31 100
3 32 85
3 33 41
3 34 12
3 35 42
3 36 81
3 37 9
3 38 1
3 39 85
3 40 54
3 41 33
3 42 32
3 43 79
3 44 87
3 45 5
3 46 37
3 47 0
3 48 87
3 49 3
3 50 28
3 51 66
3 52 77
3 53 79
3 54 60
3 55 12
3 56 74
3 57 97
3 58 40
3 59 95
3 60 1
3 61 86
3 62 41
3 63 43
3 64 4
3 65 53
3 66 3
3 67 7
3 68 15
3 69 44
3 70 57
3 71 61
4 5 56
4 6 64
4 7 69
4 8 91
4 9 18
4 10 63
4 11 80
4 12 60
4 13 31
4 14 83
4 15 50
4 16 0
4 17 23
4 18 9
4 19 99
4 20 24
4 21 77
4 22 77
4 23 53
4 24 58
4 25 41
4 26 67
4 27 62
4 28 22
4 29 58
4 30 72
4 31 67
4 32 83
4 33 70
4 34 44
4 35 99
4 36 21
4 37 79
4 38 96
4 39 61
4 40 40
4 41 83
4 42 73
4 43 2
4 44 78
4 45 83
4 46 81
4 47 33
4 48 50
4 49 74
4 50 5
4 51 47
4 52 19
4 53 65
4 54 48
4 55 1
4 56 95
4 57 84
4 58 53
4 59 44
4 60 41
4 61 47
4 62 14
4 63 9
4 64 9
4 65 89
4 66 50
4 67 76
4 68 92
4 69 58
4 70 55
4 71 46
5 6 19
5 7 14
5 8 56
5 9 20
5 10 1
5 11 62
5 12 49
5 13 33
5 14 60
5 15 55
5 16 65
5 17 84
5 18 100
5 19 42
5 20 10
5 21 66
5 22 70
5 23 60
5 24 10
5 25 54
5 26 73
5 27 87
5 28 66
5 29 65
5 30 63
5 31 65
5 32 76
5 33 4
5 34 18
5 35 17
5 36 23
5 37 56
5 38 37
5 39 69
5 40 2
5 41 70
5 42 66
5 43 32
5 44 48
5 45 83
5 46 100
5 47 56
5 48 44
5 49 35
5 50 99
5 51 19
5 52 8
5 53 78
5 54 13
5 55 27
5 56 84
5 57 97
5 58 12
5 59 78
5 60 14
5 61 1
5 62 19
5 63 76
5 64 1
5 65 19
5 66 73
5 67 86
5 68 86
5 69 37
5 70 86
5 71 83
6 7 18
6 8 93
6 9 61
6 10 81
6 11 36
6 12 89
6 13 9
6 14 61
6 15 60
6 16 41
6 17 100
6 18 78
6 19 2
6 20 70
6 21 8
6 22 67
6 23 5
6 24 98
6 25 50
6 26 26
6 27 98
6 28 61
6 29 64
6 30 47
6 31 16
6 32 48
6 33 53
6 34 30
6 35 30
6 36 49
6 37 53
6 38 2
6 39 73
6 40 90
6 41 53
6 42 31
6 43 98
6 44 10
6 45 95
6 46 97
6 47 16
6 48 90
6 49 59
6 50 54
6 51 65
6 52 75
6 53 92
6 54 23
6 55 24
6 56 53
6 57 54
6 58 30
6 59 35
6 60 50
6 61 59
6 62 72
6 63 92
6 64 100
6 65 58
6 66 27
6 67 55
6 68 98
6 69 6
6 70 89
6 71 21
7 8 78
7 9 67
7 10 69
7 11 34
7 12 94
7 13 95
7 14 52
7 15 72
7 16 52
7 17 55
7 18 63
7 19 89
7 20 24
7 21 31
7 22 69
7 23 93
7 24 43
7 25 54
7 26 89
7 27 76
7 28 92
7 29 99
7 30 13
7 31 6
7 32 69
7 33 80
7 34 60
7 35 65
7 36 3
7 37 51
7 38 59
7 39 68
7 40 23
7 41 29
7 42 100
7 43 86
7 44 20
7 45 14
7 46 33
7 47 86
7 48 41
7 49 40
7 50 56
7 51 47
7 52 79
7 53 2
7 54 76
7 55 89
7 56 66
7 57 64
7 58 35
7 59 51
7 60 94
7 61 13
7 62 50
7 63 81
7 64 91
7 65 35
7 66 50
7 67 81
7 68 63
7 69 99
7 70 14
7 71 97
8 9 53
8 10 58
8 11 20
8 12 23
8 13 54
8 14 79
8 15 72
8 16 7
8 17 68
8 18 31
8 19 29
8 20 16
8 21 42
8 22 87
8 23 52
8 24 64
8 25 26
8 26 2
8 27 6
8 28 85
8 29 28
8 30 91
8 31 42
8 32 90
8 33 99
8 34 98
8 35 36
8 36 25
8 37 88
8 38 100
8 39 42
8 40 55
8 41 18
8 42 2
8 43 21
8 44 86
8 45 7
8 46 63
8 47 80
8 48 85
8 49 25
8 50 61
8 51 87
8 52 25
8 53 88
8 54 81
8 55 25
8 56 50
8 57 82
8 58 64
8 59 87
8 60 69
8 61 7
8 62 25
8 63 45
8 64 35
8 65 71
8 66 66
8 67 88
8 68 20
8 69 28
8 70 43
8 71 46
9 10 75
9 11 82
9 12 46
9 13 78
9 14 56
9 15 14
9 16 57
9 17 82
9 18 12
9 19 75
9 20 25
9 21 2
9 22 86
9 23 40
9 24 92
9 25 44
9 26 41
9 27 27
9 28 37
9 29 17
9 30 86
9 31 8
9 32 44
9 33 67
9 34 4
9 35 43
9 36 24
9 37 30
9 38 28
9 39 94
9 40 2
9 41 70
9 42 100
9 43 94
9 44 15
9 45 90
9 46 36
9 47 74
9 48 17
9 49 46
9 50 79
9 51 91
9 52 81
9 53 92
9 54 55
9 55 81
9 56 52
9 57 15
9 58 0
9 59 51
9 60 68
9 61 87
9 62 21
9 63 37
9 64 9
9 65 61
9 66 7
9 67 7
9 68 92
9 69 60
9 70 88
9 71 95
10 11 96
10 12 44
10 13 92
10 14 37
10 15 37
10 16 97
10 17 15
10 18 32
10 19 75
10 20 73
10 21 46
10 22 38
10 23 53
10 24 84
10 25 5
10 26 50
10 27 86
10 28 14
10 29 27
10 30 3
10 31 17
10 32 51
10 33 21
10 34 32
10 35 63
10 36 46
10 37 42
10 38 91
10 39 60
10 40 69
10 41 24
10 42 62
10 43 72
10 44 2
10 45 12
10 46 81
10 47 92
10 48 83
10 49 100
10 50 72
10 51 66
10 52 55
10 53 33
10 54 9
10 55 73
10 56 86
10 57 21
10 58 74
10 59 16
10 60 81
10 61 0
10 62 19
10 63 45
10 64 23
10 65 66
10 66 26
10 67 67
10 68 50
10 69 56
10 70 16
10 71 40
11 12 66
11 13 0
11 14 42
11 15 22
11 16 46
11 17 66
11 18 71
11 19 85
11 20 97
11 21 21
11 22 23
11 23 82
11 24 49
11 25 33
11 26 39
11 27 76
11 28 94
11 29 79
11 30 65
11 31 41
11 32 74
11 33 47
11 34 52
11 35 62
11 36 6
11 37 60
11 38 77
11 39 56
11 40 30
11 41 12
11 42 68
11 43 56
11 44 69
11 45 47
11 46 31
11 47 20
11 48 83
11 49 68
