20 190
1 2 8
1 3 75
1 4 27
1 5 79
1 6 69
1 7 5
1 8 3
1 9 73
1 10 31
1 11 66
1 12 0
1 13 61
1 14 90
1 15 51
1 16 58
1 17 66
1 18 37
1 19 78
1 20 0
2 3 54
2 4 63
2 5 29
2 6 70
2 7 59
2 8 67
2 9 61
2 10 41
2 11 94
2 12 31
2 13 18
2 14 87
2 15 36
2 16 53
2 17 36
2 18 23
2 19 93
2 20 2
3 4 9
3 5 40
3 6 93
3 7 7
3 8 30
3 9 81
3 10 63
3 11 8
3 12 25
3 13 63
3 14 38
3 15 74
3 16 30
3 17 37
3 18 49
3 19 42
3 20 94
4 5 98
4 6 11
4 7 4
4 8 72
4 9 91
4 10 69
4 11 31
4 12 12
4 13 90
4 14 60
4 15 62
4 16 81
4 17 69
4 18 4
4 19 17
4 20 81
5 6 93
5 7 40
5 8 48
5 9 97
5 10 66
5 11 4
5 12 58
5 13 59
5 14 72
5 15 16
5 16 61
5 17 87
5 18 53
5 19 63
5 20 98
6 7 63
6 8 3
6 9 83
6 10 9
6 11 88
6 12 78
6 13 1
6 14 36
6 15 0
6 16 65
6 17 12
6 18 31
6 19 54
6 20 59
7 8 100
7 9 57
7 10 72
7 11 38
7 12 31
7 13 80
7 14 94
7 15 63
7 16 30
7 17 36
7 18 26
7 19 69
7 20 56
8 9 66
8 10 35
8 11 48
8 12 32
8 13 44
8 14 75
8 15 64
8 16 17
8 17 53
8 18 51
8 19 69
8 20 30
9 10 88
9 11 90
9 12 96
9 13 19
9 14 39
9 15 36
9 16 60
9 17 31
9 18 91
9 19 41
9 20 67
10 11 58
10 12 78
10 13 97
10 14 83
10 15 84
10 16 4
10 17 22
10 18 69
10 19 60
10 20 83
11 12 86
11 13 27
11 14 60
11 15 44
11 16 85
11 17 31
11 18 42
11 19 68
11 20 24
12 13 68
12 14 41
12 15 32
12 16 4
12 17 90
12 18 99
12 19 89
12 20 44
13 14 29
13 15 93
13 16 88
13 17 44
13 18 33
13 19 8
13 20 88
14 15 38
14 16 88
14 17 10
14 18 5
14 19 77
14 20 36
15 16 18
15 17 22
15 18 89
15 19 44
15 20 42
16 17 90
16 18 73
16 19 81
16 20 42
17 18 91
17 19 50
17 20 95
18 19 70
18 20 53
19 20 25
