99 4851
1 2 1
1 3 67
1 4 36
1 5 83
1 6 39
1 7 88
1 8 30
1 9 83
1 10 18
1 11 38
1 12 56
1 13 60
1 14 22
1 15 42
1 16 46
1 17 25
1 18 30
1 19 10
1 20 60
1 21 70
1 22 45
1 23 61
1 24 89
1 25 51
1 26 35
1 27 100
1 28 67
1 29 18
1 30 7
1 31 31
1 32 65
1 33 74
1 34 57
1 35 83
1 36 29
1 37 81
1 38 97
1 39 92
1 40 64
1 41 87
1 42 18
1 43 74
1 44 98
1 45 76
1 46 6
1 47 26
1 48 65
1 49 95
1 50 78
1 51 99
1 52 47
1 53 33
1 54 87
1 55 2
1 56 73
1 57 32
1 58 74
1 59 81
1 60 99
1 61 38
1 62 72
1 63 55
1 64 23
1 65 24
1 66 13
1 67 14
1 68 38
1 69 92
1 70 85
1 71 55
1 72 43
1 73 58
1 74 86
1 75 70
1 76 67
1 77 1
1 78 73
1 79 73
1 80 59
1 81 52
1 82 56
1 83 83
1 84 80
1 85 27
1 86 59
1 87 99
1 88 23
1 89 53
1 90 77
1 91 48
1 92 9
1 93 21
1 94 75
1 95 50
1 96 39
1 97 97
1 98 65
1 99 34
2 3 15
2 4 0
2 5 54
2 6 47
2 7 94
2 8 41
2 9 37
2 10 74
2 11 89
2 12 50
2 13 64
2 14 69
2 15 5
2 16 93
2 17 72
2 18 35
2 19 58
2 20 49
2 21 74
2 22 36
2 23 58
2 24 78
2 25 46
2 26 26
2 27 57
2 28 47
2 29 45
2 30 45
2 31 13
2 32 49
2 33 73
2 34 23
2 35 59
2 36 9
2 37 36
2 38 87
2 39 57
2 40 86
2 41 69
2 42 94
2 43 62
2 44 14
2 45 68
2 46 78
2 47 56
2 48 44
2 49 49
2 50 42
2 51 32
2 52 44
2 53 19
2 54 62
2 55 6
2 56 32
2 57 83
2 58 8
2 59 61
2 60 12
2 61 53
2 62 58
2 63 47
2 64 60
2 65 2
2 66 66
2 67 89
2 68 90
2 69 16
2 70 83
2 71 79
2 72 80
2 73 79
2 74 59
2 75 73
2 76 14
2 77 1
2 78 73
2 79 64
2 80 52
2 81 84
2 82 58
2 83 74
2 84 51
2 85 22
2 86 9
2 87 80
2 88 1
2 89 49
2 90 19
2 91 89
2 92 18
2 93 31
2 94 39
2 95 52
2 96 28
2 97 68
2 98 84
2 99 34
3 4 70
3 5 51
3 6 52
3 7 49
3 8 65
3 9 14
3 10 66
3 11 78
3 12 36
3 13 31
3 14 94
3 15 40
3 16 91
3 17 52
3 18 15
3 19 19
3 20 62
3 21 47
3 22 2
3 23 4
3 24 89
3 25 89
3 26 94
3 27 73
3 28 83
3 29 0
3 30 2
3 31 16
3 32 24
3 33 55
3 34 21
3 35 24
3 36 1
3 37 15
3 38 90
3 39 51
3 40 22
3 41 57
3 42 2
3 43 29
3 44 32
3 45 62
3 46 29
3 47 93
3 48 52
3 49 99
3 50 21
3 51 2
3 52 66
3 53 38
3 54 82
3 55 70
3 56 44
3 57 63
3 58 11
3 59 1
3 60 74
3 61 91
3 62 18
3 63 48
3 64 7
3 65 70
3 66 74
3 67 6
3 68 24
3 69 83
3 70 71
3 71 7
3 72 47
3 73 91
3 74 71
3 75 42
3 76 7
3 77 20
3 78 78
3 79 55
3 80 100
3 81 10
3 82 49
3 83 68
3 84 73
3 85 41
3 86 68
3 87 99
3 88 68
3 89 90
3 90 19
3 91 79
3 92 20
3 93 9
3 94 73
3 95 8
3 96 70
3 97 14
3 98 58
3 99 79
4 5 49
4 6 68
4 7 72
4 8 90
4 9 35
4 10 56
4 11 53
4 12 37
4 13 85
4 14 60
4 15 81
4 16 49
4 17 12
4 18 89
4 19 45
4 20 90
4 21 17
4 22 29
4 23 16
4 24 48
4 25 44
4 26 85
4 27 36
4 28 93
4 29 22
4 30 76
4 31 24
4 32 93
4 33 63
4 34 39
4 35 41
4 36 78
4 37 33
4 38 100
4 39 12
4 40 59
4 41 34
4 42 72
4 43 79
4 44 30
4 45 4
4 46 93
4 47 64
4 48 15
4 49 63
4 50 31
4 51 54
4 52 56
4 53 28
4 54 75
4 55 40
4 56 87
4 57 82
4 58 40
4 59 93
4 60 96
4 61 44
4 62 29
4 63 75
4 64 75
4 65 29
4 66 19
4 67 27
4 68 67
4 69 76
4 70 3
4 71 51
4 72 4
4 73 86
4 74 24
4 75 28
4 76 7
4 77 30
4 78 87
4 79 78
4 80 87
4 81 90
4 82 70
4 83 9
4 84 6
4 85 35
4 86 39
4 87 19
4 88 77
4 89 2
4 90 77
4 91 63
4 92 17
4 93 46
4 94 6
4 95 77
4 96 80
4 97 32
4 98 28
4 99 51
5 6 64
5 7 2
5 8 84
5 9 73
5 10 82
5 11 92
5 12 99
5 13 25
5 14 12
5 15 39
5 16 100
5 17 42
5 18 42
5 19 65
5 20 30
5 21 45
5 22 75
5 23 37
5 24 35
5 25 28
5 26 60
5 27 22
5 28 83
5 29 96
5 30 11
5 31 46
5 32 25
5 33 67
5 34 14
5 35 68
5 36 33
5 37 16
5 38 19
5 39 10
5 40 48
5 41 40
5 42 87
5 43 64
5 44 16
5 45 89
5 46 49
5 47 51
5 48 32
5 49 36
5 50 72
5 51 19
5 52 58
5 53 75
5 54 45
5 55 12
5 56 67
5 57 81
5 58 50
5 59 5
5 60 78
5 61 54
5 62 9
5 63 68
5 64 23
5 65 15
5 66 19
5 67 62
5 68 8
5 69 48
5 70 92
5 71 19
5 72 41
5 73 15
5 74 88
5 75 76
5 76 52
5 77 33
5 78 35
5 79 5
5 80 38
5 81 95
5 82 41
5 83 59
5 84 67
5 85 30
5 86 0
5 87 67
5 88 79
5 89 65
5 90 13
5 91 47
5 92 24
5 93 62
5 94 69
5 95 42
