65 2080
1 2 49
1 3 62
1 4 65
1 5 62
1 6 28
1 7 85
1 8 40
1 9 28
1 10 18
1 11 14
1 12 30
1 13 94
1 14 43
1 15 24
1 16 12
1 17 85
1 18 76
1 19 100
1 20 74
1 21 72
1 22 21
1 23 56
1 24 20
1 25 88
1 26 11
1 27 97
1 28 59
1 29 90
1 30 48
1 31 95
1 32 45
1 33 47
1 34 93
1 35 20
1 36 88
1 37 89
1 38 85
1 39 63
1 40 80
1 41 53
1 42 93
1 43 7
1 44 94
1 45 18
1 46 4
1 47 66
1 48 57
1 49 29
1 50 6
1 51 67
1 52 14
1 53 96
1 54 56
1 55 70
1 56 60
1 57 10
1 58 70
1 59 42
1 60 42
1 61 51
1 62 17
1 63 39
1 64 11
1 65 1
2 3 25
2 4 40
2 5 90
2 6 92
2 7 46
2 8 10
2 9 48
2 10 51
2 11 0
2 12 53
2 13 89
2 14 62
2 15 61
2 16 23
2 17 26
2 18 56
2 19 53
2 20 37
2 21 70
2 22 5
2 23 79
2 24 93
2 25 38
2 26 76
2 27 40
2 28 33
2 29 20
2 30 59
2 31 9
2 32 79
2 33 75
2 34 31
2 35 65
2 36 42
2 37 64
2 38 71
2 39 28
2 40 34
2 41 93
2 42 88
2 43 83
2 44 77
2 45 69
2 46 100
2 47 69
2 48 9
2 49 67
2 50 33
2 51 62
2 52 43
2 53 14
2 54 62
2 55 70
2 56 25
2 57 50
2 58 99
2 59 17
2 60 98
2 61 1
2 62 67
2 63 65
2 64 97
2 65 83
3 4 14
3 5 42
3 6 58
3 7 60
3 8 40
3 9 26
3 10 62
3 11 84
3 12 89
3 13 45
3 14 38
3 15 42
3 16 88
3 17 5
3 18 53
3 19 66
3 20 2
3 21 25
3 22 46
3 23 30
3 24 9
3 25 13
3 26 20
3 27 8
3 28 5
3 29 1
3 30 99
3 31 51
3 32 98
3 33 56
3 34 39
3 35 84
3 36 49
3 37 77
3 38 90
3 39 40
3 40 6
3 41 47
3 42 89
3 43 66
3 44 84
3 45 41
3 46 23
3 47 38
3 48 2
3 49 6
3 50 24
3 51 18
3 52 45
3 53 41
3 54 86
3 55 86
3 56 30
3 57 60
3 58 95
3 59 86
3 60 8
3 61 18
3 62 0
3 63 17
3 64 100
3 65 58
4 5 21
4 6 13
4 7 56
4 8 91
4 9 17
4 10 33
4 11 81
4 12 47
4 13 55
4 14 55
4 15 28
4 16 59
4 17 78
4 18 33
4 19 86
4 20 19
4 21 72
4 22 61
4 23 84
4 24 63
4 25 27
4 26 66
4 27 96
4 28 61
4 29 77
4 30 91
4 31 64
4 32 79
4 33 87
4 34 61
4 35 34
4 36 6
4 37 45
4 38 74
4 39 76
4 40 2
4 41 72
4 42 5
4 43 94
4 44 38
4 45 38
4 46 58
4 47 93
4 48 8
4 49 71
4 50 73
4 51 40
4 52 70
4 53 21
4 54 41
4 55 89
4 56 21
4 57 45
4 58 69
4 59 6
4 60 20
4 61 41
4 62 96
4 63 97
4 64 95
4 65 44
5 6 31
5 7 41
5 8 58
5 9 70
5 10 59
5 11 36
5 12 91
5 13 16
5 14 34
5 15 3
5 16 26
5 17 54
5 18 15
5 19 59
5 20 92
5 21 6
