98 4753
1 2 96
1 3 36
1 4 92
1 5 37
1 6 75
1 7 69
1 8 99
1 9 82
1 10 98
1 11 65
1 12 88
1 13 2
1 14 11
1 15 92
1 16 17
1 17 79
1 18 26
1 19 91
1 20 28
1 21 55
1 22 32
1 23 30
1 24 76
1 25 36
1 26 18
1 27 34
1 28 28
1 29 77
1 30 0
1 31 13
1 32 83
1 33 45
1 34 59
1 35 78
1 36 71
1 37 30
1 38 9
1 39 91
1 40 35
1 41 55
1 42 60
1 43 25
1 44 92
1 45 64
1 46 29
1 47 75
1 48 85
1 49 71
1 50 6
1 51 79
1 52 12
1 53 91
1 54 64
1 55 55
1 56 37
1 57 73
1 58 32
1 59 56
1 60 19
1 61 71
1 62 1
1 63 50
1 64 63
1 65 42
1 66 49
1 67 56
1 68 10
1 69 87
1 70 14
1 71 35
1 72 49
1 73 26
1 74 61
1 75 31
1 76 97
1 77 89
1 78 44
1 79 15
1 80 93
1 81 96
1 82 97
1 83 58
1 84 50
1 85 69
1 86 40
1 87 30
1 88 100
1 89 62
1 90 89
1 91 53
1 92 87
1 93 70
1 94 56
1 95 100
1 96 60
1 97 25
1 98 42
2 3 9
2 4 59
2 5 12
2 6 59
2 7 38
2 8 54
2 9 22
2 10 91
2 11 67
2 12 35
2 13 14
2 14 84
2 15 5
2 16 53
2 17 7
2 18 44
2 19 93
2 20 33
2 21 27
2 22 59
2 23 5
2 24 54
2 25 87
2 26 47
2 27 95
2 28 90
2 29 13
2 30 29
2 31 17
2 32 43
2 33 71
2 34 40
2 35 74
2 36 57
2 37 83
2 38 42
2 39 56
2 40 75
2 41 86
2 42 17
2 43 15
2 44 36
2 45 58
2 46 32
2 47 22
2 48 48
2 49 83
2 50 9
2 51 95
2 52 44
2 53 32
2 54 55
2 55 43
2 56 19
2 57 98
2 58 28
2 59 56
2 60 46
2 61 82
2 62 11
2 63 15
2 64 10
2 65 83
2 66 12
2 67 3
2 68 71
2 69 5
2 70 44
2 71 2
2 72 95
2 73 92
2 74 27
2 75 14
2 76 95
2 77 33
2 78 94
2 79 98
2 80 17
2 81 71
2 82 98
2 83 47
2 84 53
2 85 66
2 86 43
2 87 54
2 88 74
2 89 43
2 90 96
2 91 55
2 92 100
2 93 7
2 94 96
2 95 28
2 96 72
2 97 15
2 98 12
3 4 78
3 5 80
3 6 89
3 7 53
3 8 21
3 9 81
3 10 9
3 11 70
3 12 51
3 13 76
3 14 67
3 15 93
3 16 70
3 17 80
3 18 84
3 19 39
3 20 99
3 21 9
3 22 83
3 23 30
3 24 36
3 25 36
3 26 2
3 27 74
3 28 8
3 29 52
3 30 68
3 31 45
3 32 72
3 33 96
3 34 68
3 35 78
3 36 28
3 37 14
3 38 80
3 39 8
3 40 53
3 41 96
3 42 2
3 43 94
3 44 18
3 45 15
3 46 38
3 47 54
3 48 73
3 49 73
3 50 72
3 51 47
3 52 61
3 53 28
3 54 42
3 55 15
3 56 35
3 57 18
3 58 33
3 59 3
3 60 27
3 61 68
3 62 46
3 63 39
3 64 35
3 65 46
3 66 5
3 67 81
3 68 10
3 69 48
3 70 40
3 71 55
3 72 8
3 73 68
3 74 23
3 75 73
3 76 48
3 77 46
3 78 12
3 79 7
3 80 3
3 81 57
3 82 75
3 83 71
3 84 62
3 85 58
3 86 54
3 87 26
3 88 53
3 89 21
3 90 81
3 91 26
3 92 78
3 93 96
3 94 48
3 95 27
3 96 74
3 97 42
3 98 28
4 5 78
4 6 47
4 7 66
4 8 84
4 9 86
