101 5050
1 2 41
1 3 30
1 4 44
1 5 43
1 6 55
1 7 3
1 8 9
1 9 40
1 10 42
1 11 52
1 12 28
1 13 68
1 14 45
1 15 85
1 16 1
1 17 38
1 18 24
1 19 86
1 20 69
1 21 38
1 22 28
1 23 32
1 24 88
1 25 34
1 26 37
1 27 58
1 28 97
1 29 80
1 30 50
1 31 39
1 32 59
1 33 81
1 34 28
1 35 34
1 36 74
1 37 84
1 38 29
1 39 43
1 40 2
1 41 7
1 42 28
1 43 38
1 44 82
1 45 78
1 46 61
1 47 22
1 48 45
1 49 7
1 50 95
1 51 31
1 52 42
1 53 59
1 54 69
1 55 7
1 56 82
1 57 87
1 58 33
1 59 94
1 60 82
1 61 80
1 62 81
1 63 46
1 64 91
1 65 39
1 66 54
1 67 66
1 68 50
1 69 47
1 70 34
1 71 77
1 72 36
1 73 42
1 74 66
1 75 90
1 76 1
1 77 100
1 78 43
1 79 3
1 80 6
1 81 54
1 82 24
1 83 63
1 84 94
1 85 26
1 86 87
1 87 36
1 88 27
1 89 89
1 90 20
1 91 20
1 92 33
1 93 20
1 94 75
1 95 72
1 96 96
1 97 5
1 98 12
1 99 32
1 100 55
1 101 22
2 3 39
2 4 44
2 5 41
2 6 12
2 7 56
2 8 94
2 9 46
2 10 16
2 11 49
2 12 35
2 13 95
2 14 77
2 15 68
2 16 52
2 17 50
2 18 38
2 19 54
2 20 62
2 21 71
2 22 80
2 23 78
2 24 44
2 25 71
2 26 78
2 27 31
2 28 68
2 29 70
2 30 43
2 31 79
2 32 16
2 33 14
2 34 50
2 35 64
2 36 89
2 37 78
2 38 51
2 39 4
2 40 52
2 41 99
2 42 3
2 43 51
2 44 7
2 45 87
2 46 32
2 47 19
2 48 16
2 49 82
2 50 20
2 51 68
2 52 13
2 53 82
2 54 33
2 55 73
2 56 12
2 57 65
2 58 62
2 59 36
2 60 4
2 61 54
2 62 49
2 63 9
2 64 65
2 65 74
2 66 53
2 67 51
2 68 37
2 69 83
2 70 2
2 71 28
2 72 57
2 73 78
2 74 6
2 75 97
2 76 53
2 77 16
2 78 29
2 79 36
2 80 96
2 81 66
2 82 50
2 83 80
2 84 37
2 85 31
2 86 25
2 87 49
2 88 8
2 89 46
2 90 25
2 91 18
2 92 80
2 93 42
2 94 99
2 95 8
2 96 20
2 97 20
2 98 37
2 99 72
2 100 47
2 101 96
3 4 28
3 5 29
3 6 90
3 7 78
3 8 93
3 9 41
3 10 70
3 11 99
3 12 59
3 13 91
3 14 84
3 15 57
3 16 23
3 17 71
3 18 91
3 19 74
3 20 23
3 21 68
3 22 72
3 23 8
3 24 19
3 25 54
3 26 60
3 27 92
3 28 27
3 29 82
3 30 19
3 31 6
3 32 74
3 33 84
3 34 17
3 35 78
3 36 82
3 37 82
3 38 30
3 39 94
3 40 82
3 41 69
3 42 64
3 43 0
3 44 31
3 45 33
3 46 43
3 47 1
3 48 41
3 49 55
3 50 82
3 51 68
3 52 41
3 53 1
3 54 73
3 55 76
3 56 62
3 57 55
3 58 10
3 59 52
3 60 94
3 61 79
3 62 32
3 63 18
3 64 4
3 65 37
3 66 72
3 67 43
3 68 46
3 69 55
3 70 86
3 71 24
3 72 18
3 73 97
3 74 53
3 75 92
3 76 71
3 77 47
3 78 96
3 79 21
3 80 65
3 81 98
3 82 82
3 83 9
3 84 9
3 85 40
3 86 68
3 87 65
3 88 64
3 89 46
3 90 29
3 91 67
3 92 5
3 93 7
3 94 65
3 95 14
3 96 84
3 97 86
3 98 73
3 99 57
3 100 23
3 101 77
4 5 57
4 6 19
4 7 23
4 8 3
4 9 71
4 10 18
4 11 54
4 12 12
4 13 30
4 14 52
4 15 53
4 16 25
4 17 48
4 18 72
4 19 20
4 20 33
4 21 24
4 22 58
4 23 33
4 24 90
4 25 70
4 26 70
4 27 30
4 28 48
4 29 9
4 30 3
4 31 43
4 32 51
4 33 82
4 34 88
4 35 17
4 36 7
4 37 53
4 38 4
4 39 50
4 40 3
4 41 5
4 42 60
4 43 76
4 44 100
4 45 25
4 46 12
4 47 76
4 48 35
4 49 9
4 50 18
4 51 46
4 52 10
4 53 61
4 54 45
4 55 46
4 56 87
4 57 18
4 58 67
4 59 60
4 60 3
4 61 20
4 62 55
4 63 24
4 64 33
4 65 44
4 66 17
4 67 69
4 68 46
4 69 54
4 70 16
4 71 61
4 72 27
4 73 17
4 74 47
4 75 92
4 76 85
4 77 96
4 78 53
4 79 6
4 80 49
4 81 91
4 82 39
4 83 86
4 84 80
4 85 29
4 86 83
4 87 24
4 88 79
4 89 86
4 90 58
4 91 85
4 92 90
4 93 35
4 94 100
4 95 57
4 96 9
4 97 35
4 98 26
4 99 84
4 100 8
4 101 57
5 6 68
5 7 18
5 8 4
5 9 22
5 10 41
5 11 17
5 12 61
5 13 43
5 14 99
5 15 61
5 16 79
5 17 33
5 18 89
5 19 70
5 20 58
5 21 100
5 22 51
5 23 94
5 24 55
5 25 69
5 26 33
5 27 29
5 28 67
5 29 40
5 30 9
5 31 40
5 32 72
5 33 75
5 34 86
5 35 77
5 36 52
5 37 98
5 38 96
5 39 89
5 40 61
5 41 21
5 42 72
5 43 97
5 44 99
5 45 72
5 46 40
5 47 78
5 48 7
5 49 89
5 50 48
5 51 56
5 52 43
5 53 92
5 54 6
5 55 22
5 56 73
5 57 12
5 58 99
5 59 29
5 60 5
5 61 5
5 62 59
5 63 46
5 64 42
5 65 12
5 66 89
5 67 10
5 68 67
5 69 8
5 70 93
5 71 70
5 72 93
5 73 8
5 74 78
5 75 18
5 76 45
5 77 27
5 78 63
5 79 88
5 80 47
5 81 30
5 82 11
5 83 92
5 84 5
5 85 19
5 86 73
5 87 55
5 88 40
5 89 85
5 90 14
5 91 21
5 92 38
5 93 76
5 94 20
5 95 20
5 96 45
5 97 60
5 98 68
5 99 55
5 100 46
5 101 96
6 7 25
6 8 85
6 9 62
6 10 65
6 11 38
6 12 57
6 13 18
6 14 97
6 15 70
6 16 26
6 17 90
6 18 27
6 19 19
6 20 24
6 21 92
6 22 30
6 23 16
6 24 5
6 25 51
6 26 23
6 27 7
6 28 44
6 29 95
6 30 63
6 31 16
6 32 84
6 33 64
6 34 42
6 35 12
6 36 30
6 37 69
6 38 97
6 39 77
6 40 99
6 41 91
6 42 14
6 43 20
6 44 27
6 45 58
6 46 9
6 47 25
6 48 22
6 49 14
6 50 89
6 51 25
6 52 20
6 53 82
6 54 0
6 55 45
6 56 80
6 57 97
6 58 56
6 59 11
6 60 38
6 61 3
6 62 78
6 63 8
6 64 72
6 65 39
6 66 57
6 67 32
6 68 6
6 69 53
6 70 55
6 71 45
6 72 18
6 73 4
6 74 10
6 75 13
6 76 11
6 77 15
6 78 69
6 79 76
6 80 19
6 81 23
6 82 9
6 83 6
6 84 70
6 85 64
6 86 56
6 87 50
6 88 54
6 89 100
6 90 31
6 91 23
6 92 21
6 93 99
6 94 26
6 95 83
6 96 41
6 97 44
6 98 2
6 99 80
6 100 68
6 101 68
7 8 21
7 9 14
7 10 89
7 11 97
7 12 44
7 13 37
7 14 8
7 15 0
7 16 44
7 17 46
7 18 26
7 19 16
7 20 90
7 21 4
7 22 44
7 23 9
7 24 83
7 25 25
7 26 13
7 27 20
7 28 13
7 29 95
7 30 40
7 31 53
7 32 25
7 33 22
7 34 92
7 35 27
7 36 74
7 37 14
7 38 1
7 39 3
7 40 36
7 41 71
7 42 82
7 43 21
7 44 48
7 45 32
7 46 24
7 47 14
7 48 16
7 49 63
7 50 33
7 51 72
7 52 13
7 53 99
7 54 74
7 55 60
7 56 68
7 57 32
7 58 36
7 59 52
7 60 98
7 61 45
7 62 66
7 63 43
7 64 46
7 65 90
7 66 62
7 67 68
7 68 30
7 69 84
7 70 25
7 71 49
7 72 55
7 73 66
7 74 55
7 75 28
7 76 71
7 77 91
7 78 83
7 79 67
7 80 38
7 81 31
7 82 80
7 83 87
7 84 22
7 85 56
7 86 59
7 87 5
7 88 99
7 89 5
7 90 85
7 91 11
7 92 74
7 93 1
7 94 19
7 95 90
7 96 94
7 97 97
7 98 1
7 99 16
7 100 23
7 101 33
8 9 60
8 10 55
